WELL,DEPTH,FACIES,FORMATION,GR,HC,ILD,NPHI,PERM,PHIE,RHOB,SW,VSH
15/9-F-14,3265.0,,Sleipner Fm,16.9026,0.0,2.2781,0.1388,0.778531,0.120876,2.5297,1.0,0.0235984
15/9-F-14,3267.5,,Sleipner Fm,17.9905,0.0,2.3112,0.1357,0.651409,0.115712,2.538,1.0,0.0324431
15/9-F-14,3270.0,,Sleipner Fm,18.8233,0.0,2.303,0.1339,0.655375,0.115507,2.5304,1.0,0.0392138
15/9-F-14,3272.5,,Sleipner Fm,18.3307,0.0,2.2361,0.1323,0.692616,0.117151,2.5226,1.0,0.0352089
15/9-F-14,3275.0,,Sleipner Fm,17.5031,0.0,2.4718,0.1247,0.590965,0.113441,2.5244,1.0,0.0284805
15/9-F-14,3277.5,,Sleipner Fm,16.3847,0.0,2.5344,0.1332,0.679829,0.117513,2.5334,1.0,0.0193878
15/9-F-14,3280.0,,Sleipner Fm,15.8714,0.0,2.4734,0.1277,0.585548,0.113894,2.5383,1.0,0.0152146
15/9-F-14,3282.5,,Sleipner Fm,15.6803,0.0,2.6727,0.1285,0.598769,0.11454,2.5385,1.0,0.013661
15/9-F-14,3285.0,,Hugin Fm,16.5642,0.0,2.7585,0.1322,0.579969,0.113362,2.5471,1.0,0.0208471
15/9-F-14,3287.5,,Hugin Fm,17.7928,0.0,2.7514,0.1146,0.30007,0.0974749,2.5655,1.0,0.0308358
15/9-F-14,3290.0,,Hugin Fm,18.4568,0.0,3.0422,0.1086,0.219453,0.0907024,2.5761,1.0,0.0362342
15/9-F-14,3292.5,,Hugin Fm,17.8698,0.0,3.0803,0.1187,0.288349,0.0965879,2.5786,1.0,0.0314618
15/9-F-14,3295.0,,Hugin Fm,17.5028,0.0,2.9572,0.1181,0.327625,0.099504,2.5669,1.0,0.028478
15/9-F-14,3297.5,,Hugin Fm,16.6227,0.0,3.2016,0.1168,0.388444,0.103679,2.551,1.0,0.0213228
15/9-F-14,3300.0,,Hugin Fm,15.5677,0.0,3.2154,0.1161,0.409991,0.105338,2.5481,1.0,0.0127455
15/9-F-14,3302.5,,Hugin Fm,13.7943,0.0,3.16,0.1137,0.388388,0.104674,2.5537,1.0,0.0
15/9-F-14,3305.0,,Hugin Fm,13.0022,0.0,3.5699,0.1157,0.353524,0.102508,2.5676,1.0,0.0
15/9-F-14,3307.5,,Hugin Fm,14.4822,0.0,3.5334,0.1079,0.26018,0.0955903,2.5756,1.0,0.00392032
15/9-F-14,3310.0,,Hugin Fm,16.2442,0.0,3.343,0.1096,0.243856,0.0936191,2.5784,1.0,0.0182455
15/9-F-14,3312.5,,Hugin Fm,19.6775,0.0,3.3298,0.1081,0.18579,0.0870061,2.584,1.0,0.0461585
15/9-F-14,3315.0,,Hugin Fm,19.8546,0.0,3.8305,0.1109,0.225079,0.0907345,2.5738,1.0,0.0475984
15/9-F-14,3317.5,,Hugin Fm,20.934,0.0,3.7796,0.121,0.313976,0.0972994,2.5644,1.0,0.056374
15/9-F-14,3320.0,,Hugin Fm,19.9245,0.0,2.9821,0.1148,0.317665,0.0979285,2.5522,1.0,0.0481667
15/9-F-14,3322.5,,Hugin Fm,19.3875,0.0,3.5524,0.1101,0.316824,0.0980701,2.5427,1.0,0.0438008
15/9-F-14,3325.0,,Hugin Fm,18.205,0.0,3.817,0.1171,0.434051,0.105645,2.5347,1.0,0.034187
15/9-F-14,3327.5,,Hugin Fm,17.3812,0.0,3.5783,0.12,0.50125,0.109415,2.5305,1.0,0.0274894
15/9-F-14,3330.0,,Hugin Fm,17.0882,0.0,3.2786,0.1163,0.462421,0.107589,2.5307,1.0,0.0251073
15/9-F-14,3332.5,,Hugin Fm,17.5551,0.0,3.1743,0.1121,0.383245,0.103012,2.537,1.0,0.0289032
15/9-F-14,3335.0,,Hugin Fm,18.2822,0.0,3.4463,0.1137,0.374056,0.102181,2.5405,1.0,0.0348146
15/9-F-14,3337.5,,Hugin Fm,18.5303,0.0,3.5155,0.118,0.372704,0.102004,2.5505,1.0,0.0368317
15/9-F-14,3340.0,,Hugin Fm,18.6864,0.0,3.3391,0.1116,0.282049,0.0958215,2.5602,1.0,0.0381008
15/9-F-14,3342.5,,Hugin Fm,18.7369,0.0,3.3659,0.1022,0.199463,0.0887043,2.5668,1.0,0.0385114
15/9-F-14,3345.0,,Hugin Fm,20.0712,0.0,3.4211,0.1086,0.216979,0.0899244,2.5703,1.0,0.0493593
15/9-F-14,3347.5,,Hugin Fm,18.9793,0.0,3.1109,0.1077,0.240868,0.0924171,2.5634,1.0,0.0404821
15/9-F-14,3350.0,,Hugin Fm,17.5929,0.0,3.1954,0.1042,0.240487,0.0928654,2.5604,1.0,0.0292106
15/9-F-14,3352.5,,Hugin Fm,17.1723,0.0,3.4534,0.1083,0.27998,0.0962071,2.5588,1.0,0.0257911
15/9-F-14,3355.0,,Hugin Fm,19.58,0.0,3.3226,0.1142,0.298982,0.0967445,2.5577,1.0,0.0453659
15/9-F-14,3357.5,,Hugin Fm,22.3671,0.0,2.9874,0.1151,0.267561,0.0933843,2.5587,1.0,0.0680252
15/9-F-14,3360.0,,Hugin Fm,22.1652,0.0,2.4768,0.1113,0.265888,0.0933272,2.5504,1.0,0.0663837
15/9-F-14,3362.5,,Hugin Fm,19.6806,0.0,3.0565,0.1135,0.342642,0.0996817,2.5428,1.0,0.0461837
15/9-F-14,3365.0,,Hugin Fm,16.948,0.0,2.9542,0.116,0.440425,0.106485,2.5354,1.0,0.0239675
15/9-F-14,3367.5,,Hugin Fm,18.2402,0.0,2.9611,0.1228,0.483406,0.10819,2.5377,1.0,0.0344732
15/9-F-14,3370.0,,Hugin Fm,21.3986,0.0,2.3419,0.1252,0.43064,0.104191,2.543,1.0,0.0601512
15/9-F-14,3372.5,,Hugin Fm,22.4486,0.0,2.0335,0.1147,0.300021,0.0957607,2.547,1.0,0.0686878
15/9-F-14,3375.0,,Hugin Fm,20.1332,0.0,2.7706,0.1193,0.38717,0.102249,2.5438,1.0,0.0498634
15/9-F-14,3377.5,,Hugin Fm,17.629,0.0,2.7714,0.1292,0.617929,0.114518,2.5299,1.0,0.0295041
15/9-F-14,3380.0,,Hugin Fm,17.2442,0.0,2.6276,0.1257,0.613505,0.114499,2.5238,1.0,0.0263756
15/9-F-14,3382.5,,Hugin Fm,17.6253,0.0,2.3794,0.1308,0.666311,0.116454,2.5257,1.0,0.029474
15/9-F-14,3385.0,,Hugin Fm,17.8761,0.0,2.2427,0.1309,0.625469,0.114721,2.5317,1.0,0.031513
15/9-F-14,3387.5,,Hugin Fm,17.652,0.0,2.4596,0.1334,0.663709,0.116341,2.532,1.0,0.0296911
15/9-F-14,3390.0,,Hugin Fm,17.5537,0.0,2.5722,0.1353,0.718836,0.118466,2.5282,1.0,0.0288919
15/9-F-14,3392.5,,Hugin Fm,17.1159,0.0,2.5631,0.1302,0.636705,0.115502,2.5309,1.0,0.0253325
15/9-F-14,3395.0,,Hugin Fm,17.1552,0.0,2.5566,0.1344,0.666175,0.116652,2.5356,1.0,0.025652
15/9-F-14,3397.5,,Hugin Fm,17.2263,0.0,2.6172,0.1251,0.503506,0.109587,2.5428,1.0,0.0262301
15/9-F-14,3400.0,,Hugin Fm,16.5839,0.0,2.7049,0.1268,0.520711,0.110671,2.5457,1.0,0.0210073
15/9-F-14,3402.5,,Hugin Fm,15.5138,0.0,2.757,0.1234,0.497631,0.109993,2.5463,1.0,0.0123073
15/9-F-14,3405.0,,Hugin Fm,15.3044,0.0,2.6722,0.1236,0.519812,0.11115,2.5431,1.0,0.0106049
15/9-F-14,3407.5,,Hugin Fm,16.8028,0.0,2.6036,0.1252,0.490097,0.109103,2.5473,1.0,0.022787
15/9-F-14,3410.0,,Hugin Fm,18.9678,0.0,2.515,0.1274,0.452815,0.106339,2.5523,1.0,0.0403886
15/9-F-14,3412.5,,Hugin Fm,19.884,0.0,2.5074,0.1216,0.358945,0.100639,2.5575,1.0,0.0478374
15/9-F-14,3415.0,,Hugin Fm,19.065,0.0,2.6575,0.1205,0.392565,0.10298,2.5495,1.0,0.0411789
15/9-F-14,3417.5,,Hugin Fm,16.4894,0.0,2.6458,0.1205,0.506512,0.110032,2.534,1.0,0.020239
15/9-F-14,3420.0,,Hugin Fm,16.0702,0.0,2.5328,0.1288,0.733996,0.119671,2.5161,1.0,0.0168309
15/9-F-14,3422.5,,Hugin Fm,16.263,0.0,2.3835,0.1315,0.760135,0.12052,2.5179,1.0,0.0183984
15/9-F-14,3425.0,,Hugin Fm,18.4756,0.0,2.3233,0.1277,0.60593,0.11366,2.5254,1.0,0.036387
15/9-F-14,3427.5,,Hugin Fm,19.6059,0.0,2.372,0.1247,0.472608,0.107096,2.5394,1.0,0.0455764
15/9-F-14,3430.0,,Hugin Fm,19.9597,0.0,2.4567,0.1229,0.456908,0.106153,2.5371,1.0,0.0484528
15/9-F-14,3432.5,,Hugin Fm,18.9902,0.0,2.5864,0.1262,0.521412,0.109716,2.5354,1.0,0.0405707
15/9-F-14,3435.0,,Hugin Fm,17.7885,0.0,2.5179,0.1234,0.518678,0.110082,2.5337,1.0,0.0308008
15/9-F-14,3437.5,,Hugin Fm,17.3278,0.0,2.3885,0.1265,0.564258,0.112354,2.5341,1.0,0.0270553
15/9-F-14,3440.0,,Hugin Fm,18.7135,0.0,2.385,0.1296,0.552458,0.111251,2.5385,1.0,0.0383211
15/9-F-14,3442.5,,Hugin Fm,18.2656,0.0,2.4293,0.1295,0.577166,0.112526,2.5354,1.0,0.0346797
15/9-F-14,3445.0,,Hugin Fm,18.4538,0.0,2.5638,0.1297,0.559895,0.11169,2.5383,1.0,0.0362098
15/9-F-14,3447.5,,Hugin Fm,17.9911,0.0,2.5743,0.1317,0.557887,0.111795,2.5449,1.0,0.032448
15/9-F-14,3450.0,,Hugin Fm,19.1055,0.0,2.6696,0.1272,0.46184,0.106751,2.5494,1.0,0.0415081
15/9-F-14,3452.5,,Hugin Fm,18.713,0.0,2.7134,0.1238,0.42375,0.104883,2.5513,1.0,0.0383171
15/9-F-14,3455.0,,Hugin Fm,18.1676,0.0,2.7393,0.1336,0.596254,0.113384,2.5418,1.0,0.0338829
15/9-F-14,3457.5,,Hugin Fm,16.6006,0.0,2.5661,0.1393,0.744736,0.119824,2.5366,1.0,0.0211431
15/9-F-14,3460.0,,Hugin Fm,16.7203,0.0,2.6002,0.1349,0.712461,0.118597,2.5311,1.0,0.0221163
15/9-F-14,3462.5,,Hugin Fm,15.6548,0.0,2.6511,0.1275,0.617808,0.115351,2.533,1.0,0.0134537
15/9-F-14,3465.0,,Hugin Fm,15.9249,0.0,2.6587,0.1253,0.533199,0.111526,2.5422,1.0,0.0156496
15/9-F-14,3467.5,,Hugin Fm,16.3427,0.0,2.6927,0.1269,0.543725,0.111839,2.5424,1.0,0.0190463
15/9-F-14,3470.0,,Hugin Fm,18.2082,0.0,2.4701,0.1266,0.490175,0.108538,2.5454,1.0,0.034213
15/9-F-14,3472.5,,Hugin Fm,19.6856,0.0,2.4551,0.133,0.564386,0.111371,2.5407,1.0,0.0462244
15/9-F-14,3475.0,,Hugin Fm,19.408,0.0,2.3687,0.1303,0.525904,0.109752,2.5426,1.0,0.0439675
15/9-F-14,3477.5,,Hugin Fm,18.992,0.0,2.3659,0.127,0.536998,0.110435,2.5343,1.0,0.0405854
15/9-F-14,3480.0,,Hugin Fm,19.4877,0.0,2.31,0.1257,0.492574,0.108134,2.5381,1.0,0.0446154
15/9-F-14,3482.5,,Hugin Fm,18.9267,0.0,2.3511,0.1204,0.47246,0.107364,2.5316,1.0,0.0400545
15/9-F-14,3485.0,,Hugin Fm,18.1022,0.0,2.4708,0.1248,0.538271,0.110863,2.5321,1.0,0.0333512
15/9-F-14,3487.5,,Hugin Fm,16.5348,0.0,2.4109,0.1335,0.756425,0.120268,2.5221,1.0,0.0206081
15/9-F-14,3490.0,,Hugin Fm,16.0416,0.0,2.3157,0.1299,0.717742,0.119089,2.5212,1.0,0.0165984
15/9-F-14,3492.5,,Hugin Fm,14.6411,0.0,2.2793,0.1385,0.890198,0.125567,2.5218,1.0,0.00521219
15/9-F-14,3495.0,,Hugin Fm,14.3711,0.0,2.2966,0.1387,0.896076,0.125875,2.5224,1.0,0.00301708
15/9-F-14,3497.5,,Hugin Fm,15.2595,0.0,2.3776,0.14,0.919205,0.126181,2.5195,1.0,0.0102398
15/9-F-14,3500.0,,Hugin Fm,16.072,0.0,2.3546,0.1418,0.958725,0.126988,2.5161,1.0,0.0168455
15/9-F-14,3502.5,,Hugin Fm,15.7832,0.0,2.5027,0.1358,0.861343,0.124133,2.5156,1.0,0.0144976
15/9-F-14,3505.0,,Hugin Fm,14.7116,0.0,2.7312,0.1344,0.790886,0.122278,2.5255,1.0,0.00578537
15/9-F-14,3507.5,,Hugin Fm,14.1446,0.0,2.7246,0.1355,0.76737,0.121711,2.5332,1.0,0.00117561
15/9-F-14,3510.0,,Hugin Fm,14.3356,0.0,2.7863,0.1309,0.634661,0.116602,2.5426,1.0,0.00272845
15/9-F-14,3512.5,,Hugin Fm,15.192,0.0,2.787,0.1298,0.620346,0.115651,2.5395,1.0,0.00969106
15/9-F-14,3515.0,,Hugin Fm,16.0249,0.0,2.7376,0.1301,0.639821,0.116094,2.534,1.0,0.0164626
15/9-F-14,3517.5,,Hugin Fm,16.1216,0.0,2.5291,0.1306,0.633807,0.115809,2.5358,1.0,0.0172488
15/9-F-14,3520.0,,Hugin Fm,15.0964,0.0,2.3774,0.1214,0.5102,0.110774,2.5406,1.0,0.00891382
15/9-F-14,3522.5,,Hugin Fm,14.7635,0.0,2.7632,0.1199,0.489546,0.109894,2.5425,1.0,0.00620732
15/9-F-14,3525.0,,Hugin Fm,14.5404,0.0,2.7857,0.1218,0.553968,0.113047,2.5351,1.0,0.00439349
15/9-F-14,3527.5,,Hugin Fm,15.9336,0.0,2.5888,0.124,0.556065,0.112568,2.5348,1.0,0.0157203
15/9-F-14,3530.0,,Hugin Fm,17.7841,0.0,2.4598,0.129,0.545143,0.111308,2.5418,1.0,0.030765
15/9-F-14,3532.5,,Hugin Fm,19.307,0.0,2.3315,0.1203,0.373305,0.101742,2.5529,1.0,0.0431463
15/9-F-14,3535.0,,Hugin Fm,18.4713,0.0,2.4351,0.1165,0.339641,0.0999415,2.5559,1.0,0.036352
15/9-F-14,3537.5,,Hugin Fm,17.312,0.0,2.6871,0.1198,0.400868,0.104141,2.5525,1.0,0.0269268
15/9-F-14,3540.0,,Hugin Fm,15.8856,0.0,2.6437,0.1248,0.572694,0.113327,2.5338,1.0,0.0153301
15/9-F-14,3542.5,,Hugin Fm,15.791,0.0,2.5813,0.1215,0.572683,0.113366,2.5263,1.0,0.014561
15/9-F-14,3545.0,,Hugin Fm,16.1672,0.0,2.4182,0.1277,0.650406,0.116457,2.5262,1.0,0.0176195
15/9-F-14,3547.5,,Hugin Fm,16.8005,0.0,2.3601,0.1251,0.550325,0.11195,2.5353,1.0,0.0227683
15/9-F-14,3550.0,,Hugin Fm,16.9803,0.0,2.493,0.1179,0.435315,0.106197,2.5411,1.0,0.0242301
15/9-F-14,3552.5,,Hugin Fm,16.9108,0.0,2.7133,0.1193,0.4489,0.106952,2.5417,1.0,0.023665
15/9-F-14,3555.0,,Hugin Fm,15.7366,0.0,2.7693,0.1138,0.437625,0.10681,2.5353,1.0,0.0141187
15/9-F-14,3557.5,,Hugin Fm,16.179,0.0,2.7008,0.1225,0.561108,0.112692,2.5294,1.0,0.0177155
15/9-F-14,3560.0,,Hugin Fm,15.3197,0.0,2.5563,0.1308,0.766023,0.121145,2.5187,1.0,0.0107293
15/9-F-14,3562.5,,Hugin Fm,15.8458,0.0,2.4361,0.1271,0.656783,0.116848,2.5249,1.0,0.0150065
15/9-F-14,3565.0,,Hugin Fm,14.8511,0.0,2.5015,0.1221,0.568308,0.113562,2.532,1.0,0.00691951
15/9-F-14,3567.5,,Hugin Fm,15.0865,0.0,2.7939,0.1125,0.402434,0.105088,2.543,1.0,0.00883333
15/9-F-14,3570.0,,Hugin Fm,14.2882,0.0,2.9924,0.1144,0.463004,0.108729,2.5367,1.0,0.00234309
15/9-F-14,3572.5,,Hugin Fm,12.6582,0.0,2.936,0.1144,0.492832,0.110363,2.5314,1.0,0.0
15/9-F-14,3575.0,,Hugin Fm,11.3045,0.0,2.7457,0.1271,0.657758,0.117674,2.5313,1.0,0.0
15/9-F-14,3577.5,,Hugin Fm,12.0552,0.0,2.6214,,,,2.547,,0.0
15/9-F-14,3580.0,,Hugin Fm,16.0882,0.0,2.606,-3.2568,5.48E-5,0.014486,2.5715,1.0,0.0169772
15/9-F-14,3582.5,,Hugin Fm,19.731,0.0,2.7061,0.1111,0.200394,0.0884636,2.5848,1.0,0.0465935
15/9-F-14,3585.0,,Hugin Fm,19.8026,0.0,3.0441,0.1109,0.179395,0.0862907,2.5933,1.0,0.0471756
15/9-F-14,3587.5,,Hugin Fm,19.5976,0.0,3.2711,0.1075,0.194836,0.0879569,2.5788,1.0,0.045509
15/9-F-14,3590.0,,Hugin Fm,20.4274,0.0,3.2736,0.1027,0.167063,0.0847341,2.5758,1.0,0.0522553
15/9-F-14,3592.5,,Hugin Fm,24.7112,0.0,3.0007,0.1081,0.166778,0.0833042,2.5712,1.0,0.0870829
15/9-F-14,3595.0,,Hugin Fm,25.7807,0.0,2.6283,0.1058,0.140713,0.0798764,2.574,1.0,0.0957781
15/9-F-14,3597.5,,Hugin Fm,23.5578,0.0,3.3316,0.1044,0.153485,0.0821529,2.5733,1.0,0.0777057
15/9-F-14,3600.0,,Hugin Fm,20.745,0.0,3.2069,0.1063,0.2214,0.0900967,2.5597,1.0,0.0548374
15/9-F-14,3602.5,,Hugin Fm,19.8098,0.0,3.429,0.1111,0.261203,0.0938018,2.5613,1.0,0.0472341
15/9-F-14,3605.0,,Hugin Fm,23.3389,0.0,3.1998,0.1148,0.275005,0.0936006,2.5515,1.0,0.075926
15/9-F-14,3607.5,,Hugin Fm,26.2968,0.0,2.7991,0.1203,0.288234,0.093481,2.5492,1.0,0.099974
15/9-F-14,3610.0,,Hugin Fm,28.3704,0.0,2.2166,0.1146,0.247102,0.0895806,2.5414,1.0,0.116833
15/9-F-14,3612.5,,Hugin Fm,25.4334,0.0,2.8183,0.1121,0.249021,0.090805,2.5445,1.0,0.0929545
15/9-F-14,3615.0,,Hugin Fm,22.1442,0.0,3.0944,0.113,0.310861,0.0966329,2.5406,1.0,0.066213
15/9-F-14,3617.5,,Hugin Fm,20.1064,0.0,3.0506,0.1116,0.340822,0.099403,2.5367,1.0,0.0496455
15/9-F-14,3620.0,,Hugin Fm,21.0522,0.0,2.9201,0.1095,0.325385,0.0980299,2.5338,1.0,0.057335
15/9-F-14,3622.5,,Hugin Fm,22.2526,0.0,2.7301,0.1104,0.278097,0.094231,2.5436,1.0,0.0670943
15/9-F-14,3625.0,,Hugin Fm,23.8031,0.0,3.1133,0.1135,0.280616,0.0938508,2.5444,1.0,0.0797
15/9-F-14,3627.5,,Hugin Fm,22.8884,0.0,3.1458,0.1101,0.264387,0.0929485,2.5447,1.0,0.0722634
15/9-F-14,3630.0,,Hugin Fm,22.1624,0.0,3.2134,0.1152,0.306092,0.0962947,2.5476,1.0,0.066361
15/9-F-14,3632.5,,Hugin Fm,21.9756,0.0,3.1671,0.1165,0.304521,0.0962541,2.5521,1.0,0.0648423
15/9-F-14,3635.0,,Hugin Fm,24.1712,0.0,3.2395,0.1196,0.272384,0.093097,2.561,1.0,0.0826927
15/9-F-14,3637.5,,Hugin Fm,24.6588,0.0,3.1446,0.114,0.242523,0.0905511,2.5551,1.0,0.0866569
15/9-F-14,3640.0,,Hugin Fm,22.4273,0.0,3.107,0.1144,0.291037,0.0951238,2.5491,1.0,0.0685146
15/9-F-14,3642.5,,Hugin Fm,20.7105,0.0,3.4015,0.121,0.391721,0.10229,2.5446,1.0,0.0545569
15/9-F-14,3645.0,,Hugin Fm,20.0552,0.0,3.2359,0.1191,0.355618,0.100366,2.5517,1.0,0.0492293
15/9-F-14,3647.5,,Hugin Fm,20.4695,0.0,2.9771,0.1178,0.319839,0.0978739,2.5568,1.0,0.0525976
15/9-F-14,3650.0,,Hugin Fm,20.3136,0.0,3.0502,0.1153,0.275501,0.0947377,2.5649,1.0,0.0513301
15/9-F-14,3652.5,,Hugin Fm,20.3309,0.0,3.1962,0.1133,0.258204,0.0933763,2.5657,1.0,0.0514707
15/9-F-14,3655.0,,Hugin Fm,20.7304,0.0,3.0715,0.1224,0.295741,0.0960891,2.5739,1.0,0.0547187
15/9-F-14,3657.5,,Hugin Fm,19.6631,0.0,3.0815,0.1127,0.25089,0.0930176,2.5695,1.0,0.0460415
15/9-F-14,3660.0,,Hugin Fm,19.3753,0.0,2.9589,0.1188,0.302898,0.0970998,2.5685,1.0,0.0437016
15/9-F-14,3662.5,,Hugin Fm,18.81,0.0,3.0199,0.1175,0.315033,0.0981601,2.564,1.0,0.0391057
15/9-F-14,3665.0,,Hugin Fm,20.6918,0.0,2.898,0.1152,0.255073,0.0929953,2.57,1.0,0.0544049
15/9-F-14,3667.5,,Hugin Fm,22.4589,0.0,3.1055,0.1196,0.249214,0.091889,2.5756,1.0,0.0687715
15/9-F-14,3670.0,,Hugin Fm,23.8883,0.0,3.236,0.1123,0.178952,0.0848938,2.5798,1.0,0.0803927
15/9-F-14,3672.5,,Hugin Fm,22.6167,0.0,3.2922,0.1115,0.189549,0.0864144,2.5784,1.0,0.0700545
15/9-F-14,3675.0,,Hugin Fm,19.3803,0.0,3.4679,0.1045,0.179615,0.0864522,2.579,1.0,0.0437423
15/9-F-14,3677.5,,Hugin Fm,15.5594,0.0,3.6,0.0951,0.164128,0.0859497,2.579,1.0,0.012678
15/9-F-14,3680.0,,Sleipner Fm,13.3018,0.0,4.1464,0.0943,0.176977,0.0878985,2.5774,1.0,0.0
15/9-F-14,3682.5,,Sleipner Fm,13.7843,0.0,4.4058,0.0927,0.166173,0.0866766,2.5786,1.0,0.0
15/9-F-14,3685.0,,Sleipner Fm,14.945,0.0,4.5805,0.0932,0.155,0.0850542,2.5816,1.0,0.00768292
15/9-F-14,3687.5,,Sleipner Fm,15.0818,0.0,4.6468,0.0909,0.142408,0.0834262,2.5819,1.0,0.00879513
15/9-F-14,3690.0,,Sleipner Fm,13.688,0.0,4.5343,0.094,0.174562,0.0876305,2.5778,1.0,0.0
15/9-F-14,3692.5,,Sleipner Fm,13.0275,0.0,4.6589,0.0932,0.167796,0.0868641,2.5791,1.0,0.0
15/9-F-14,3695.0,,Sleipner Fm,12.7446,0.0,4.3285,0.0916,0.151121,0.084867,2.5838,1.0,0.0
15/9-F-14,3697.5,,Sleipner Fm,13.3981,0.0,4.3381,0.095,0.160478,0.0860076,2.5877,1.0,0.0
15/9-F-14,3700.0,,Sleipner Fm,13.0374,0.0,4.033,0.0945,0.159896,0.0859382,2.5867,1.0,0.0
15/9-F-14,3702.5,,Sleipner Fm,12.4314,0.0,4.2002,0.0934,0.164979,0.0865379,2.5811,1.0,0.0
15/9-F-14,3705.0,,Sleipner Fm,11.801,0.0,4.4858,0.0855,0.125089,0.0813754,2.5829,1.0,0.0
15/9-F-14,3707.5,,Sleipner Fm,13.1066,0.0,4.6601,0.0844,0.119758,0.0805917,2.5834,1.0,0.0
15/9-F-14,3710.0,,Sleipner Fm,15.1068,0.0,4.884,0.0867,0.114254,0.0794337,2.5884,1.0,0.00899837
15/9-F-14,3712.5,,Sleipner Fm,15.5617,0.0,4.8605,0.0845,0.101732,0.0772823,2.5893,1.0,0.0126967
15/9-F-14,3715.0,,Sleipner Fm,15.2145,0.0,4.9555,0.0813,0.099197,0.0769477,2.5837,1.0,0.00987399
15/9-F-14,3717.5,,Sleipner Fm,15.5913,0.0,5.0484,0.0865,0.117872,0.0798444,2.5829,1.0,0.0129374
15/9-F-14,3720.0,,Sleipner Fm,16.4713,0.0,4.9424,0.0896,0.122247,0.0802339,2.5844,1.0,0.0200919
15/9-F-14,3722.5,,Sleipner Fm,18.1413,0.0,4.8923,0.0862,0.0905341,0.07459,2.5905,1.0,0.0336691
15/9-F-14,3725.0,,Sleipner Fm,18.1353,0.0,4.7023,0.0885,0.0911597,0.074706,2.5966,1.0,0.0336203
15/9-F-14,3727.5,,Sleipner Fm,18.019,0.0,4.7224,0.0914,0.111972,0.078233,2.5891,1.0,0.0326748
15/9-F-14,3730.0,,Sleipner Fm,17.5347,0.0,4.772,0.0897,0.110974,0.0782185,2.5874,1.0,0.0287374
15/9-F-14,3732.5,,Sleipner Fm,17.8363,0.0,4.5558,0.0932,0.150722,0.0836311,2.5705,1.0,0.0311894
15/9-F-14,3735.0,,Sleipner Fm,18.8102,0.0,4.492,0.0926,0.139122,0.0818567,2.5709,1.0,0.0391073
15/9-F-14,3737.5,,Sleipner Fm,17.8969,0.0,4.5148,0.1,0.206961,0.0897165,2.5614,1.0,0.0316821
15/9-F-14,3740.0,,Sleipner Fm,17.6441,0.0,4.3133,0.0985,0.174917,0.0865061,2.5732,1.0,0.0296268
15/9-F-14,3742.5,,Sleipner Fm,17.8486,0.0,4.018,0.0974,0.186146,0.0876436,2.5639,1.0,0.0312894
15/9-F-14,3745.0,,Sleipner Fm,18.5262,0.0,3.9994,0.0982,0.189807,0.087801,2.5613,1.0,0.0367984
15/9-F-1,3319.0,,Heather Fm,0.582116,,0.6316,0.582116,0.0,0.0,2.5151,1.0,0.527373
15/9-F-1,3319.1,,Heather Fm,0.514389,,0.5278,0.514389,0.0,0.0145388,2.54705,1.0,0.39647
15/9-F-1,3319.2,,Heather Fm,0.441433,,0.7145,0.441433,0.0,0.0346389,2.57169,1.0,0.345977
15/9-F-1,3319.3,,Heather Fm,0.362344,,1.5709,0.362344,0.0,0.0508709,2.58193,1.0,0.312841
15/9-F-1,3319.4,,Heather Fm,0.287336,,2.1987,0.287336,0.0,0.0658177,2.58603,1.0,0.279576
15/9-F-1,3319.5,,Heather Fm,0.229107,,2.1316,0.229107,0.0,0.0790861,2.59552,1.0,0.243707
15/9-F-1,3319.6,,Heather Fm,0.193339,,1.5955,0.193339,0.0,0.0871231,2.61397,1.0,0.222768
15/9-F-1,3319.7,,Heather Fm,0.168553,,1.3082,0.168553,0.0,0.0905907,2.63458,1.0,0.217718
15/9-F-1,3319.8,,Heather Fm,0.162756,,1.4833,0.162756,0.0,0.0931494,2.6452,1.0,0.221561
15/9-F-1,3319.9,,Heather Fm,0.162378,,1.9602,0.162378,0.0,0.0973397,2.64029,1.0,0.228918
15/9-F-1,3320.0,,Heather Fm,0.161468,,2.4704,0.161468,1.81057E-4,0.104515,2.62056,1.0,0.231031
15/9-F-1,3320.1,,Heather Fm,0.163725,,2.5638,0.163725,0.00766825,0.1145,2.58963,1.0,0.219625
15/9-F-1,3320.2,,Heather Fm,0.161259,,2.4063,0.161259,0.0400114,0.123847,2.5539,0.989303,0.202276
15/9-F-1,3320.3,,Heather Fm,0.158969,,2.4613,0.158969,0.173834,0.128271,2.52295,0.808233,0.199706
15/9-F-1,3320.4,,Heather Fm,0.158598,,2.6281,0.158598,0.514981,0.129125,2.50152,0.676178,0.205442
15/9-F-1,3320.5,,Heather Fm,0.160179,,2.7591,0.160179,0.928214,0.125084,2.49061,0.609321,0.228353
15/9-F-1,3320.6,,Heather Fm,0.162907,,2.9998,0.162907,1.28008,0.122417,2.4866,0.562829,0.22948
15/9-F-1,3320.7,,Heather Fm,0.166734,,2.9378,0.166734,1.50807,0.114792,2.48219,0.554805,0.252566
15/9-F-1,3320.8,,Heather Fm,0.171173,,2.5488,0.171173,1.73948,0.111114,2.47198,0.57579,0.25831
15/9-F-1,3320.9,,Heather Fm,0.175926,,2.0772,0.175926,2.19186,0.11302,2.45606,0.603617,0.247985
