WELL,DEPTH,PHIE,prediction,error,abs_error_decile,relative_error
15/9-F-5,3765.804,0.0608021,0.057712257,-0.0030898430915832498,0,-0.05081803246241906
15/9-F-5,3765.9564,0.0713099,0.07153669,2.2678999671936484E-4,0,0.0031803437772225857
15/9-F-5,3766.1088,0.0912932,0.09563336,0.0043401577632904,0,0.047540865730310695
15/9-F-5,3766.2612,0.09907769999999999,0.10879183,0.009714128155517587,0,0.09804555571554031
15/9-F-5,3766.4136,0.10553299999999999,0.11379704,0.008264038793563855,0,0.07830762693720311
15/9-F-5,3766.566,0.11361600000000001,0.117890924,0.004274924215316764,0,0.03762607568755073
15/9-F-5,3766.7184,0.10213,0.10058203,-0.0015479666042327866,0,-0.015156825655858089
15/9-F-5,3766.8708,0.0849932,0.087093115,0.0020999148529052686,0,0.0247068571709886
15/9-F-5,3767.0232,0.0849969,0.081980735,-0.003016164936447144,0,-0.03548558755021823
15/9-F-5,3767.1756,0.0906357,0.08772272,-0.002912981284332275,0,-0.032139447086879394
15/9-F-5,3767.328,0.101247,0.110562176,0.009315175512313839,0,0.09200445951301114
15/9-F-5,3767.4804,0.0921355,0.08947271,-0.002662788913726802,0,-0.028900791917630033
15/9-F-5,3767.6328,0.0858571,0.08357513,-0.0022819704910278377,0,-0.026578704510492872
15/9-F-5,3767.7852,0.0647783,0.061295062,-0.003483237696456906,0,-0.053771675027855105
15/9-F-5,3767.9376,0.0568669,0.05706638,1.9948097763061723E-4,0,0.0035078574290249203
15/9-F-5,3768.09,0.047377800000000005,0.046342254,-0.001035546315002446,0,-0.02185720559001148
15/9-F-5,3768.2424,0.0475287,0.045006514,-0.0025221864044189454,0,-0.05306659774870647
15/9-F-5,3768.3948,0.030443400000000002,0.032939732,0.0024963320747375464,0,0.08199912213279549
15/9-F-5,3768.5472,0.0506374,0.050690293,5.289331207275483E-5,0,0.0010445503140515673
15/9-F-5,3768.6996,0.0515246,0.049610317,-0.0019142832466125456,0,-0.037152801702731234
15/9-F-5,3768.8520000000003,0.0521297,0.054570884,0.002441183512496947,0,0.04682903436039239
15/9-F-5,3769.0044,0.055459800000000004,0.056359053,8.992526580810511E-4,0,0.01621449514929825
15/9-F-5,3769.1568,0.06794700000000001,0.063604206,-0.004342794153213508,0,-0.06391443556321115
15/9-F-5,3769.3092,0.0886403,0.08304131,-0.005598989689636236,0,-0.06316528361971062
15/9-F-5,3769.4616,0.105847,0.092853874,-0.012993126031875607,1,-0.12275384311199758
15/9-F-5,3769.614,0.116881,0.11679858,-8.242030715942261E-5,0,-7.051642881171672E-4
15/9-F-5,3769.7664,0.11341500000000002,0.12069675,0.007281753263473495,0,0.06420449908278
15/9-F-5,3769.9188,0.0960531,0.08699271,-0.009060389171218874,0,-0.09432687931174397
15/9-F-5,3770.0712,0.08735830000000001,0.08357513,-0.0037831704910278457,0,-0.04330636574919435
15/9-F-5,3770.2236,0.0790841,0.07540405,-0.0036800520339965864,0,-0.04653339968459635
15/9-F-5,3770.3759999999997,0.07451469999999999,0.08008665,0.005571948464202892,0,0.07477649999534175
15/9-F-5,3770.5284,0.07282419999999999,0.07269722,-1.269777671813882E-4,0,-0.001743620488537989
15/9-F-5,3770.6808,0.07365319999999999,0.072702974,-9.502259189605594E-4,0,-0.012901352812376917
15/9-F-5,3770.8332,0.07473060000000001,0.07640219,0.0016715873474121012,0,0.02236817779346213
15/9-F-5,3770.9856,0.0782224,0.075203,-0.003019398500823972,0,-0.038600177197631015
15/9-F-5,3771.138,0.0768165,0.07316458,-0.0036519177474975545,0,-0.047540798493781344
15/9-F-5,3771.2904,0.0765584,0.068983376,-0.007575023973846434,0,-0.09894438721089305
15/9-F-5,3771.4428,0.06429030000000001,0.061515838,-0.002774462092208871,0,-0.04315522080638713
15/9-F-5,3771.5952,0.050160500000000004,0.050592452,4.319522876739465E-4,0,0.008611403149369453
15/9-F-5,3771.7476,0.0400698,0.046806276,0.006736475844573972,0,0.16811852928075438
15/9-F-5,3771.9,0.0133064,0.022901326,0.009594926417922974,0,0.7210760549752732
15/9-F-5,3772.0524,0.00147898,0.0041923225,0.0027133424925994873,0,1.83460391120873
15/9-F-5,3772.2048,0.00203819,0.006363839,0.004325648911056518,0,2.122299153197944
15/9-F-5,3772.3572,0.0,0.007477641,0.0074776411056518555,0,
15/9-F-5,3772.5096,0.0012263,0.005270034,0.004043734074783326,0,3.297508011729043
15/9-F-5,3772.6620000000003,0.0,-5.6141615E-4,-5.614161491394043E-4,0,
15/9-F-5,3772.8144,0.0,-0.0012044907,-0.0012044906616210938,0,
15/9-F-5,3772.9668,0.00156478,0.0040420294,0.00247724938079834,0,1.5831295011428699
15/9-F-5,3773.1192,0.0,0.0034133196,0.0034133195877075195,0,
15/9-F-5,3773.2716,0.00954058,0.02138254,0.011841960464401245,0,1.241220184139879
15/9-F-5,3773.4240000000004,0.0567019,0.059456736,0.0027548358493804936,0,0.04858454212963752
15/9-F-5,3773.5764,0.0808205,0.08870357,0.00788307275009155,0,0.09753803490564336
15/9-F-5,3773.7288,0.0990847,0.101947546,0.0028628460052490257,0,0.0288929169210688
15/9-F-5,3773.8812,0.10251700000000001,0.10006216,-0.002454838315963756,0,-0.023945670629883394
15/9-F-5,3774.0336,0.105779,0.106110424,3.3142380332946975E-4,0,0.0031331720221354875
15/9-F-5,3774.1859999999997,0.107848,0.10408428,-0.003763716886520385,0,-0.03489834662228679
15/9-F-5,3774.3384,0.10800699999999999,0.11048472,0.0024777192764282308,0,0.02294035827703974
15/9-F-5,3774.4908,0.10507000000000001,0.10360101,-0.0014689913463592635,0,-0.013981073059477142
15/9-F-5,3774.6432,0.10553699999999999,0.10408428,-0.0014527168865203777,0,-0.013765000772434102
15/9-F-5,3774.7956,0.107741,0.10569176,-0.0020492392215728794,0,-0.019020050134794363
15/9-F-5,3774.948,0.106985,0.11040291,0.0034179119014740023,0,0.03194758051571718
15/9-F-5,3775.1004,0.10650899999999999,0.10910651,0.0025975108776092604,0,0.024387712565222288
15/9-F-5,3775.2528,0.10309700000000001,0.102585316,-5.11684295654305E-4,0,-0.004963134675638524
15/9-F-5,3775.4052,0.08933150000000001,0.09086314,0.00153163843727111,0,0.017145558255163184
15/9-F-5,3775.5576,0.0857222,0.08473039,-9.918132659912093E-4,0,-0.011570086465247152
15/9-F-5,3775.71,0.0943804,0.088128984,-0.006251416025543216,0,-0.0662363798579283
15/9-F-5,3775.8624,0.09932360000000001,0.091281354,-0.008042245572662365,0,-0.0809701377382854
15/9-F-5,3776.0148,0.0991257,0.09208989,-0.007035808566284177,0,-0.07097865201743016
15/9-F-5,3776.1672,0.0956397,0.089630336,-0.00600936443061828,0,-0.06283336763517954
15/9-F-5,3776.3196,0.08896219999999999,0.0883404,-6.217983505248936E-4,0,-0.006989466880595283
15/9-F-5,3776.472,0.08819160000000001,0.0823901,-0.00580150023612977,0,-0.0657829117073482
15/9-F-5,3776.6244,0.0881724,0.08503431,-0.003138089182281492,0,-0.03559037955507043
15/9-F-5,3776.7768,0.09397219999999999,0.086126775,-0.007845425450515739,0,-0.08348666361451301
15/9-F-5,3776.9292,0.0958233,0.09210497,-0.003718328591156006,0,-0.038804013127871885
15/9-F-5,3777.0816,0.0988618,0.089630336,-0.009231464430618286,0,-0.09337746663138125
15/9-F-5,3777.2340000000004,0.101547,0.10107592,-4.7108251762389974E-4,0,-0.004639058934521943
15/9-F-5,3777.3864,0.10774600000000001,0.10746229,-2.837130508422936E-4,0,-0.0026331655081608
15/9-F-5,3777.5388,0.114329,0.11322445,-0.0011045532264709473,0,-0.009661181559105277
15/9-F-5,3777.6912,0.113451,0.11576271,0.002311710571289066,0,0.02037629083295049
15/9-F-5,3777.8436,0.122584,0.12834442,0.0057604166183471694,0,0.04699158632731164
15/9-F-5,3777.9959999999996,0.130374,0.13516712,0.004793121887207041,0,0.0367644000123264
15/9-F-5,3778.1484,0.135671,0.13960686,0.003935863260269151,0,0.02901035048218964
15/9-F-5,3778.3008,0.128679,0.13177118,0.0030921770534515503,0,0.024030160736806708
15/9-F-5,3778.4532,0.13006700000000002,0.13747394,0.007406940849304183,0,0.056947118402855317
15/9-F-5,3778.6056,0.11290499999999999,0.10936728,-0.0035377188014984046,0,-0.03133358842831057
15/9-F-5,3778.758,0.0794512,0.082288325,0.00283712483291626,0,0.03570902431827663
15/9-F-5,3778.9104,0.0701149,0.06450066,-0.00561424029579162,0,-0.08007200032791348
15/9-F-5,3779.0628,0.0361075,0.035827547,-2.799526882171638E-4,0,-0.007753311312529635
15/9-F-5,3779.2152,0.0211745,0.020116508,-0.0010579919929504383,0,-0.04996538255686974
15/9-F-5,3779.3676,0.010117200000000002,0.010527283,4.1008295326232756E-4,0,0.040533245686783646
15/9-F-5,3779.52,0.017431799999999997,0.016766518,-6.652816455841037E-4,0,-0.038164827819508244
15/9-F-5,3779.6724,0.0253297,0.02947539,0.004145690911102295,0,0.16366916746358207
15/9-F-5,3779.8248,0.0310346,0.03706959,0.006034988899612428,0,0.1944600188052183
15/9-F-5,3779.9772,0.048687,0.050326496,0.0016394963626861561,0,0.03367421206248395
15/9-F-5,3780.1296,0.0671436,0.06412318,-0.0030204165111541725,0,-0.04498442906180444
15/9-F-5,3780.282,0.08844199999999999,0.07363406,-0.014807941762924187,1,-0.16743110471183587
15/9-F-5,3780.4344,0.100537,0.0853945,-0.01514249831390381,1,-0.15061617428313764
15/9-F-5,3780.5868,0.102645,0.104453176,0.0018081762599945067,0,0.017615824053724066
15/9-F-5,3780.7392,0.105928,0.10515639,-7.71608140945429E-4,0,-0.007284269890354099
15/9-F-12,1349.9592,0.11946300000000001,0.119445056,-1.7944276809706006E-5,0,-1.5020782007572222E-4
15/9-F-12,1350.1116,0.11238900000000002,0.11354408,0.0011550766811370683,0,0.010277488732323165
15/9-F-12,1350.264,0.11238900000000002,0.112203926,-1.8507415199281452E-4,0,-0.0016467283452367624
15/9-F-12,1350.4164,0.110996,0.11087081,-1.25191637039182E-4,0,-0.0011278932307396846
15/9-F-12,1350.5688,0.113783,0.11264956,-0.001133440025329585,0,-0.009961418009101405
15/9-F-12,1350.7212,0.12096300000000001,0.12008852,-8.744823341369778E-4,0,-0.007229337352223223
15/9-F-12,1350.8736,0.11271099999999999,0.11861789,0.0059068922653198325,0,0.05240741600482502
15/9-F-12,1351.026,0.103172,0.10216352,-0.0010084765644073485,0,-0.009774711786214753
15/9-F-12,1351.1784,0.09631310000000001,0.09459135,-0.0017217506366729862,0,-0.017876598683595337
15/9-F-12,1351.3308,0.103815,0.103720605,-9.439462661743614E-5,0,-9.09258070774321E-4
15/9-F-12,1351.4832,0.11056700000000001,0.110447675,-1.1932501029969511E-4,0,-0.0010792099839888492
15/9-F-12,1351.6356,0.114211,0.112498194,-0.0017128060207366874,0,-0.014996856876629112
15/9-F-12,1351.7879999999998,0.115926,0.12028748,0.00436147797012329,0,0.03762294886499396
15/9-F-12,1351.9404,0.113032,0.11202222,-0.0010097789115905698,0,-0.008933566703151053
15/9-F-12,1352.0928,0.108424,0.107669055,-7.549445381164616E-4,0,-0.00696289140888052
15/9-F-12,1352.2452,0.105209,0.10664436,0.00143536221122742,0,0.013642960309739851
15/9-F-12,1352.3976,0.114854,0.114356875,-4.971245803832985E-4,0,-0.004328317519488208
15/9-F-12,1352.55,0.11796199999999998,0.118965656,0.0010036555652618573,0,0.008508295597411517
15/9-F-12,1352.7024,,,,,
15/9-F-12,1352.8548,0.104939,0.10457969,-3.5931288146973106E-4,0,-0.003424016633184336
15/9-F-12,1353.0072,0.104939,0.10458657,-3.5242854499817344E-4,0,-0.0033584134115836194
15/9-F-12,1353.1596,0.104939,0.10662237,0.0016833680973052934,0,0.01604139640462834
15/9-F-12,1353.3120000000001,0.104939,0.10468498,-2.540212764740035E-4,0,-0.0024206565383127674
15/9-F-12,1353.4644,0.0871297,0.103593856,0.016464156096267696,1,0.18896146889370324
15/9-F-12,1353.6168,0.104939,0.10362503,-0.001313970674514775,0,-0.012521280691780701
15/9-F-12,1353.7692,0.104939,0.10477331,-1.6568719291687461E-4,0,-0.0015788905260853887
15/9-F-12,1353.9216,0.104939,0.10458657,-3.5242854499817344E-4,0,-0.0033584134115836194
15/9-F-12,1354.0739999999998,0.104939,0.10457969,-3.5931288146973106E-4,0,-0.003424016633184336
15/9-F-12,1354.2264,0.104939,0.10458657,-3.5242854499817344E-4,0,-0.0033584134115836194
15/9-F-12,1354.3788,0.104939,0.10792577,0.002986772666931148,0,0.028461989031067076
15/9-F-12,1354.5312,0.104939,0.10458657,-3.5242854499817344E-4,0,-0.0033584134115836194
15/9-F-12,1354.6836,0.104939,0.10457969,-3.5931288146973106E-4,0,-0.003424016633184336
15/9-F-12,1354.836,0.104939,0.10458657,-3.5242854499817344E-4,0,-0.0033584134115836194
15/9-F-12,1354.9884,0.104939,0.10458657,-3.5242854499817344E-4,0,-0.0033584134115836194
15/9-F-12,1355.1408,0.104939,0.1053333,3.942984447479203E-4,0,0.003757406157366854
15/9-F-12,1355.2932,0.104939,0.10394004,-9.989601268768356E-4,0,-0.009519436309444873
15/9-F-12,1355.4456,0.104939,0.10404754,-8.914631500244186E-4,0,-0.00849506046393065
15/9-F-12,1355.598,0.104939,0.104074925,-8.640748157501266E-4,0,-0.008234067560679313
15/9-F-12,1355.7504,0.104939,0.10472146,-2.1754323387146446E-4,0,-0.0020730446628180604
15/9-F-12,1355.9028,0.104939,0.10472146,-2.1754323387146446E-4,0,-0.0020730446628180604
15/9-F-12,1356.0552,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1356.2076,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1356.36,0.104939,0.10472146,-2.1754323387146446E-4,0,-0.0020730446628180604
15/9-F-12,1356.5124,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1356.6648,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1356.8172,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1356.9696,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1357.122,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1357.2744,0.104939,0.103601724,-0.0013372760906219527,0,-0.012743366056680097
15/9-F-12,1357.4268,0.104939,0.10471457,-2.2442757034302208E-4,0,-0.0021386478844187774
15/9-F-12,1357.5792,0.104118,0.10434276,2.247586555480935E-4,0,0.002158691633993099
15/9-F-12,1357.7316,0.103298,0.10377869,4.806900997161856E-4,0,0.0046534308478013665
15/9-F-12,1357.884,0.102477,0.10087338,-0.0016036191005706774,0,-0.015648575783548283
15/9-F-12,1358.0364,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1358.1888,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1358.3412,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1358.4936,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1358.646,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1358.7984,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1358.9508,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1359.1032,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1359.2556,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1359.408,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1359.5604,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1359.7128,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1359.8652,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.0176,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.17,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.3224,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.4748,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.6272,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.7796,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1360.932,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.0844,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.2368,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.3892,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.5416,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.694,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.8464,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1361.9988,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1362.1512,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1362.3036,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1362.4560000000001,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1362.6084,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1362.7608,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1362.9132,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.0656,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.2179999999998,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.3704,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.5228,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.6752,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.8276,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1363.98,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1364.1324,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1364.2848,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1364.4372,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1364.5896,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1364.7420000000002,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1364.8944,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.0468,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.1992,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.3516,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.504,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.6564,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.8088,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1365.9612,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1366.1136,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1366.266,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1366.4184,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1366.5708,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1366.7232,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1366.8756,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1367.0279999999998,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1367.1804,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1367.3328,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1367.4852,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1367.6376,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1367.79,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1367.9424,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1368.0948,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1368.2472,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1368.3996,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1368.5520000000001,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1368.7044,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1368.8568,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.0092,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.1616,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.3139999999999,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.4664,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.6188,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.7712,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1369.9236,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1370.076,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1370.2284,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1370.3808,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1370.5332,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1370.6856,0.0,4.569292E-4,4.5692920684814453E-4,0,
15/9-F-12,1370.838,0.0259789,0.025647521,-3.313789810180656E-4,0,-0.01275569716262296
15/9-F-12,1370.9904,0.024028400000000002,0.023225397,-8.030031284332294E-4,0,-0.033418917965125826
15/9-F-12,1371.1428,0.0170512,0.016649634,-4.0156635398864646E-4,0,-0.02355062130457953
15/9-F-12,1371.2952,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1371.4476,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1371.6,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1371.7524,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1371.9048,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.0572,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.2096,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.362,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.5144,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.6668,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.8192,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1372.9716,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1373.124,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1373.2764,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1373.4288,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1373.5812,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1373.7336,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1373.886,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.0384,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.1908,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.3432,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.4956,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.648,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.8004,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1374.9528,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1375.1052,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1375.2576,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1375.41,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1375.5624,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1375.7148,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1375.8672,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.0196,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.172,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.3244,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.4768,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.6292,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.7816,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1376.934,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1377.0864,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1377.2388,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1377.3912,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1377.5436,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1377.6960000000001,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1377.8484,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.0008,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.1532,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.3056,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.4579999999999,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.6104,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.7628,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1378.9152,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.0676,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.22,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.3724,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.5248,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.6772,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.8296,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1379.9820000000002,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1380.1344,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1380.2868,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1380.4392,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1380.5916,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1380.744,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1380.8964,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.0488,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.2012,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.3536,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.506,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.6584,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.8108,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1381.9632,0.0,4.2167306E-4,4.21673059463501E-4,0,
15/9-F-12,1382.1156,0.0,4.2167306E-4,4.21673059463501E-4,0,
