WELL,DEPTH,PERM,prediction,error,abs_error_decile,relative_error
15/9-F-15,1531.0104,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1531.1628,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1531.4676,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1531.62,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1532.5344,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1532.8392,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1533.4488,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1533.906,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1534.2108,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1534.8204,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1534.9728,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1537.7160000000001,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1538.4779999999998,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1541.8308,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1542.7452,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1542.8976,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1543.3548,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1544.5739999999998,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1544.8788,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1546.2504,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1546.7076,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1548.6888,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1549.4508,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1550.2128,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1550.3652,0.0,3.4527161765249184,3.4527161765249184,0,
15/9-F-15,1550.67,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1551.8892,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1552.0416,0.0,3.4815289222713717,3.4815289222713717,0,
15/9-F-15,1552.194,0.0,3.468968638188179,3.468968638188179,0,
15/9-F-15,1552.6512,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1552.9560000000001,0.0,3.4814346179521283,3.4814346179521283,0,
15/9-F-15,1553.8704,0.322837,20.813608977706725,20.490771977706725,0,63.47095276472872
15/9-F-15,1554.6324,0.0859407,37.33518791788714,37.24924721788714,0,433.4296464642147
15/9-F-15,1555.6992,0.121399,37.33040592719632,37.20900692719632,0,306.50175806387466
15/9-F-15,1556.9184,0.19566,32.27680664711027,32.08114664711027,0,163.96374653536887
15/9-F-15,1557.0708,0.368125,32.24648090158335,31.878355901583348,0,86.59655253401249
15/9-F-15,1557.9852,0.26455300000000004,19.389636143136286,19.125083143136287,0,72.29206678108464
15/9-F-15,1558.8996,0.136621,21.751743659484504,21.615122659484502,0,158.21230015506038
15/9-F-15,1559.6616,0.0823595,21.754348467753456,21.671988967753457,0,263.1389089024758
15/9-F-15,1560.2712,0.42867700000000003,19.40133742021573,18.97266042021573,0,44.258638602527604
15/9-F-15,1560.4236,0.464142,19.415607468318946,18.951465468318947,0,40.83117982927411
15/9-F-15,1561.0332,0.06399389999999999,28.047074901516407,27.983081001516407,0,437.2773186431271
15/9-F-15,1561.7952,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1562.2524,0.0,3.468968638188179,3.468968638188179,0,
15/9-F-15,1563.7764,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1563.9288,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1564.2336,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1565.3004,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1565.7576,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1565.91,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1566.672,7.43208,439.5852716222471,432.1531916222471,0,58.147004825331145
15/9-F-15,1567.5864,0.0,3.4863643704597664,3.4863643704597664,0,
15/9-F-15,1568.6532,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1568.8056,0.0,3.468993254233362,3.468993254233362,0,
15/9-F-15,1569.4152,0.0,3.471056199744802,3.471056199744802,0,
15/9-F-15,1570.1772,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1570.6344,0.0669596,20.32103095810646,20.254071358106458,0,302.48196461906076
15/9-F-15,1570.9392,0.269268,19.39021064239769,19.12094264239769,0,71.01082431777148
15/9-F-15,1572.3108,6.917210000000001,49.1743663063339,42.2571563063339,0,6.108988494831571
15/9-F-15,1573.0728,0.9989309999999999,23.36929897303437,22.37036797303437,0,22.394307487738764
15/9-F-15,1573.2252,0.346111,18.710920869742125,18.364809869742125,0,53.060462885438845
15/9-F-15,1573.53,0.0610235,19.365411780190016,19.304388280190015,0,316.34351160110475
15/9-F-15,1573.8348,0.367662,17.171002531977365,16.803340531977366,0,45.703228867757254
15/9-F-15,1577.7972,0.24459699999999998,18.684662601106933,18.440065601106934,0,75.38958205172972
15/9-F-15,1578.2544,0.814552,21.49069231962161,20.67614031962161,0,25.383450436094453
15/9-F-15,1579.0164,0.676207,19.726821765019423,19.05061476501942,0,28.17275592388044
15/9-F-15,1580.0832,1.0723,13.566929545028758,12.494629545028758,0,11.652177137954638
15/9-F-15,1581.4548,0.364238,15.680406144447012,15.316168144447012,0,42.049890852813306
15/9-F-15,1582.0644,0.446876,16.529253612826956,16.082377612826956,0,35.988456781807386
15/9-F-15,1582.674,0.188328,17.8025893312502,17.6142613312502,0,93.52969994504376
15/9-F-15,1583.2836,0.341578,18.696363108734403,18.354785108734404,0,53.735267226619996
15/9-F-15,1583.5884,0.35995,17.821070469481374,17.461120469481372,0,48.50984989437803
15/9-F-15,1584.5028,0.248398,24.247838533767375,23.999440533767373,0,96.61688312211601
15/9-F-15,1585.1124,0.15238800000000002,28.111219035328592,27.958831035328593,0,183.47134311972457
15/9-F-15,1586.0268,0.199216,20.363052745838957,20.163836745838957,0,101.21595025419121
15/9-F-15,1586.1792,0.25219400000000003,19.387351203583215,19.135157203583216,0,75.87475199086106
15/9-F-15,1586.3316,0.191855,19.372070360002105,19.180215360002105,0,99.97245503115428
15/9-F-15,1586.7888,0.066397,20.78841648883978,20.72201948883978,0,312.0927073337618
15/9-F-15,1587.246,1.19422,25.101192184275575,23.906972184275574,0,20.018901194315596
15/9-F-15,1588.77,0.11923399999999999,28.045673407393235,27.926439407393236,0,234.2154033865612
15/9-F-15,1591.056,1.0352700000000001,25.08839618935635,24.053126189356348,0,23.23367449009084
15/9-F-15,1591.2084,1.30325,22.54788399784398,21.24463399784398,0,16.301272969763268
15/9-F-15,1591.818,0.8962040000000001,22.446644468114858,21.550440468114857,0,24.046356039601314
15/9-F-15,1592.8848,0.42031199999999996,17.29986070370879,16.879548703708792,0,40.15956885292067
15/9-F-15,1593.342,0.49356700000000003,17.86802431470983,17.374457314709833,0,35.201821261773645
15/9-F-15,1594.104,0.277015,18.69181703769784,18.414802037697843,0,66.47582996479557
15/9-F-15,1594.7136,1.23437,25.14763846057742,23.91326846057742,0,19.37285292139101
15/9-F-15,1596.0852,0.09006789999999999,19.378336912764738,19.288269012764736,0,214.1525339523264
15/9-F-15,1596.8472,0.29049,18.69181703769784,18.401327037697843,0,63.34581926296204
15/9-F-15,1598.3712,0.363398,17.821070469481374,17.457672469481373,0,48.04008956978677
15/9-F-15,1599.7428,1.8284200000000002,33.11808528774729,31.28966528774729,0,17.1129528706464
15/9-F-15,1600.6572,0.184678,19.099729823341132,18.91505182334113,0,102.42179265175673
15/9-F-15,1601.1144,0.407471,18.710633156837623,18.303162156837622,0,44.91893203893681
15/9-F-15,1601.4192,0.737849,20.7148262262558,19.976977226255798,0,27.074614489219066
15/9-F-15,1602.1812,0.257536,18.699220362114655,18.441684362114657,0,71.60818045676976
15/9-F-15,1602.3336,0.328785,18.69482266992876,18.36603766992876,0,55.86032717407656
15/9-F-15,1602.486,0.383874,17.875676452710305,17.491802452710306,0,45.56652040177325
15/9-F-15,1603.7052,0.648629,19.48683989680909,18.83821089680909,0,29.043121563804718
15/9-F-15,1604.1624,1.7614,25.959320641658106,24.197920641658108,0,13.737890678811233
15/9-F-15,1604.7720000000002,0.43892299999999995,18.74265840536235,18.30373540536235,0,41.70147248005311
15/9-F-15,1605.2292,0.40014099999999997,17.28674078514052,16.88659978514052,0,42.20162339060611
15/9-F-15,1606.1436,0.299099,15.452662873452866,15.153563873452866,0,50.66404058005164
15/9-F-15,1606.6008,0.221219,17.144878802717884,16.923659802717882,0,76.50183665380406
15/9-F-15,1607.058,1.35765,20.17227219576959,18.81462219576959,0,13.858227227760903
15/9-F-15,1607.5152,0.560303,18.78705338025339,18.22675038025339,0,32.530167392024296
15/9-F-15,1608.582,0.14148,18.689984515044667,18.548504515044666,0,131.10336807354162
15/9-F-15,1609.0392,0.41813599999999995,18.71120438323624,18.29306838323624,0,43.74908733817763
15/9-F-15,1611.0204,0.5334369999999999,17.881876787558582,17.348439787558583,0,32.52200313731253
15/9-F-15,1611.9348,1.2259200000000001,25.142324861287257,23.91640486128726,0,19.508944189904117
15/9-F-15,1613.3064,0.273971,17.26491952936174,16.99094852936174,0,62.017324933521216
15/9-F-15,1613.6112,0.35012,16.06715936269684,15.717039362696841,0,44.890435744021595
15/9-F-15,1614.0684,0.0867314,18.67302000578381,18.586288605783807,0,214.29711276174265
15/9-F-15,1614.6779999999999,0.261666,19.11938376009596,18.85771776009596,0,72.06789479755092
15/9-F-15,1616.3544,0.0,3.4798312274696412,3.4798312274696412,0,
15/9-F-15,1616.6592,0.0538342,19.366925434549255,19.313091234549255,0,358.75133715276263
15/9-F-15,1617.726,0.23857199999999998,18.68358135616021,18.44500935616021,0,77.31422529114988
15/9-F-15,1618.1832,0.201663,17.80309333125143,17.60143033125143,0,87.28140675905559
15/9-F-15,1619.8596,0.601819,21.349441046234418,20.74762204623442,0,34.47485381191757
15/9-F-15,1622.6028,0.707989,21.468842636173918,20.760853636173916,0,29.32369519325006
15/9-F-15,1622.7552,0.45583900000000005,18.73120168671526,18.27536268671526,0,40.09170493686423
15/9-F-15,1622.9076,0.18337799999999999,19.372988608064347,19.189610608064346,0,104.64510796313814
15/9-F-15,1623.5172,0.0,3.4864604381239155,3.4864604381239155,0,
15/9-F-15,1623.9744,0.449196,16.102344314490256,15.653148314490256,0,34.8470340663992
15/9-F-15,1624.2792,1.14771,22.10490559179599,20.95719559179599,0,18.2600095771545
15/9-F-15,1624.5839999999998,3.58112,33.23816176882644,29.65704176882644,0,8.281499019532001
15/9-F-15,1624.8888,7.23332,38.2045289575217,30.971208957521704,0,4.28174184987277
15/9-F-15,1625.0412,6.16228,39.79037853252495,33.628098532524945,0,5.457087073700796
15/9-F-15,1625.4984,2.07721,33.38872451802626,31.311514518026257,0,15.073831975595272
15/9-F-15,1626.108,1.40904,22.694352469150985,21.285312469150984,0,15.106251397512478
15/9-F-15,1626.4128,1.47406,25.900334877017322,24.42627487701732,0,16.57074669756816
15/9-F-15,1627.7844,0.5280520000000001,19.851983020521978,19.32393102052198,0,36.594750177107514
15/9-F-15,1628.5464,1.19084,20.00115091851244,18.81031091851244,0,15.795833964690841
15/9-F-15,1631.5944,0.58855,21.441150681183373,20.85260068118337,0,35.43046585877728
15/9-F-15,1632.9660000000001,0.576975,22.85494955203155,22.277974552031548,0,38.61168083891251
15/9-F-15,1633.8804,0.229562,16.048007593826856,15.818445593826857,0,68.90707344345692
15/9-F-15,1634.6424,1.8648099999999999,34.4613845318801,32.5965745318801,0,17.479836836932506
15/9-F-15,1638.3,1.05827,22.46476629104409,21.40649629104409,0,20.227821152488577
15/9-F-15,1638.6048,1.00091,19.924594948553377,18.923684948553376,0,18.906480051706325
15/9-F-15,1638.7572,0.8452620000000001,20.30426173430257,19.45899973430257,0,23.02126409835361
15/9-F-15,1640.2812,1.17675,22.90104651538074,21.724296515380743,0,18.461267487045458
15/9-F-15,1640.4336,1.261,22.54132226100316,21.28032226100316,0,16.87575119825786
15/9-F-15,1640.586,1.37476,22.667451828734443,21.292691828734444,0,15.488297469183308
15/9-F-15,1640.8908,1.13486,22.46476629104409,21.32990629104409,0,18.795187327991197
15/9-F-15,1641.5004,0.7156279999999999,20.28862197506147,19.572993975061472,0,27.35079395308942
15/9-F-15,1642.2624,0.942731,22.06414649306894,21.12141549306894,0,22.404498730888175
15/9-F-15,1642.4148,0.626616,19.86538416324583,19.238768163245833,0,30.702644304080703
15/9-F-15,1642.5672,0.370023,16.510983128714816,16.140960128714816,0,43.6215049570292
15/9-F-15,1643.0244,0.42570399999999997,15.708786405544068,15.283082405544068,0,35.90072539967693
15/9-F-15,1643.7864,0.507394,20.22373670198998,19.71634270198998,0,38.858052523265904
15/9-F-15,1644.7008,1.3741,23.026138186887394,21.652038186887395,0,15.757250700012658
15/9-F-15,1645.3104,1.58802,32.27075622014148,30.68273622014148,0,19.321378962570673
15/9-F-15,1645.7676,2.1047599999999997,24.05003459098028,21.945274590980283,0,10.426497363585533
15/9-F-15,1646.0724,2.43245,21.06360580928452,18.63115580928452,0,7.659419848006958
15/9-F-15,1647.2916,1.33902,14.245856329975837,12.906836329975837,0,9.639016840656478
15/9-F-15,1647.7488,0.9139799999999999,19.765481094463055,18.851501094463057,0,20.625726049216677
15/9-F-15,1648.3584,0.366205,16.074848993752894,15.708643993752894,0,42.895766015627565
15/9-F-15,1649.2728,0.19908399999999998,16.04046113417596,15.84137713417596,0,79.5713223271381
15/9-F-15,1652.6256,0.224302,19.38694315916219,19.162641159162188,0,85.43232409502451
15/9-F-15,1652.7779999999998,0.0970297,19.366442188488328,19.269412488488328,0,198.59293070563268
15/9-F-15,1653.2352,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1653.54,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1655.0639999999999,0.0,3.479607959586638,3.479607959586638,0,
15/9-F-15,1655.2164,0.23349299999999998,317.2717170327294,317.0382240327294,0,1357.8061185248782
15/9-F-15,1655.6736,0.0,3.479607959586638,3.479607959586638,0,
15/9-F-15,1655.9784,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1656.2832,0.0,3.468993254233362,3.468993254233362,0,
15/9-F-15,1657.0452,0.10923,20.78300912599814,20.67377912599814,0,189.26832487410184
15/9-F-15,1657.1976,0.361653,32.30386649484179,31.94221349484179,0,88.32282186195549
15/9-F-15,1657.9596,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1658.2644,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1659.4836,0.18084,9.6532994165961,9.4724594165961,0,52.38033298272562
15/9-F-15,1660.2456,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1660.398,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1661.4648,0.054836,17.776606417324814,17.721770417324812,0,323.1776646240574
15/9-F-15,1662.684,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1663.7508,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1663.9032,0.0,3.4864604381239155,3.4864604381239155,0,
15/9-F-15,1665.8844,0.0,3.4798312274696412,3.4798312274696412,0,
15/9-F-15,1666.494,0.194179,18.678963215449947,18.48478421544995,0,95.19455870845947
15/9-F-15,1666.7988,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1666.9512,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1667.8656,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1668.0179999999998,0.0,3.479607959586638,3.479607959586638,0,
15/9-F-15,1668.6276,0.0,3.479607959586638,3.479607959586638,0,
15/9-F-15,1669.5420000000001,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1671.828,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1672.4376,0.0,3.468968638188179,3.468968638188179,0,
15/9-F-15,1673.0472,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1673.5044,0.0,3.4815289222713717,3.4815289222713717,0,
15/9-F-15,1675.1808,0.0,3.4864604381239155,3.4864604381239155,0,
15/9-F-15,1676.2476,0.102451,18.702358177890083,18.599907177890085,0,181.54929847331977
15/9-F-15,1676.5524,0.0659738,20.72509246942454,20.65911866942454,0,313.14125712668573
15/9-F-15,1677.4668,0.13550399999999999,18.689984515044667,18.554480515044666,0,136.92939333927166
15/9-F-15,1678.5336,0.161826,18.707828059065452,18.54600205906545,0,114.60458800851193
15/9-F-15,1678.6860000000001,0.212191,18.721877349258442,18.50968634925844,0,87.2312508506885
15/9-F-15,1678.9908,1.05576,22.46476629104409,21.40900629104409,0,20.27828890187551
15/9-F-15,1679.6004,0.418096,18.716643925707537,18.29854792570754,0,43.766378835739964
15/9-F-15,1680.0576,0.889388,22.06883701714626,21.17944901714626,0,23.81350885906518
15/9-F-15,1680.3624,0.826032,22.063259144433864,21.237227144433863,0,25.709932719838775
15/9-F-15,1680.6672,0.9554040000000001,23.549659644521416,22.594255644521414,0,23.64890208175956
15/9-F-15,1681.4292,0.196865,18.70108281385876,18.504217813858762,0,93.99445210605624
15/9-F-15,1681.5816,0.316154,18.69482266992876,18.37866866992876,0,58.13201373358794
15/9-F-15,1682.6484,0.20540999999999998,18.678963215449947,18.473553215449947,0,89.93502368652914
15/9-F-15,1684.4772,0.166484,18.665008664352104,18.498524664352104,0,111.11292775493203
15/9-F-15,1685.5439999999999,0.13334000000000001,18.678527796397578,18.545187796397578,0,139.08195437526305
15/9-F-15,1686.0012,0.255161,17.815260677296678,17.560099677296677,0,68.81968512937587
15/9-F-15,1686.4584,0.6728569999999999,19.886151327504717,19.213294327504716,0,28.55479593361549
15/9-F-15,1686.6108,0.68197,19.886151327504717,19.204181327504717,0,28.1598623509901
15/9-F-15,1686.7632,0.566347,19.693359806206672,19.12701280620667,0,33.77260373270569
15/9-F-15,1688.1348,1.0522,19.73312278810956,18.680922788109562,0,17.754155852603652
15/9-F-15,1688.7444,1.65452,20.58082034402751,18.92630034402751,0,11.439148722304662
15/9-F-15,1691.1828,0.564462,14.05422233074135,13.48976033074135,0,23.89843839043434
15/9-F-15,1691.4876,0.8907139999999999,10.088499702038138,9.19778570203814,0,10.32630642612347
15/9-F-15,1691.7924,0.757468,13.456401780710214,12.698933780710215,0,16.76497724090023
15/9-F-15,1692.8592,0.986037,22.45944046303409,21.47340346303409,0,21.777482450490282
15/9-F-15,1695.7548,0.268395,5.7889052884965615,5.520510288496562,0,20.56860332158409
15/9-F-15,1696.5168,0.600051,19.86538416324583,19.26533316324583,0,32.10615958184526
15/9-F-15,1698.1932,1.54207,23.14149929997255,21.599429299972552,0,14.006776151518771
15/9-F-15,1701.0888,0.16886400000000001,16.472298375616262,16.303434375616263,0,96.54772109873188
15/9-F-15,1701.6984,0.253779,17.15185076310738,16.898071763107378,0,66.58577645552776
15/9-F-15,1702.0032,0.0,3.4815289222713717,3.4815289222713717,0,
15/9-F-15,1702.4604,0.142286,19.371031731039857,19.228745731039858,0,135.14151589783856
15/9-F-15,1703.07,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1703.832,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1704.2892,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1705.0512,0.0749105,20.322588420894665,20.247677920894663,0,270.2915869056362
15/9-F-15,1705.356,0.266932,19.39114979749553,19.12421779749553,0,71.64453043282757
15/9-F-15,1705.6608,0.793151,22.95658615427325,22.163435154273248,0,27.943525450101237
15/9-F-15,1706.4228,4.45041,83.10036091036702,78.64995091036701,0,17.672518017523558
15/9-F-15,1706.7276,1.2749,27.19265281364631,25.91775281364631,0,20.329243716092485
15/9-F-15,1708.0992,0.7471180000000001,22.9091959881043,22.1620779881043,0,29.66342396797333
15/9-F-15,1708.2516,0.744042,22.9091959881043,22.1651539881043,0,29.790191935541678
15/9-F-15,1708.7088,0.31426,19.12653819668687,18.81227819668687,0,59.86214661963619
15/9-F-15,1709.1660000000002,0.13951,19.374278242972572,19.23476824297257,0,137.8737598951514
15/9-F-15,1709.6232,0.26824499999999996,20.378333589420066,20.110088589420066,0,74.96910879762929
15/9-F-15,1710.3852,0.159184,20.960854886712845,20.801670886712845,0,130.6768952075136
15/9-F-15,1711.6044,0.792633,22.93874261025246,22.146109610252463,0,27.939928832451415
15/9-F-15,1711.9092,1.14445,25.12077395137939,23.976323951379392,0,20.95008427749521
15/9-F-15,1712.0616,0.833249,22.95658615427325,22.12333715427325,0,26.55069151510923
15/9-F-15,1712.6712,0.9201440000000001,22.960592293700152,22.040448293700152,0,23.95325980900832
15/9-F-15,1712.976,1.07389,25.11794281150451,24.04405281150451,0,22.389679400594577
15/9-F-15,1713.1284,0.279961,20.805194457383212,20.525233457383212,0,73.31461688372028
15/9-F-15,1715.1096,0.12541,20.72742562051145,20.60201562051145,0,164.27729543506462
15/9-F-15,1715.7192,1.08723,24.20836955201988,23.121139552019883,0,21.266097837642345
15/9-F-15,1718.31,0.557054,18.770153726099707,18.213099726099706,0,32.69539349165378
15/9-F-15,1719.2244,0.7617659999999999,21.47994437123025,20.71817837123025,0,27.19756246830424
15/9-F-15,1719.3768,0.5282220000000001,18.744139246444895,18.215917246444896,0,34.48534375025064
15/9-F-15,1719.8339999999998,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1721.0532,0.154771,21.7535168048882,21.5987458048882,0,139.5529253212049
15/9-F-15,1722.882,0.52886,18.738699703973595,18.209839703973593,0,34.432249941333424
15/9-F-15,1723.0344,0.888759,20.732389860692727,19.843630860692727,0,22.32734730190381
15/9-F-15,1723.3392,0.299075,18.706374798705564,18.407299798705566,0,61.54743726057199
15/9-F-15,1723.644,0.0661199,20.32103095810646,20.254911058106458,0,306.3360812419024
15/9-F-15,1725.3204,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1725.7776,0.136303,20.32414006373265,20.187837063732648,0,148.10999804650407
15/9-F-15,1726.0824,0.0,3.479607959586638,3.479607959586638,0,
15/9-F-15,1726.2348,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1728.0636,0.0,3.4797413295976627,3.4797413295976627,0,
15/9-F-15,1728.3684,0.0,3.4863643704597664,3.4863643704597664,0,
15/9-F-15,1728.6732,0.168004,24.27067659241712,24.10267259241712,0,143.46487341025883
15/9-F-15,1730.5020000000002,1.3885,25.153908178454518,23.765408178454518,0,17.115886336661518
15/9-F-15,1730.6544,0.5512859999999999,19.438914639052303,18.887628639052302,0,34.261034452266706
15/9-F-15,1731.264,0.195651,18.689626095211672,18.49397509521167,0,94.52532874972104
15/9-F-15,1732.1784,0.346648,17.266459968167386,16.919811968167387,0,48.80977812699738
15/9-F-15,1733.7024,0.52779,21.31699778935742,20.78920778935742,0,39.38916574652309
15/9-F-15,1734.6168,0.0666176,17.228227318271937,17.161609718271936,0,257.6137494937064
15/9-F-15,1734.7692,0.0,3.4863643704597664,3.4863643704597664,0,
15/9-F-15,1735.836,0.131174,18.689984515044667,18.558810515044666,0,141.4823861058187
15/9-F-15,1736.7504,0.3792,18.696363108734403,18.317163108734402,0,48.30475503358229
15/9-F-15,1737.5124,0.449267,17.19598856489686,16.746721564896863,0,37.275654710666174
15/9-F-15,1738.7316,0.377033,16.510983128714816,16.133950128714815,0,42.79187797544198
15/9-F-15,1738.884,0.684244,20.278546001919146,19.594302001919147,0,28.636425020780813
15/9-F-15,1739.0364,0.6552140000000001,20.267444266862817,19.612230266862817,0,29.932556793448878
15/9-F-15,1739.4936,0.764605,19.73307161298085,18.96846661298085,0,24.808190651357044
15/9-F-15,1740.2556,2.6744,24.88508029456525,22.21068029456525,0,8.304920840025893
15/9-F-15,1740.5604,0.571652,13.25422143465276,12.682569434652759,0,22.185821854297295
15/9-F-15,1741.7796,0.046805099999999995,4.2042965336217195,4.157491433621719,0,88.8256073295799
15/9-F-15,1742.2368,0.0,3.468968638188179,3.468968638188179,0,
15/9-F-15,1742.3892,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1742.694,0.0,3.468918851963689,3.468918851963689,0,
15/9-F-15,1744.5228,0.0643403,4.165413296024386,4.101072996024387,0,63.740346190869275
15/9-F-15,1744.98,0.0750834,3.632193994252931,3.557110594252931,0,47.37545974546879
15/9-F-15,1745.2848,0.244995,3.69414699917244,3.44915199917244,0,14.078458740678137
15/9-F-15,1746.8088,0.20555500000000002,4.197550114551714,3.9919951145517136,0,19.42056926151985
15/9-F-15,1748.0279999999998,0.0913232,3.62517939168376,3.5338561916837596,0,38.69614940873469
15/9-F-15,1749.2472,0.209765,3.675272393677269,3.465507393677269,0,16.520903838472904
15/9-F-15,1750.4664,0.26500799999999997,4.270275544709273,4.005267544709273,0,15.113760885366757
15/9-F-15,1753.2096,0.73019,3.9590019528171263,3.2288119528171264,0,4.421879172293686
15/9-F-15,1753.5144,0.32056999999999997,3.783468116271352,3.462898116271352,0,10.802314989772444
15/9-F-15,1753.6668,0.165703,3.663287878912214,3.497584878912214,0,21.107553145762083
15/9-F-15,1754.2764,0.830044,4.080833830464465,3.2507898304644653,0,3.9164066368342705
15/9-F-15,1755.1908,0.8697540000000001,4.524478433814007,3.654724433814007,0,4.202020840161708
15/9-F-15,1755.648,1.03673,4.300842605391201,3.2641126053912006,0,3.1484693270101194
15/9-F-15,1755.8004,0.5659689999999999,4.4047604757735055,3.8387914757735055,0,6.782688585017034
15/9-F-15,1756.7148,0.10941400000000001,4.007564017451399,3.8981500174513988,0,35.627524973507946
15/9-F-15,1757.3244,0.796888,4.002141008807672,3.205253008807672,0,4.022212668289234
15/9-F-15,1757.6292,1.23906,4.514419738717734,3.275359738717734,0,2.643423029326856
15/9-F-15,1759.0008,0.57902,4.4047604757735055,3.8257404757735056,0,6.607268273589005
15/9-F-15,1760.5248,0.438691,3.8357532516579376,3.3970622516579376,0,7.743633335668928
15/9-F-15,1763.2679999999998,0.677886,4.462609600804483,3.784723600804483,0,5.583126957636657
15/9-F-15,1763.8776,0.792656,4.481339377823461,3.6886833778234607,0,4.653574031892095
15/9-F-15,1765.0968,0.489079,4.408741421888821,3.919662421888821,0,8.014374818564733
15/9-F-15,1765.2492,0.635567,4.427205102211359,3.791638102211359,0,5.965756721496489
15/9-F-15,1766.1636,1.0177,4.769630044800769,3.7519300448007686,0,3.686675881694771
15/9-F-15,1768.1448,0.142518,5.763997045309464,5.6214790453094645,0,39.44399335739671
15/9-F-15,1768.2972,0.0335453,9.61699095956929,9.58344565956929,0,285.6866881372141
15/9-F-15,1769.9736,0.380323,9.914781585520418,9.534458585520417,0,25.069371522417566
15/9-F-15,1770.4308,0.16485,11.38810312906517,11.22325312906517,0,68.0816083049146
15/9-F-15,1770.7356,0.188667,7.256021150254866,7.067354150254866,0,37.45940811193726
15/9-F-15,1770.888,0.259474,5.7868432658137126,5.527369265813713,0,21.30220856738522
15/9-F-15,1771.0404,0.47057200000000005,9.986438849433807,9.515866849433806,0,20.221914711104368
15/9-F-15,1771.65,0.655809,4.459778460929599,3.8039694609295993,0,5.8004227769512156
15/9-F-15,1773.174,0.12036500000000001,3.6435315408622513,3.5231665408622512,0,29.270689493309938
15/9-F-15,1773.4788,0.24185399999999999,3.69414699917244,3.45229299917244,0,14.274285309204892
15/9-F-15,1773.6312,0.26987300000000003,3.7104808112408487,3.4406078112408487,0,12.748988639993065
15/9-F-15,1774.6979999999999,0.19333,4.194756224918803,4.001426224918802,0,20.69738904939121
15/9-F-15,1776.3744,0.0495996,5.758496121697257,5.708896521697257,0,115.09964841848033
