WELL,DEPTH,FACIES,prediction,prediction_correct
15/9-F-12,2885.2368,,,
15/9-F-12,2885.3892,,,
15/9-F-12,2885.5416,,,
15/9-F-12,2885.6940000000004,,,
15/9-F-12,2885.8464,,,
15/9-F-12,2885.9988,,,
15/9-F-12,2886.1512,,,
15/9-F-12,2886.3036,,,
15/9-F-12,2886.4559999999997,,,
15/9-F-12,2886.6084,,,
15/9-F-12,2886.7608,,,
15/9-F-12,2886.9132,,,
15/9-F-12,2887.0656,,,
15/9-F-12,2887.218,,,
15/9-F-12,2887.3704,,,
15/9-F-12,2887.5228,,,
15/9-F-12,2887.6752,,,
15/9-F-12,2887.8276,,,
15/9-F-12,2887.98,,,
15/9-F-12,2888.1324,,,
15/9-F-12,2888.2848,,,
15/9-F-12,2888.4372,,,
15/9-F-12,2888.5896,,,
15/9-F-12,2888.742,,,
15/9-F-12,2888.8944,,,
15/9-F-12,2889.0468,,,
15/9-F-12,2889.1992,,,
15/9-F-12,2889.3516,,,
15/9-F-12,2889.5040000000004,,,
15/9-F-12,2889.6564,,,
15/9-F-12,2889.8088,,,
15/9-F-12,2889.9612,,,
15/9-F-12,2890.1136,,,
15/9-F-12,2890.2659999999996,,,
15/9-F-12,2890.4184,,,
15/9-F-12,2890.5708,,,
15/9-F-12,2890.7232,,,
15/9-F-12,2890.8756,,,
15/9-F-12,2891.028,,,
15/9-F-12,2891.1804,,,
15/9-F-12,2891.3328,,,
15/9-F-12,2891.4852,,,
15/9-F-12,2891.6376,,,
15/9-F-12,2891.79,,,
15/9-F-12,2891.9424,,,
15/9-F-12,2892.0948,,,
15/9-F-12,2892.2472,,,
15/9-F-12,2892.3996,,,
15/9-F-12,2892.552,,,
15/9-F-12,2892.7044,,,
15/9-F-12,2892.8568,,,
15/9-F-12,2893.0092,,,
15/9-F-12,2893.1616,,,
15/9-F-12,2893.3140000000003,,,
15/9-F-12,2893.4664,,,
15/9-F-12,2893.6188,,,
15/9-F-12,2893.7712,,,
15/9-F-12,2893.9236,,,
15/9-F-12,2894.0759999999996,,,
15/9-F-12,2894.2284,,,
15/9-F-12,2894.3808,,,
15/9-F-12,2894.5332,,,
15/9-F-12,2894.6856,,,
15/9-F-12,2894.8379999999997,,,
15/9-F-12,2894.9904,,,
15/9-F-12,2895.1428,,,
15/9-F-12,2895.2952,,,
15/9-F-12,2895.4476,,,
15/9-F-12,2895.6,,,
15/9-F-12,2895.7524,,,
15/9-F-12,2895.9048,,,
15/9-F-12,2896.0572,,,
15/9-F-12,2896.2096,,,
15/9-F-12,2896.362,,,
15/9-F-12,2896.5144,,,
15/9-F-12,2896.6668,,,
15/9-F-12,2896.8192,,,
15/9-F-12,2896.9716,,,
15/9-F-12,2897.1240000000003,,,
15/9-F-12,2897.2764,,,
15/9-F-12,2897.4288,,,
15/9-F-12,2897.5812,,,
15/9-F-12,2897.7336,,,
15/9-F-12,2897.886,,,
15/9-F-12,2898.0384,,,
15/9-F-12,2898.1908,,,
15/9-F-12,2898.3432,,,
15/9-F-12,2898.4956,,,
15/9-F-12,2898.6479999999997,,,
15/9-F-12,2898.8004,,,
15/9-F-12,2898.9528,,,
15/9-F-12,2899.1052,,,
15/9-F-12,2899.2576,,,
15/9-F-12,2899.41,,,
15/9-F-12,2899.5624,,,
15/9-F-12,2899.7148,,,
15/9-F-12,2899.8672,,,
15/9-F-12,2900.0196,,,
15/9-F-12,2900.172,,,
15/9-F-12,2900.3244,,,
15/9-F-12,2900.4768,,,
15/9-F-12,2900.6292,,,
15/9-F-12,2900.7816,,,
15/9-F-12,2900.934,,,
15/9-F-12,2901.0864,,,
15/9-F-12,2901.2388,,,
15/9-F-12,2901.3912,,,
15/9-F-12,2901.5436,,,
15/9-F-12,2901.696,,,
15/9-F-12,2901.8484,,,
15/9-F-12,2902.0008,,,
15/9-F-12,2902.1532,,,
15/9-F-12,2902.3056,,,
15/9-F-12,2902.458,,,
15/9-F-12,2902.6104,,,
15/9-F-12,2902.7628,,,
15/9-F-12,2902.9152,,,
15/9-F-12,2903.0676,,,
15/9-F-12,2903.22,,,
15/9-F-12,2903.3724,,,
15/9-F-12,2903.5248,,,
15/9-F-12,2903.6772,,,
15/9-F-12,2903.8296,,,
15/9-F-12,2903.982,,,
15/9-F-12,2904.1344,,,
15/9-F-12,2904.2868,,,
15/9-F-12,2904.4392,,,
15/9-F-12,2904.5916,,,
15/9-F-12,2904.744,,,
15/9-F-12,2904.8964,,,
15/9-F-12,2905.0488,,,
15/9-F-12,2905.2012,,,
15/9-F-12,2905.3536,,,
15/9-F-12,2905.506,,,
15/9-F-12,2905.6584,,,
15/9-F-12,2905.8108,,,
15/9-F-12,2905.9632,,,
15/9-F-12,2906.1156,,,
15/9-F-12,2906.268,,,
15/9-F-12,2906.4204,,,
15/9-F-12,2906.5728,,,
15/9-F-12,2906.7252,,,
15/9-F-12,2906.8776,,,
15/9-F-12,2907.03,,,
15/9-F-12,2907.1824,,,
15/9-F-12,2907.3348,,,
15/9-F-12,2907.4872,,,
15/9-F-12,2907.6396,,,
15/9-F-12,2907.792,,,
15/9-F-12,2907.9444,,,
15/9-F-12,2908.0968,,,
15/9-F-12,2908.2492,,,
15/9-F-12,2908.4016,,,
15/9-F-12,2908.554,,,
15/9-F-12,2908.7064,,,
15/9-F-12,2908.8588,,,
15/9-F-12,2909.0112,,,
15/9-F-12,2909.1636,,,
15/9-F-12,2909.316,,,
15/9-F-12,2909.4684,,,
15/9-F-12,2909.6208,,,
15/9-F-12,2909.7732,,,
15/9-F-12,2909.9256,,,
15/9-F-12,2910.078,,,
15/9-F-12,2910.2304,,,
15/9-F-12,2910.3828,,,
15/9-F-12,2910.5352,,,
15/9-F-12,2910.6876,,,
15/9-F-12,2910.84,,,
15/9-F-12,2910.9924,,,
15/9-F-12,2911.1448,,,
15/9-F-12,2911.2972,,,
15/9-F-12,2911.4496,,,
15/9-F-12,2911.6020000000003,,,
15/9-F-12,2911.7544,,,
15/9-F-12,2911.9068,,,
15/9-F-12,2912.0592,,,
15/9-F-12,2912.2116,,,
15/9-F-12,2912.364,,,
15/9-F-12,2912.5164,,,
15/9-F-12,2912.6688,,,
15/9-F-12,2912.8212,,,
15/9-F-12,2912.9736,,,
15/9-F-12,2913.1259999999997,,,
15/9-F-12,2913.2784,,,
15/9-F-12,2913.4308,,,
15/9-F-12,2913.5832,,,
15/9-F-12,2913.7356,,,
15/9-F-12,2913.888,,,
15/9-F-12,2914.0404,,,
15/9-F-12,2914.1928,,,
15/9-F-12,2914.3452,,,
15/9-F-12,2914.4976,,,
15/9-F-12,2914.65,,,
15/9-F-12,2914.8024,,,
15/9-F-12,2914.9548,,,
15/9-F-12,2915.1072,,,
15/9-F-12,2915.2596,,,
15/9-F-12,2915.4120000000003,,,
15/9-F-12,2915.5644,,,
15/9-F-12,2915.7168,,,
15/9-F-12,2915.8692,,,
15/9-F-12,2916.0216,,,
15/9-F-12,2916.1740000000004,,,
15/9-F-12,2916.3264,,,
15/9-F-12,2916.4788,,,
15/9-F-12,2916.6312,,,
15/9-F-12,2916.7836,,,
15/9-F-12,2916.9359999999997,,,
15/9-F-12,2917.0884,,,
15/9-F-12,2917.2408,,,
15/9-F-12,2917.3932,,,
15/9-F-12,2917.5456,,,
15/9-F-12,2917.698,,,
15/9-F-12,2917.8504,,,
15/9-F-12,2918.0028,,,
15/9-F-12,2918.1552,,,
15/9-F-12,2918.3076,,,
15/9-F-12,2918.46,,,
15/9-F-12,2918.6124,,,
15/9-F-12,2918.7648,,,
15/9-F-12,2918.9172,,,
15/9-F-12,2919.0696,,,
15/9-F-12,2919.222,,,
15/9-F-12,2919.3744,,,
15/9-F-12,2919.5268,,,
15/9-F-12,2919.6792,,,
15/9-F-12,2919.8316,,,
15/9-F-12,2919.9840000000004,,,
15/9-F-12,2920.1364,,,
15/9-F-12,2920.2888,,,
15/9-F-12,2920.4412,,,
15/9-F-12,2920.5936,,,
15/9-F-12,2920.7459999999996,,,
15/9-F-12,2920.8984,,,
15/9-F-12,2921.0508,,,
15/9-F-12,2921.2032,,,
15/9-F-12,2921.3556,,,
15/9-F-12,2921.508,,,
15/9-F-12,2921.6604,,,
15/9-F-12,2921.8128,,,
15/9-F-12,2921.9652,,,
15/9-F-12,2922.1176,,,
15/9-F-12,2922.27,,,
15/9-F-12,2922.4224,,,
15/9-F-12,2922.5748,,,
15/9-F-12,2922.7272,,,
15/9-F-12,2922.8796,,,
15/9-F-12,2923.032,,,
15/9-F-12,2923.1844,,,
15/9-F-12,2923.3368,,,
15/9-F-12,2923.4892,,,
15/9-F-12,2923.6416,,,
15/9-F-12,2923.7940000000003,,,
15/9-F-12,2923.9464,,,
15/9-F-12,2924.0988,,,
15/9-F-12,2924.2512,,,
15/9-F-12,2924.4036,,,
15/9-F-12,2924.5559999999996,,,
15/9-F-12,2924.7084,,,
15/9-F-12,2924.8608,,,
15/9-F-12,2925.0132,,,
15/9-F-12,2925.1656,,,
15/9-F-12,2925.3179999999998,,,
15/9-F-12,2925.4704,,,
15/9-F-12,2925.6228,,,
15/9-F-12,2925.7752,,,
15/9-F-12,2925.9276,,,
15/9-F-12,2926.08,,,
15/9-F-12,2926.2324,,,
15/9-F-12,2926.3848,,,
15/9-F-12,2926.5372,,,
15/9-F-12,2926.6896,,,
15/9-F-12,2926.842,,,
15/9-F-12,2926.9944,,,
15/9-F-12,2927.1468,,,
15/9-F-12,2927.2992,,,
15/9-F-12,2927.4516,,,
15/9-F-12,2927.6040000000003,,,
15/9-F-12,2927.7564,,,
15/9-F-12,2927.9088,,,
15/9-F-12,2928.0612,,,
15/9-F-12,2928.2136,,,
15/9-F-12,2928.366,,,
15/9-F-12,2928.5184,,,
15/9-F-12,2928.6708,,,
15/9-F-12,2928.8232,,,
15/9-F-12,2928.9756,,,
15/9-F-12,2929.1279999999997,,,
15/9-F-12,2929.2804,,,
15/9-F-12,2929.4328,,,
15/9-F-12,2929.5852,,,
15/9-F-12,2929.7376,,,
15/9-F-12,2929.89,,,
15/9-F-12,2930.0424,,,
15/9-F-12,2930.1948,,,
15/9-F-12,2930.3472,,,
15/9-F-12,2930.4996,,,
15/9-F-12,2930.652,,,
15/9-F-12,2930.8044,,,
15/9-F-12,2930.9568,,,
15/9-F-12,2931.1092,,,
15/9-F-12,2931.2616,,,
15/9-F-12,2931.414,,,
15/9-F-12,2931.5664,,,
15/9-F-12,2931.7188,,,
15/9-F-12,2931.8712,,,
15/9-F-12,2932.0236,,,
15/9-F-12,2932.176,,,
15/9-F-12,2932.3284,,,
15/9-F-12,2932.4808,,,
15/9-F-12,2932.6332,,,
15/9-F-12,2932.7856,,,
15/9-F-12,2932.938,,,
15/9-F-12,2933.0904,,,
15/9-F-12,2933.2428,,,
15/9-F-12,2933.3952,,,
15/9-F-12,2933.5476,,,
15/9-F-12,2933.7,,,
15/9-F-12,2933.8524,,,
15/9-F-12,2934.0048,,,
15/9-F-12,2934.1572,,,
15/9-F-12,2934.3096,,,
15/9-F-12,2934.462,,,
15/9-F-12,2934.6144,,,
15/9-F-12,2934.7668,,,
15/9-F-12,2934.9192,,,
15/9-F-12,2935.0716,,,
15/9-F-12,2935.224,,,
15/9-F-12,2935.3764,,,
15/9-F-12,2935.5288,,,
15/9-F-12,2935.6812,,,
15/9-F-12,2935.8336,,,
15/9-F-12,2935.986,,,
15/9-F-12,2936.1384,,,
15/9-F-12,2936.2908,,,
15/9-F-12,2936.4432,,,
15/9-F-12,2936.5956,,,
15/9-F-12,2936.748,,,
15/9-F-12,2936.9004,,,
15/9-F-12,2937.0528,,,
15/9-F-12,2937.2052,,,
15/9-F-12,2937.3576,,,
15/9-F-12,2937.51,,,
15/9-F-12,2937.6624,,,
15/9-F-12,2937.8148,,,
15/9-F-12,2937.9672,,,
15/9-F-12,2938.1196,,,
15/9-F-12,2938.272,,,
15/9-F-12,2938.4244,,,
15/9-F-12,2938.5768,,,
15/9-F-12,2938.7292,,,
15/9-F-12,2938.8816,,,
15/9-F-12,2939.034,,,
15/9-F-12,2939.1864,,,
15/9-F-12,2939.3388,,,
15/9-F-12,2939.4912,,,
15/9-F-12,2939.6436,,,
15/9-F-12,2939.796,,,
15/9-F-12,2939.9484,,,
15/9-F-12,2940.1008,,,
15/9-F-12,2940.2532,,,
15/9-F-12,2940.4056,,,
15/9-F-12,2940.558,,,
15/9-F-12,2940.7104,,,
15/9-F-12,2940.8628,,,
15/9-F-12,2941.0152,,,
15/9-F-12,2941.1676,,,
15/9-F-12,2941.32,,,
15/9-F-12,2941.4724,,,
15/9-F-12,2941.6248,,,
15/9-F-12,2941.7772,,,
15/9-F-12,2941.9296,,,
15/9-F-12,2942.0820000000003,,,
15/9-F-12,2942.2344,,,
15/9-F-12,2942.3868,,,
15/9-F-12,2942.5392,,,
15/9-F-12,2942.6916,,,
15/9-F-12,2942.844,,,
15/9-F-12,2942.9964,,,
15/9-F-12,2943.1488,,,
15/9-F-12,2943.3012,,,
15/9-F-12,2943.4536,,,
15/9-F-12,2943.6059999999998,,,
15/9-F-12,2943.7584,,,
15/9-F-12,2943.9108,,,
15/9-F-12,2944.0632,,,
15/9-F-12,2944.2156,,,
15/9-F-12,2944.368,,,
15/9-F-12,2944.5204,,,
15/9-F-12,2944.6728,,,
15/9-F-12,2944.8252,,,
15/9-F-12,2944.9776,,,
15/9-F-12,2945.13,,,
15/9-F-12,2945.2824,,,
15/9-F-12,2945.4348,,,
15/9-F-12,2945.5872,,,
15/9-F-12,2945.7396,,,
15/9-F-12,2945.8920000000003,,,
15/9-F-12,2946.0444,,,
15/9-F-12,2946.1968,,,
15/9-F-12,2946.3492,,,
15/9-F-12,2946.5016,,,
15/9-F-12,2946.6540000000005,,,
15/9-F-12,2946.8064,,,
15/9-F-12,2946.9588,,,
15/9-F-12,2947.1112,,,
15/9-F-12,2947.2636,,,
15/9-F-12,2947.4159999999997,,,
15/9-F-12,2947.5684,,,
15/9-F-12,2947.7208,,,
15/9-F-12,2947.8732,,,
15/9-F-12,2948.0256,,,
15/9-F-12,2948.178,,,
15/9-F-12,2948.3304,,,
15/9-F-12,2948.4828,,,
15/9-F-12,2948.6352,,,
15/9-F-12,2948.7876,,,
15/9-F-12,2948.94,,,
15/9-F-12,2949.0924,,,
15/9-F-12,2949.2448,,,
15/9-F-12,2949.3972,,,
15/9-F-12,2949.5496,,,
15/9-F-12,2949.702,,,
15/9-F-12,2949.8544,,,
15/9-F-12,2950.0068,,,
15/9-F-12,2950.1592,,,
15/9-F-12,2950.3116,,,
15/9-F-12,2950.4640000000004,,,
15/9-F-12,2950.6164,,,
15/9-F-12,2950.7688,,,
15/9-F-12,2950.9212,,,
15/9-F-12,2951.0736,,,
15/9-F-12,2951.2259999999997,,,
15/9-F-12,2951.3784,,,
15/9-F-12,2951.5308,,,
15/9-F-12,2951.6832,,,
15/9-F-12,2951.8356,,,
15/9-F-12,2951.988,,,
15/9-F-12,2952.1404,,,
15/9-F-12,2952.2928,,,
15/9-F-12,2952.4452,,,
15/9-F-12,2952.5976,,,
15/9-F-12,2952.75,,,
15/9-F-12,2952.9024,,,
15/9-F-12,2953.0548,,,
15/9-F-12,2953.2072,,,
15/9-F-12,2953.3596,,,
15/9-F-12,2953.512,,,
15/9-F-12,2953.6644,,,
15/9-F-12,2953.8168,,,
15/9-F-12,2953.9692,,,
15/9-F-12,2954.1216,,,
15/9-F-12,2954.2740000000003,,,
15/9-F-12,2954.4264,,,
15/9-F-12,2954.5788,,,
15/9-F-12,2954.7312,,,
15/9-F-12,2954.8836,,,
15/9-F-12,2955.0359999999996,,,
15/9-F-12,2955.1884,,,
15/9-F-12,2955.3408,,,
15/9-F-12,2955.4932,,,
15/9-F-12,2955.6456,,,
15/9-F-12,2955.798,,,
15/9-F-12,2955.9504,,,
15/9-F-12,2956.1028,,,
15/9-F-12,2956.2552,,,
15/9-F-12,2956.4076,,,
15/9-F-12,2956.56,,,
15/9-F-12,2956.7124,,,
15/9-F-12,2956.8648,,,
15/9-F-12,2957.0172,,,
15/9-F-12,2957.1696,,,
15/9-F-12,2957.322,,,
15/9-F-12,2957.4744,,,
15/9-F-12,2957.6268,,,
15/9-F-12,2957.7792,,,
15/9-F-12,2957.9316,,,
15/9-F-12,2958.0840000000003,,,
15/9-F-12,2958.2364,,,
15/9-F-12,2958.3888,,,
15/9-F-12,2958.5412,,,
15/9-F-12,2958.6936,,,
15/9-F-12,2958.8459999999995,,,
15/9-F-12,2958.9984,,,
15/9-F-12,2959.1508,,,
15/9-F-12,2959.3032,,,
15/9-F-12,2959.4556,,,
15/9-F-12,2959.6079999999997,,,
15/9-F-12,2959.7604,,,
15/9-F-12,2959.9128,,,
15/9-F-12,2960.0652,,,
15/9-F-12,2960.2176,,,
15/9-F-12,2960.37,,,
15/9-F-12,2960.5224,,,
15/9-F-12,2960.6748,,,
15/9-F-12,2960.8272,,,
15/9-F-12,2960.9796,,,
15/9-F-12,2961.132,,,
15/9-F-12,2961.2844,,,
15/9-F-12,2961.4368,,,
15/9-F-12,2961.5892,,,
15/9-F-12,2961.7416,,,
15/9-F-12,2961.8940000000002,,,
15/9-F-12,2962.0464,,,
15/9-F-12,2962.1988,,,
15/9-F-12,2962.3512,,,
15/9-F-12,2962.5036,,,
15/9-F-12,2962.656,,,
15/9-F-12,2962.8084,,,
15/9-F-12,2962.9608,,,
15/9-F-12,2963.1132,,,
15/9-F-12,2963.2656,,,
15/9-F-12,2963.4179999999997,,,
15/9-F-12,2963.5704,,,
15/9-F-12,2963.7228,,,
15/9-F-12,2963.8752,,,
15/9-F-12,2964.0276,,,
15/9-F-12,2964.18,,,
15/9-F-12,2964.3324,,,
15/9-F-12,2964.4848,,,
15/9-F-12,2964.6372,,,
15/9-F-12,2964.7896,,,
15/9-F-12,2964.942,,,
15/9-F-12,2965.0944,,,
15/9-F-12,2965.2468,,,
15/9-F-12,2965.3992,,,
15/9-F-12,2965.5516,,,
15/9-F-12,2965.704,,,
15/9-F-12,2965.8564,,,
15/9-F-12,2966.0088,,,
15/9-F-12,2966.1612,,,
15/9-F-12,2966.3136,,,
15/9-F-12,2966.466,,,
15/9-F-12,2966.6184,,,
15/9-F-12,2966.7708,,,
15/9-F-12,2966.9232,,,
15/9-F-12,2967.0756,,,
15/9-F-12,2967.228,,,
15/9-F-12,2967.3804,,,
15/9-F-12,2967.5328,,,
15/9-F-12,2967.6852,,,
15/9-F-12,2967.8376,,,
15/9-F-12,2967.99,,,
15/9-F-12,2968.1424,,,
15/9-F-12,2968.2948,,,
15/9-F-12,2968.4472,,,
15/9-F-12,2968.5996,,,
15/9-F-12,2968.752,,,
15/9-F-12,2968.9044,,,
15/9-F-12,2969.0568,,,
15/9-F-12,2969.2092,,,
15/9-F-12,2969.3616,,,
15/9-F-12,2969.514,,,
15/9-F-12,2969.6664,,,
15/9-F-12,2969.8188,,,
15/9-F-12,2969.9712,,,
15/9-F-12,2970.1236,,,
15/9-F-12,2970.276,,,
15/9-F-12,2970.4284,,,
15/9-F-12,2970.5808,,,
15/9-F-12,2970.7332,,,
15/9-F-12,2970.8856,,,
15/9-F-12,2971.038,,,
15/9-F-12,2971.1904,,,
15/9-F-12,2971.3428,,,
15/9-F-12,2971.4952,,,
15/9-F-12,2971.6476,,,
15/9-F-12,2971.8,,,
15/9-F-12,2971.9524,,,
15/9-F-12,2972.1048,,,
15/9-F-12,2972.2572,,,
15/9-F-12,2972.4096,,,
15/9-F-12,2972.562,,,
15/9-F-12,2972.7144,,,
15/9-F-12,2972.8668,,,
15/9-F-12,2973.0192,,,
15/9-F-12,2973.1716,,,
15/9-F-12,2973.324,,,
15/9-F-12,2973.4764,,,
15/9-F-12,2973.6288,,,
15/9-F-12,2973.7812,,,
15/9-F-12,2973.9336,,,
15/9-F-12,2974.086,,,
15/9-F-12,2974.2384,,,
15/9-F-12,2974.3908,,,
15/9-F-12,2974.5432,,,
15/9-F-12,2974.6956,,,
15/9-F-12,2974.848,,,
15/9-F-12,2975.0004,,,
15/9-F-12,2975.1528,,,
15/9-F-12,2975.3052,,,
15/9-F-12,2975.4576,,,
15/9-F-12,2975.61,,,
15/9-F-12,2975.7624,,,
15/9-F-12,2975.9148,,,
15/9-F-12,2976.0672,,,
15/9-F-12,2976.2196,,,
15/9-F-12,2976.3720000000003,,,
15/9-F-12,2976.5244,,,
15/9-F-12,2976.6768,,,
15/9-F-12,2976.8292,,,
15/9-F-12,2976.9816,,,
15/9-F-12,2977.134,,,
15/9-F-12,2977.2864,,,
15/9-F-12,2977.4388,,,
15/9-F-12,2977.5912,,,
15/9-F-12,2977.7436,,,
15/9-F-12,2977.8959999999997,,,
15/9-F-12,2978.0484,,,
15/9-F-12,2978.2008,,,
15/9-F-12,2978.3532,,,
15/9-F-12,2978.5056,,,
15/9-F-12,2978.658,,,
15/9-F-12,2978.8104,,,
15/9-F-12,2978.9628,,,
15/9-F-12,2979.1152,,,
15/9-F-12,2979.2676,,,
15/9-F-12,2979.42,,,
15/9-F-12,2979.5724,,,
15/9-F-12,2979.7248,,,
15/9-F-12,2979.8772,,,
15/9-F-12,2980.0296,,,
15/9-F-12,2980.1820000000002,,,
15/9-F-12,2980.3344,,,
15/9-F-12,2980.4868,,,
15/9-F-12,2980.6392,,,
15/9-F-12,2980.7916,,,
15/9-F-12,2980.9440000000004,,,
15/9-F-12,2981.0964,,,
15/9-F-12,2981.2488,,,
15/9-F-12,2981.4012,,,
15/9-F-12,2981.5536,,,
15/9-F-12,2981.7059999999997,,,
15/9-F-12,2981.8584,,,
15/9-F-12,2982.0108,,,
15/9-F-12,2982.1632,,,
15/9-F-12,2982.3156,,,
15/9-F-12,2982.468,,,
15/9-F-12,2982.6204,,,
15/9-F-12,2982.7728,,,
15/9-F-12,2982.9252,,,
15/9-F-12,2983.0776,,,
15/9-F-12,2983.23,,,
15/9-F-12,2983.3824,,,
15/9-F-12,2983.5348,,,
15/9-F-12,2983.6872,,,
15/9-F-12,2983.8396,,,
15/9-F-12,2983.992,,,
15/9-F-12,2984.1444,,,
15/9-F-12,2984.2968,,,
15/9-F-12,2984.4492,,,
15/9-F-12,2984.6016,,,
15/9-F-12,2984.7540000000004,,,
15/9-F-12,2984.9064,,,
15/9-F-12,2985.0588,,,
15/9-F-12,2985.2112,,,
15/9-F-12,2985.3636,,,
15/9-F-12,2985.5159999999996,,,
15/9-F-12,2985.6684,,,
15/9-F-12,2985.8208,,,
15/9-F-12,2985.9732,,,
15/9-F-12,2986.1256,,,
15/9-F-12,2986.278,,,
15/9-F-12,2986.4304,,,
15/9-F-12,2986.5828,,,
15/9-F-12,2986.7352,,,
15/9-F-12,2986.8876,,,
15/9-F-12,2987.04,,,
15/9-F-12,2987.1924,,,
15/9-F-12,2987.3448,,,
15/9-F-12,2987.4972,,,
15/9-F-12,2987.6496,,,
15/9-F-12,2987.802,,,
15/9-F-12,2987.9544,,,
15/9-F-12,2988.1068,,,
15/9-F-12,2988.2592,,,
15/9-F-12,2988.4116,,,
15/9-F-12,2988.5640000000003,,,
15/9-F-12,2988.7164,,,
15/9-F-12,2988.8688,,,
15/9-F-12,2989.0212,,,
15/9-F-12,2989.1736,,,
15/9-F-12,2989.3259999999996,,,
15/9-F-12,2989.4784,,,
15/9-F-12,2989.6308,,,
15/9-F-12,2989.7832,,,
15/9-F-12,2989.9356,,,
15/9-F-12,2990.0879999999997,,,
15/9-F-12,2990.2404,,,
15/9-F-12,2990.3928,,,
15/9-F-12,2990.5452,,,
15/9-F-12,2990.6976,,,
15/9-F-12,2990.85,,,
15/9-F-12,2991.0024,,,
15/9-F-12,2991.1548,,,
15/9-F-12,2991.3072,,,
15/9-F-12,2991.4596,,,
15/9-F-12,2991.612,,,
15/9-F-12,2991.7644,,,
15/9-F-12,2991.9168,,,
15/9-F-12,2992.0692,,,
15/9-F-12,2992.2216,,,
15/9-F-12,2992.3740000000003,,,
15/9-F-12,2992.5264,,,
15/9-F-12,2992.6788,,,
15/9-F-12,2992.8312,,,
15/9-F-12,2992.9836,,,
15/9-F-12,2993.136,,,
15/9-F-12,2993.2884,,,
15/9-F-12,2993.4408,,,
15/9-F-12,2993.5932,,,
15/9-F-12,2993.7456,,,
15/9-F-12,2993.8979999999997,,,
15/9-F-12,2994.0504,,,
15/9-F-12,2994.2028,,,
15/9-F-12,2994.3552,,,
15/9-F-12,2994.5076,,,
15/9-F-12,2994.66,,,
15/9-F-12,2994.8124,,,
15/9-F-12,2994.9648,,,
15/9-F-12,2995.1172,,,
15/9-F-12,2995.2696,,,
15/9-F-12,2995.422,,,
15/9-F-12,2995.5744,,,
15/9-F-12,2995.7268,,,
15/9-F-12,2995.8792,,,
15/9-F-12,2996.0316,,,
15/9-F-12,2996.184,,,
15/9-F-12,2996.3364,,,
15/9-F-12,2996.4888,,,
15/9-F-12,2996.6412,,,
15/9-F-12,2996.7936,,,
15/9-F-12,2996.946,,,
15/9-F-12,2997.0984,,,
15/9-F-12,2997.2508,,,
15/9-F-12,2997.4032,,,
15/9-F-12,2997.5556,,,
15/9-F-12,2997.708,,,
15/9-F-12,2997.8604,,,
15/9-F-12,2998.0128,,,
15/9-F-12,2998.1652,,,
15/9-F-12,2998.3176,,,
15/9-F-12,2998.47,,,
15/9-F-12,2998.6224,,,
15/9-F-12,2998.7748,,,
15/9-F-12,2998.9272,,,
15/9-F-12,2999.0796,,,
15/9-F-12,2999.232,,,
15/9-F-12,2999.3844,,,
15/9-F-12,2999.5368,,,
15/9-F-12,2999.6892,,,
15/9-F-12,2999.8416,,,
15/9-F-12,2999.994,,,
15/9-F-12,3000.1464,,,
15/9-F-12,3000.2988,,,
15/9-F-12,3000.4512,,,
15/9-F-12,3000.6036,,,
15/9-F-12,3000.756,,,
15/9-F-12,3000.9084,,,
15/9-F-12,3001.0608,,,
15/9-F-12,3001.2132,,,
15/9-F-12,3001.3656,,,
15/9-F-12,3001.518,,,
15/9-F-12,3001.6704,,,
15/9-F-12,3001.8228,,,
15/9-F-12,3001.9752,,,
15/9-F-12,3002.1276,,,
15/9-F-12,3002.28,,,
15/9-F-12,3002.4324,,,
15/9-F-12,3002.5848,,,
15/9-F-12,3002.7372,,,
15/9-F-12,3002.8896,,,
15/9-F-12,3003.042,,,
15/9-F-12,3003.1944,,,
15/9-F-12,3003.3468,,,
15/9-F-12,3003.4992,,,
15/9-F-12,3003.6516,,,
15/9-F-12,3003.804,,,
15/9-F-12,3003.9564,,,
15/9-F-12,3004.1088,,,
15/9-F-12,3004.2612,,,
15/9-F-12,3004.4136,,,
15/9-F-12,3004.566,,,
15/9-F-12,3004.7184,,,
15/9-F-12,3004.8708,,,
15/9-F-12,3005.0232,,,
15/9-F-12,3005.1756,,,
15/9-F-12,3005.328,,,
15/9-F-12,3005.4804,,,
15/9-F-12,3005.6328,,,
15/9-F-12,3005.7852,,,
15/9-F-12,3005.9376,,,
15/9-F-12,3006.09,,,
15/9-F-12,3006.2424,,,
15/9-F-12,3006.3948,,,
15/9-F-12,3006.5472,,,
15/9-F-12,3006.6996,,,
15/9-F-12,3006.8520000000003,,,
15/9-F-12,3007.0044,,,
15/9-F-12,3007.1568,,,
15/9-F-12,3007.3092,,,
15/9-F-12,3007.4616,,,
15/9-F-12,3007.614,,,
15/9-F-12,3007.7664,,,
15/9-F-12,3007.9188,,,
15/9-F-12,3008.0712,,,
15/9-F-12,3008.2236,,,
15/9-F-12,3008.3759999999997,,,
15/9-F-12,3008.5284,,,
15/9-F-12,3008.6808,,,
15/9-F-12,3008.8332,,,
15/9-F-12,3008.9856,,,
15/9-F-12,3009.138,,,
15/9-F-12,3009.2904,,,
15/9-F-12,3009.4428,,,
15/9-F-12,3009.5952,,,
15/9-F-12,3009.7476,,,
15/9-F-12,3009.9,,,
15/9-F-12,3010.0524,,,
