WELL,DEPTH,SW,prediction,error,abs_error_decile,relative_error
15/9-F-12,2543.8608,1.0,1.0117589,0.011758923530578613,0,0.011758923530578613
15/9-F-12,2545.08,1.0,1.00002,2.002716064453125E-5,0,2.002716064453125E-5
15/9-F-12,2545.3848,1.0,0.9994806,-5.193948745727539E-4,0,-5.193948745727539E-4
15/9-F-12,2546.1468,1.0,1.0001178,1.1777877807617188E-4,0,1.1777877807617188E-4
15/9-F-12,2547.2136,1.0,1.0002884,2.8836727142333984E-4,0,2.8836727142333984E-4
15/9-F-12,2547.366,1.0,1.0129557,0.012955665588378906,0,0.012955665588378906
15/9-F-12,2548.7376,1.0,0.9670341,-0.032965898513793945,0,-0.032965898513793945
15/9-F-12,2549.4996,1.0,1.0000398,3.981590270996094E-5,0,3.981590270996094E-5
15/9-F-12,2549.9568,1.0,1.0001327,1.3267993927001953E-4,0,1.3267993927001953E-4
15/9-F-12,2550.4139999999998,1.0,1.0025337,0.0025336742401123047,0,0.0025336742401123047
15/9-F-12,2550.8712,1.0,1.0001191,1.1909008026123047E-4,0,1.1909008026123047E-4
15/9-F-12,2551.7856,1.0,0.99999547,-4.5299530029296875E-6,0,-4.5299530029296875E-6
15/9-F-12,2552.2428,1.0,1.0000129,1.2874603271484375E-5,0,1.2874603271484375E-5
15/9-F-12,2554.5288,1.0,1.000201,2.009868621826172E-4,0,2.009868621826172E-4
15/9-F-12,2554.6812,1.0,1.0000527,5.269050598144531E-5,0,5.269050598144531E-5
15/9-F-12,2556.9672,1.0,0.99993706,-6.29425048828125E-5,0,-6.29425048828125E-5
15/9-F-12,2557.272,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2560.4724,1.0,1.0001273,1.2731552124023438E-4,0,1.2731552124023438E-4
15/9-F-12,2561.3868,7.60048E-4,0.0011213124,3.612643798370361E-4,0,0.47531784813200756
15/9-F-12,2561.844,1.0,1.0004916,4.916191101074219E-4,0,4.916191101074219E-4
15/9-F-12,2563.5204,1.0,1.0002289,2.288818359375E-4,0,2.288818359375E-4
15/9-F-12,2566.1112,1.0,0.99999166,-8.344650268554688E-6,0,-8.344650268554688E-6
15/9-F-12,2567.0256,1.0,0.99999166,-8.344650268554688E-6,0,-8.344650268554688E-6
15/9-F-12,2567.3304,1.0,0.99999166,-8.344650268554688E-6,0,-8.344650268554688E-6
15/9-F-12,2568.5496,1.0,0.9999167,-8.33272933959961E-5,0,-8.33272933959961E-5
15/9-F-12,2570.0736,1.0,1.0002264,2.263784408569336E-4,0,2.263784408569336E-4
15/9-F-12,2570.226,1.0,0.9970639,-0.002936124801635742,0,-0.002936124801635742
15/9-F-12,2570.8356,1.0,1.0004649,4.649162292480469E-4,0,4.649162292480469E-4
15/9-F-12,2570.988,1.0,1.0000944,9.441375732421875E-5,0,9.441375732421875E-5
15/9-F-12,2571.9024,1.0,0.9999167,-8.33272933959961E-5,0,-8.33272933959961E-5
15/9-F-12,2572.6644,1.0,0.99993706,-6.29425048828125E-5,0,-6.29425048828125E-5
15/9-F-12,2573.274,1.0,0.99685407,-0.003145933151245117,0,-0.003145933151245117
15/9-F-12,2573.4264,1.0,0.99685407,-0.003145933151245117,0,-0.003145933151245117
15/9-F-12,2573.7312,1.0,1.0003369,3.368854522705078E-4,0,3.368854522705078E-4
15/9-F-12,2574.1884,1.0,1.0003963,3.962516784667969E-4,0,3.962516784667969E-4
15/9-F-12,2575.1028,1.0,1.0003827,3.826618194580078E-4,0,3.826618194580078E-4
15/9-F-12,2575.7124,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2576.7792,0.29091500000000003,0.28580508,-0.00510992363929752,0,-0.017565005720906517
15/9-F-12,2577.084,0.00175655,0.0031914115,0.0014348614952087403,0,0.8168634512019244
15/9-F-12,2577.5412,1.0,0.8269179,-0.1730821132659912,3,-0.1730821132659912
15/9-F-12,2577.9984,1.0,1.003052,0.0030519962310791016,0,0.0030519962310791016
15/9-F-12,2579.37,0.654183,0.3670119,-0.28717109528350826,5,-0.4389767011425064
15/9-F-12,2580.2844,0.842043,0.8205037,-0.021539288299560533,0,-0.025579796161906854
15/9-F-12,2580.894,0.513895,0.6216488,0.10775378845214845,2,0.20968055430029178
15/9-F-12,2581.0464,1.0,0.9822612,-0.017738819122314453,0,-0.017738819122314453
15/9-F-12,2582.7228,1.0,0.99070525,-0.009294748306274414,0,-0.009294748306274414
15/9-F-12,2582.8752,1.0,0.9999844,-1.5616416931152344E-5,0,-1.5616416931152344E-5
15/9-F-12,2584.0944,1.0,1.0001892,1.8918514251708984E-4,0,1.8918514251708984E-4
15/9-F-12,2585.0088,1.0,1.0000663,6.628036499023438E-5,0,6.628036499023438E-5
15/9-F-12,2585.3136,1.0,0.9999883,-1.1682510375976562E-5,0,-1.1682510375976562E-5
15/9-F-12,2586.6852,1.0,1.0000259,2.586841583251953E-5,0,2.586841583251953E-5
15/9-F-12,2588.6664,1.0,0.9999511,-4.887580871582031E-5,0,-4.887580871582031E-5
15/9-F-12,2589.5808,1.0,1.0000329,3.2901763916015625E-5,0,3.2901763916015625E-5
15/9-F-12,2589.7332,1.0,1.0003235,3.235340118408203E-4,0,3.235340118408203E-4
15/9-F-12,2590.4952,1.0,1.0004758,4.7576427459716797E-4,0,4.7576427459716797E-4
15/9-F-12,2590.9524,1.0,1.0004889,4.888772964477539E-4,0,4.888772964477539E-4
15/9-F-12,2591.2572,1.0,1.0001464,1.4638900756835938E-4,0,1.4638900756835938E-4
15/9-F-12,2592.0192,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2592.1716,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2592.4764,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2593.5432,1.0,0.9999826,-1.7404556274414062E-5,0,-1.7404556274414062E-5
15/9-F-12,2594.9148,1.0,1.0001311,1.3113021850585938E-4,0,1.3113021850585938E-4
15/9-F-12,2595.2196,1.0,0.9999826,-1.7404556274414062E-5,0,-1.7404556274414062E-5
15/9-F-12,2595.6768,1.0,1.0000857,8.571147918701172E-5,0,8.571147918701172E-5
15/9-F-12,2596.2864,1.0,0.99999565,-4.351139068603516E-6,0,-4.351139068603516E-6
15/9-F-12,2596.5912,1.0,1.0000857,8.571147918701172E-5,0,8.571147918701172E-5
15/9-F-12,2597.0484,1.0,1.0003607,3.6072731018066406E-4,0,3.6072731018066406E-4
15/9-F-12,2597.2008,1.0,1.0004921,4.92095947265625E-4,0,4.92095947265625E-4
15/9-F-12,2597.3532,1.0,1.0005121,5.121231079101562E-4,0,5.121231079101562E-4
15/9-F-12,2598.7248,1.0,0.99999565,-4.351139068603516E-6,0,-4.351139068603516E-6
15/9-F-12,2598.8772,1.0,0.9999826,-1.7404556274414062E-5,0,-1.7404556274414062E-5
15/9-F-12,2599.3344,1.0,0.9999371,-6.288290023803711E-5,0,-6.288290023803711E-5
15/9-F-12,2600.2488,1.0,1.0003393,3.3926963806152344E-4,0,3.3926963806152344E-4
15/9-F-12,2602.8396,1.0,0.9999883,-1.1682510375976562E-5,0,-1.1682510375976562E-5
15/9-F-12,2604.0588,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2605.1256,1.0,1.000338,3.3795833587646484E-4,0,3.3795833587646484E-4
15/9-F-12,2606.04,1.0,1.000006,5.9604644775390625E-6,0,5.9604644775390625E-6
15/9-F-12,2607.564,1.0,0.9965932,-0.003406822681427002,0,-0.003406822681427002
15/9-F-12,2608.326,1.0,1.0000453,4.5299530029296875E-5,0,4.5299530029296875E-5
15/9-F-12,2608.6308,1.0,1.0000857,8.571147918701172E-5,0,8.571147918701172E-5
15/9-F-12,2608.7832,1.0,0.9999635,-3.647804260253906E-5,0,-3.647804260253906E-5
15/9-F-12,2609.6976,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2610.1548,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2610.7644,1.0,1.0003511,3.510713577270508E-4,0,3.510713577270508E-4
15/9-F-12,2611.0692,1.0,1.0003511,3.510713577270508E-4,0,3.510713577270508E-4
15/9-F-12,2613.0504,1.0,1.0002806,2.8061866760253906E-4,0,2.8061866760253906E-4
15/9-F-12,2613.3552,1.0,1.0003511,3.510713577270508E-4,0,3.510713577270508E-4
15/9-F-12,2614.2696,1.0,0.99980044,-1.995563507080078E-4,0,-1.995563507080078E-4
15/9-F-12,2617.47,1.0,1.0004921,4.92095947265625E-4,0,4.92095947265625E-4
15/9-F-12,2620.518,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2620.9752,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2621.1276,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2621.7372,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2622.9564,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2623.566,1.0,0.9963567,-0.0036432743072509766,0,-0.0036432743072509766
15/9-F-12,2623.7184,1.0,1.0047729,0.00477290153503418,0,0.00477290153503418
15/9-F-12,2623.8708,1.0,1.0045826,0.004582643508911133,0,0.004582643508911133
15/9-F-12,2624.4804,1.0,0.8414851,-0.15851491689682007,3,-0.15851491689682007
15/9-F-12,2625.09,1.0,0.97247267,-0.027527332305908203,0,-0.027527332305908203
15/9-F-12,2625.6996,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2626.7664,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2627.2236,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2627.8332,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2627.9856,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2629.5096,1.0,1.0000726,7.259845733642578E-5,0,7.259845733642578E-5
15/9-F-12,2629.8144,1.0,1.0000272,2.7179718017578125E-5,0,2.7179718017578125E-5
15/9-F-12,2630.4240000000004,1.0,0.9999535,-4.649162292480469E-5,0,-4.649162292480469E-5
15/9-F-12,2632.2528,1.0,1.0004818,4.818439483642578E-4,0,4.818439483642578E-4
15/9-F-12,2632.5576,1.0,1.0006368,6.368160247802734E-4,0,6.368160247802734E-4
15/9-F-12,2633.6244,1.0,0.99993,-6.99758529663086E-5,0,-6.99758529663086E-5
15/9-F-12,2633.7768,1.0,0.99993,-6.99758529663086E-5,0,-6.99758529663086E-5
15/9-F-12,2635.4532,1.0,0.9998348,-1.652240753173828E-4,0,-1.652240753173828E-4
15/9-F-12,2636.0628,1.0,1.0000412,4.124641418457031E-5,0,4.124641418457031E-5
15/9-F-12,2637.7392,1.0,0.9998714,-1.2862682342529297E-4,0,-1.2862682342529297E-4
15/9-F-12,2638.8059999999996,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2639.1108,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2639.5679999999998,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2640.0252,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2640.9396,1.0,1.0007017,7.016658782958984E-4,0,7.016658782958984E-4
15/9-F-12,2643.3779999999997,1.0,1.0000322,3.218650817871094E-5,0,3.218650817871094E-5
15/9-F-12,2643.5304,1.0,0.99999547,-4.5299530029296875E-6,0,-4.5299530029296875E-6
15/9-F-12,2643.8352,1.0,0.99999565,-4.351139068603516E-6,0,-4.351139068603516E-6
15/9-F-12,2643.9876,1.0,1.0000857,8.571147918701172E-5,0,8.571147918701172E-5
15/9-F-12,2644.2924,1.0,1.0002682,2.682209014892578E-4,0,2.682209014892578E-4
15/9-F-12,2644.7496,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2644.902,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2646.5784,1.0,0.9998958,-1.0418891906738281E-4,0,-1.0418891906738281E-4
15/9-F-12,2647.3404,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2647.4928,1.0,0.9999707,-2.9325485229492188E-5,0,-2.9325485229492188E-5
15/9-F-12,2647.6452,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2648.4072,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2648.8644,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2649.474,1.0,1.0023024,0.002302408218383789,0,0.002302408218383789
15/9-F-12,2651.1504,1.0,0.88043034,-0.11956965923309326,2,-0.11956965923309326
15/9-F-12,2652.0648,1.0,1.0000744,7.43865966796875E-5,0,7.43865966796875E-5
15/9-F-12,2652.2172,1.0,1.0000999,9.989738464355469E-5,0,9.989738464355469E-5
15/9-F-12,2652.3696,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2653.1316,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2653.5888,0.9057209999999999,0.68363893,-0.22208206967926014,4,-0.24519920558235944
15/9-F-12,2654.6556,1.0,1.0005364,5.364418029785156E-4,0,5.364418029785156E-4
15/9-F-12,2655.2652,1.0,0.9999336,-6.639957427978516E-5,0,-6.639957427978516E-5
15/9-F-12,2656.3320000000003,1.0,1.0003006,3.006458282470703E-4,0,3.006458282470703E-4
15/9-F-12,2656.7892,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2656.9416,1.0,1.0003511,3.510713577270508E-4,0,3.510713577270508E-4
15/9-F-12,2657.3988,1.0,1.0005121,5.121231079101562E-4,0,5.121231079101562E-4
15/9-F-12,2658.0084,1.0,1.0003511,3.510713577270508E-4,0,3.510713577270508E-4
15/9-F-12,2658.3132,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2658.618,1.0,0.99998033,-1.9669532775878906E-5,0,-1.9669532775878906E-5
15/9-F-12,2659.8372,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2659.9896,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2660.4468,0.420055,0.40123996,-0.018815038614273083,0,-0.04479184538756373
15/9-F-12,2660.7516,1.0,0.91129756,-0.08870244026184082,1,-0.08870244026184082
15/9-F-12,2660.9040000000005,1.0,0.9017525,-0.09824752807617188,1,-0.09824752807617188
15/9-F-12,2662.8852,1.0,1.0011036,0.0011036396026611328,0,0.0011036396026611328
15/9-F-12,2663.952,1.0,1.0029528,0.0029528141021728516,0,0.0029528141021728516
15/9-F-12,2664.5616,1.0,1.0021677,0.0021677017211914062,0,0.0021677017211914062
15/9-F-12,2664.7140000000004,1.0,0.98953015,-0.01046985387802124,0,-0.01046985387802124
15/9-F-12,2665.9332,1.0,0.9990878,-9.121894836425781E-4,0,-9.121894836425781E-4
15/9-F-12,2667.0,1.0,1.0017397,0.0017397403717041016,0,0.0017397403717041016
15/9-F-12,2667.3048,1.0,1.0000062,6.198883056640625E-6,0,6.198883056640625E-6
15/9-F-12,2667.4572,1.0,0.9997075,-2.924799919128418E-4,0,-2.924799919128418E-4
15/9-F-12,2667.762,1.0,0.99976254,-2.3746490478515625E-4,0,-2.3746490478515625E-4
15/9-F-12,2669.4384,1.0,1.0017142,0.0017142295837402344,0,0.0017142295837402344
15/9-F-12,2669.5908,1.0,1.0026476,0.0026476383209228516,0,0.0026476383209228516
15/9-F-12,2670.2004,1.0,1.0004244,4.2438507080078125E-4,0,4.2438507080078125E-4
15/9-F-12,2670.6576,1.0,1.0007817,7.816553115844727E-4,0,7.816553115844727E-4
15/9-F-12,2671.2672,1.0,0.8084594,-0.19154059886932373,3,-0.19154059886932373
15/9-F-12,2671.572,1.0,1.0043955,0.004395484924316406,0,0.004395484924316406
15/9-F-12,2672.6388,1.0,0.9999336,-6.639957427978516E-5,0,-6.639957427978516E-5
15/9-F-12,2673.5532,1.0,0.99998415,-1.5854835510253906E-5,0,-1.5854835510253906E-5
15/9-F-12,2674.1628,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2674.3152,1.0,0.99998415,-1.5854835510253906E-5,0,-1.5854835510253906E-5
15/9-F-12,2674.62,1.0,0.99995565,-4.4345855712890625E-5,0,-4.4345855712890625E-5
15/9-F-12,2675.8392,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2677.0584,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2677.3632,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2679.0396,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2679.192,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2679.4968,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2679.6492,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2680.1064,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2680.2588,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2680.4112,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2680.716,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2681.1732,1.0,1.0004661,4.661083221435547E-4,0,4.661083221435547E-4
15/9-F-12,2681.9352,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2682.6972,1.0,1.0000024,2.384185791015625E-6,0,2.384185791015625E-6
15/9-F-12,2683.3068,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2683.4592,1.0,0.99998116,-1.8835067749023438E-5,0,-1.8835067749023438E-5
15/9-F-12,2685.1356,1.0,1.0008967,8.966922760009766E-4,0,8.966922760009766E-4
15/9-F-12,2687.574,1.0,0.77888244,-0.2211175560951233,4,-0.2211175560951233
15/9-F-12,2688.1836,1.0,1.0024066,0.002406597137451172,0,0.002406597137451172
15/9-F-12,2688.9456,1.0,0.98537314,-0.014626860618591309,0,-0.014626860618591309
15/9-F-12,2690.4696,1.0,0.99958897,-4.1103363037109375E-4,0,-4.1103363037109375E-4
15/9-F-12,2690.7744,1.0,0.99637425,-0.0036257505416870117,0,-0.0036257505416870117
15/9-F-12,2691.384,1.0,1.0013044,0.0013043880462646484,0,0.0013043880462646484
15/9-F-12,2691.8412,1.0,1.0000842,8.416175842285156E-5,0,8.416175842285156E-5
15/9-F-12,2691.9936,1.0,1.0000992,9.918212890625E-5,0,9.918212890625E-5
15/9-F-12,2692.2984,1.0,1.0000992,9.918212890625E-5,0,9.918212890625E-5
15/9-F-12,2693.67,1.0,1.0000992,9.918212890625E-5,0,9.918212890625E-5
15/9-F-12,2696.1084,1.0,1.0007426,7.425546646118164E-4,0,7.425546646118164E-4
15/9-F-12,2696.5656,1.0,1.0007262,7.262229919433594E-4,0,7.262229919433594E-4
15/9-F-12,2696.718,1.0,1.0003853,3.85284423828125E-4,0,3.85284423828125E-4
15/9-F-12,2697.0228,1.0,1.0039829,0.003982901573181152,0,0.003982901573181152
15/9-F-12,2700.528,1.0,1.0017102,0.0017101764678955078,0,0.0017101764678955078
15/9-F-12,2701.7472,1.0,1.01068,0.010679960250854492,0,0.010679960250854492
15/9-F-12,2704.6428,1.0,1.0015789,0.0015789270401000977,0,0.0015789270401000977
15/9-F-12,2705.2524,0.915876,0.8710338,-0.044842212272644066,0,-0.04896100811970623
15/9-F-12,2705.4048,0.950058,0.9294745,-0.020583527000427204,0,-0.021665547788058417
15/9-F-12,2705.862,0.9491129999999999,0.94889116,-2.218371276854203E-4,0,-2.3373099692599336E-4
15/9-F-12,2706.0144,1.0,0.96611166,-0.03388833999633789,0,-0.03388833999633789
15/9-F-12,2708.4528,1.0,0.9919859,-0.008014082908630371,0,-0.008014082908630371
15/9-F-12,2708.7576,1.0,1.0034941,0.0034941434860229492,0,0.0034941434860229492
15/9-F-12,2709.9768,1.0,0.99873924,-0.0012607574462890625,0,-0.0012607574462890625
15/9-F-12,2710.434,1.0,0.9974851,-0.0025148987770080566,0,-0.0025148987770080566
15/9-F-12,2711.5008,1.0,0.9903016,-0.00969839096069336,0,-0.00969839096069336
15/9-F-12,2712.2628,1.0,0.9796427,-0.02035731077194214,0,-0.02035731077194214
15/9-F-12,2714.0916,1.0,1.0002623,2.6226043701171875E-4,0,2.6226043701171875E-4
15/9-F-12,2714.7012,1.0,1.0017474,0.0017473697662353516,0,0.0017473697662353516
15/9-F-12,2715.006,1.0,1.0016305,0.001630544662475586,0,0.001630544662475586
15/9-F-12,2715.4632,1.0,0.9973923,-0.00260770320892334,0,-0.00260770320892334
15/9-F-12,2715.6156,1.0,0.9986607,-0.0013393163681030273,0,-0.0013393163681030273
15/9-F-12,2716.8348,1.0,0.99236584,-0.007634162902832031,0,-0.007634162902832031
15/9-F-12,2718.054,1.0,1.0021334,0.0021333694458007812,0,0.0021333694458007812
15/9-F-12,2718.2064,1.0,0.9986671,-0.0013328790664672852,0,-0.0013328790664672852
15/9-F-12,2718.5112,1.0,0.999792,-2.0802021026611328E-4,0,-2.0802021026611328E-4
15/9-F-12,2719.2732,1.0,1.0012333,0.0012333393096923828,0,0.0012333393096923828
15/9-F-12,2719.7304,1.0,0.9978279,-0.002172112464904785,0,-0.002172112464904785
15/9-F-12,2720.34,1.0,0.99953437,-4.6563148498535156E-4,0,-4.6563148498535156E-4
15/9-F-12,2720.7972,1.0,0.9996843,-3.1572580337524414E-4,0,-3.1572580337524414E-4
15/9-F-12,2722.0164,1.0,0.9993098,-6.902217864990234E-4,0,-6.902217864990234E-4
15/9-F-12,2722.3212,1.0,1.0001607,1.6069412231445312E-4,0,1.6069412231445312E-4
15/9-F-12,2723.2356,1.0,0.996606,-0.003394007682800293,0,-0.003394007682800293
15/9-F-12,2723.388,1.0,1.0045165,0.004516482353210449,0,0.004516482353210449
15/9-F-12,2725.8264,0.85214,0.8474462,-0.004693796768188485,0,-0.005508246025522197
15/9-F-12,2726.1312,1.0,0.99731535,-0.002684652805328369,0,-0.002684652805328369
15/9-F-12,2726.2836,1.0,0.9727376,-0.027262389659881592,0,-0.027262389659881592
15/9-F-12,2726.4359999999997,0.9144549999999999,0.89787054,-0.016584459381103422,0,-0.018135894473870692
15/9-F-12,2726.8932,0.8885770000000001,0.88369477,-0.004882232048034729,0,-0.005494438915293474
15/9-F-12,2727.198,1.0,0.9956608,-0.0043392181396484375,0,-0.0043392181396484375
15/9-F-12,2729.3316,0.874732,0.91856563,0.04383363091278081,0,0.05011092644693553
15/9-F-12,2729.6364,0.981209,0.98597133,0.004762331596374514,0,0.004853534360543486
15/9-F-12,2729.9412,0.801706,0.88034534,0.078639344543457,1,0.0980900037463322
15/9-F-12,2731.3128,1.0,0.977644,-0.022355973720550537,0,-0.022355973720550537
15/9-F-12,2731.9224,0.651008,0.6792832,0.028275201694488494,0,0.043432955807745054
15/9-F-12,2732.3796,0.736958,0.733815,-0.003142985637664797,0,-0.004264809714617111
15/9-F-12,2734.2084,1.0,1.0013938,0.0013937950134277344,0,0.0013937950134277344
15/9-F-12,2734.5132,0.9974620000000001,0.98105776,-0.01640423690032966,0,-0.01644597678942121
15/9-F-12,2734.6656,0.8515469999999999,0.8955307,0.04398370068359381,0,0.051651524441509174
15/9-F-12,2735.58,1.0,1.0004852,4.851818084716797E-4,0,4.851818084716797E-4
15/9-F-12,2735.7324,1.0,0.99253273,-0.0074672698974609375,0,-0.0074672698974609375
15/9-F-12,2736.0372,0.898698,0.9162593,0.0175612887878418,0,0.019540812139163324
15/9-F-12,2737.1040000000003,1.0,0.9906302,-0.00936979055404663,0,-0.00936979055404663
15/9-F-12,2738.0184,1.0,0.9994073,-5.927085876464844E-4,0,-5.927085876464844E-4
15/9-F-12,2738.4756,1.0,0.9724383,-0.027561724185943604,0,-0.027561724185943604
15/9-F-12,2738.7804,1.0,0.9956514,-0.004348576068878174,0,-0.004348576068878174
15/9-F-12,2739.2376,1.0,0.99943626,-5.637407302856445E-4,0,-5.637407302856445E-4
15/9-F-12,2740.152,1.0,0.97607625,-0.023923754692077637,0,-0.023923754692077637
15/9-F-12,2741.0664,1.0,0.99712586,-0.002874135971069336,0,-0.002874135971069336
15/9-F-12,2741.5236,1.0,0.9981816,-0.0018184185028076172,0,-0.0018184185028076172
15/9-F-12,2742.1332,1.0,1.0009729,9.728670120239258E-4,0,9.728670120239258E-4
15/9-F-12,2742.438,1.0,0.99855256,-0.001447439193725586,0,-0.001447439193725586
15/9-F-12,2743.6572,1.0,1.0012338,0.001233816146850586,0,0.001233816146850586
15/9-F-12,2747.772,0.7300369999999999,0.75910246,0.029065463722229068,0,0.03981368577514437
15/9-F-12,2747.9244,0.7877810000000001,0.7577288,-0.030052184921264713,0,-0.03814789252503514
15/9-F-12,2748.0768,0.809771,0.79106027,-0.01871073112106325,0,-0.023106200544429537
15/9-F-12,2748.534,0.821498,0.8510984,0.029600418235778858,0,0.03603224625717757
15/9-F-12,2748.8388,0.7991779999999999,0.82478726,0.025609259101867732,0,0.03204449960067436
15/9-F-12,2749.6008,1.0,0.99356335,-0.006436645984649658,0,-0.006436645984649658
15/9-F-12,2750.2104,1.0,0.98994327,-0.010056734085083008,0,-0.010056734085083008
15/9-F-12,2750.5152,0.8226479999999999,0.83935535,0.016707349540710514,0,0.020309232552331635
15/9-F-12,2750.6676,0.758459,0.8822946,0.12383559524154664,2,0.1632726294256468
15/9-F-12,2752.0392,0.986397,0.9175688,-0.06882819716644284,1,-0.06977737885095235
15/9-F-12,2753.2584,0.780927,0.8480568,0.06712979321289059,1,0.08596167530753909
15/9-F-12,2753.4108,0.667844,0.6960581,0.028214094501495368,0,0.042246534372541146
15/9-F-12,2754.1728,0.8011229999999999,0.8224547,0.02133169093322762,0,0.02662723568444249
15/9-F-12,2755.2396,0.8585659999999999,0.8307712,-0.027794792190551698,0,-0.03237350674328089
15/9-F-12,2757.0684,0.989981,0.9515911,-0.03838992553329468,0,-0.03877844679170073
15/9-F-12,2757.5256,0.8244030000000001,0.81179357,-0.012609434249878038,0,-0.015295230912403323
15/9-F-12,2757.8304,0.7515470000000001,0.7372192,-0.014327785560607986,0,-0.01906439059780424
15/9-F-12,2757.9828,0.751841,0.7940396,0.042198607048034686,0,0.056127036232441016
15/9-F-12,2758.7448,0.9967010000000001,0.99224794,-0.004453060890197813,0,-0.004467800162935336
15/9-F-12,2759.9640000000004,1.0,0.99889857,-0.0011014342308044434,0,-0.0011014342308044434
15/9-F-12,2761.1832,1.0,0.99529487,-0.0047051310539245605,0,-0.0047051310539245605
15/9-F-12,2761.488,1.0,0.99435866,-0.005641341209411621,0,-0.005641341209411621
15/9-F-12,2761.6404,0.8923979999999999,0.91958606,0.027188062431335536,0,0.030466296911619634
15/9-F-12,2761.7928,0.93073,0.9354953,0.004765316982269341,0,0.005119977847785439
15/9-F-12,2762.0976,0.898834,0.9445584,0.045724382034301736,0,0.050870774841963846
