WELL,DEPTH,HC,prediction,prediction_correct
15/9-F-12,3089.7576,0.0,,
15/9-F-12,3091.7388,0.0,,
15/9-F-12,3092.0436,0.0,,
15/9-F-12,3092.958,0.0,,
15/9-F-12,3093.5676,0.0,,
15/9-F-12,3093.72,0.0,,
15/9-F-12,3093.8724,0.0,,
15/9-F-12,3094.6344,0.0,,
15/9-F-12,3094.7868,0.0,,
15/9-F-12,3094.9392,0.0,,
15/9-F-12,3095.8536,0.0,,
15/9-F-12,3096.006,0.0,,
15/9-F-12,3096.4632,0.0,,
15/9-F-12,3099.054,0.0,,
15/9-F-12,3099.3588,0.0,,
15/9-F-12,3100.7304,0.0,0.0,True
15/9-F-12,3101.0352,0.0,0.0,True
15/9-F-12,3101.6448,0.0,0.0,True
15/9-F-12,3101.9496,0.0,1.0,False
15/9-F-12,3102.864,0.0,0.0,True
15/9-F-12,3105.15,0.0,0.0,True
15/9-F-12,3105.4548,0.0,0.0,True
15/9-F-12,3105.6072,0.0,0.0,True
15/9-F-12,3107.5884,0.0,0.0,True
15/9-F-12,3108.0456,0.0,0.0,True
15/9-F-12,3110.7888,0.0,0.0,True
15/9-F-12,3112.9224,0.0,0.0,True
15/9-F-12,3114.1416,0.0,0.0,True
15/9-F-12,3114.5988,0.0,0.0,True
15/9-F-12,3114.7512,0.0,0.0,True
15/9-F-12,3115.6656,0.0,0.0,True
15/9-F-12,3117.0372,0.0,0.0,True
15/9-F-12,3120.9996,0.0,0.0,True
15/9-F-12,3121.914,0.0,0.0,True
15/9-F-12,3122.8284,0.0,0.0,True
15/9-F-12,3123.5904,0.0,0.0,True
15/9-F-12,3124.6572,0.0,0.0,True
15/9-F-12,3125.2668,0.0,0.0,True
15/9-F-12,3125.4192,0.0,0.0,True
15/9-F-12,3126.9432,1.0,1.0,True
15/9-F-12,3127.4004,1.0,1.0,True
15/9-F-12,3127.5528,1.0,1.0,True
15/9-F-12,3129.2292,1.0,1.0,True
15/9-F-12,3131.2104,1.0,1.0,True
15/9-F-12,3132.1248,1.0,1.0,True
15/9-F-12,3133.1916,1.0,1.0,True
15/9-F-12,3133.344,1.0,0.0,False
15/9-F-12,3133.6488,1.0,1.0,True
15/9-F-12,3133.9536,1.0,0.0,False
15/9-F-12,3134.868,0.0,0.0,True
15/9-F-12,3135.3252,0.0,0.0,True
15/9-F-12,3135.7824,0.0,0.0,True
15/9-F-12,3136.2396,1.0,1.0,True
15/9-F-12,3136.5444,1.0,1.0,True
15/9-F-12,3136.8492,1.0,1.0,True
15/9-F-12,3137.1540000000005,1.0,1.0,True
15/9-F-12,3137.6112,1.0,1.0,True
15/9-F-12,3139.7448,0.0,0.0,True
15/9-F-12,3140.9640000000004,0.0,0.0,True
15/9-F-12,3144.3168,0.0,0.0,True
15/9-F-12,3144.9264,0.0,0.0,True
15/9-F-12,3147.06,0.0,0.0,True
15/9-F-12,3149.4984,0.0,0.0,True
15/9-F-12,3149.6508,0.0,0.0,True
15/9-F-12,3150.1079999999997,1.0,1.0,True
15/9-F-12,3150.5652,1.0,1.0,True
15/9-F-12,3150.87,1.0,1.0,True
15/9-F-12,3151.7844,1.0,1.0,True
15/9-F-12,3152.3940000000002,1.0,1.0,True
15/9-F-12,3152.8512,1.0,1.0,True
15/9-F-12,3154.0704,1.0,1.0,True
15/9-F-12,3154.3752,1.0,1.0,True
15/9-F-12,3154.68,1.0,1.0,True
15/9-F-12,3155.1372,1.0,1.0,True
15/9-F-12,3155.7468,1.0,1.0,True
15/9-F-12,3156.0516,1.0,1.0,True
15/9-F-12,3156.3564,1.0,1.0,True
15/9-F-12,3158.6424,1.0,1.0,True
15/9-F-12,3159.0996,1.0,1.0,True
15/9-F-12,3160.3188,1.0,1.0,True
15/9-F-12,3160.6236,1.0,1.0,True
15/9-F-12,3160.9284,1.0,1.0,True
15/9-F-12,3161.2332,1.0,1.0,True
15/9-F-12,3161.3856,1.0,1.0,True
15/9-F-12,3162.4524,1.0,1.0,True
15/9-F-12,3162.6048,1.0,1.0,True
15/9-F-12,3163.3668,1.0,1.0,True
15/9-F-12,3165.9576,1.0,1.0,True
15/9-F-12,3167.1768,0.0,0.0,True
15/9-F-12,3167.4816,0.0,0.0,True
15/9-F-12,3167.7864,0.0,0.0,True
15/9-F-12,3168.5484,0.0,0.0,True
15/9-F-12,3169.6152,0.0,0.0,True
15/9-F-12,3170.8344,0.0,0.0,True
15/9-F-12,3171.9012,0.0,0.0,True
15/9-F-12,3172.968,0.0,0.0,True
15/9-F-12,3173.5776,0.0,0.0,True
15/9-F-12,3174.6444,0.0,0.0,True
15/9-F-12,3175.2540000000004,0.0,0.0,True
15/9-F-12,3175.5588,0.0,0.0,True
15/9-F-12,3176.6256,0.0,0.0,True
15/9-F-12,3177.9972,0.0,0.0,True
15/9-F-12,3178.7592,0.0,0.0,True
15/9-F-12,3178.9116,0.0,0.0,True
15/9-F-12,3180.4356,0.0,0.0,True
15/9-F-12,3180.7404,0.0,0.0,True
15/9-F-12,3180.8928,0.0,0.0,True
15/9-F-12,3181.0452,0.0,0.0,True
15/9-F-12,3181.8072,0.0,0.0,True
15/9-F-12,3181.9596,0.0,0.0,True
15/9-F-12,3182.5692,0.0,0.0,True
15/9-F-12,3183.3312,1.0,1.0,True
15/9-F-12,3184.2456,1.0,1.0,True
15/9-F-12,3184.3979999999997,1.0,1.0,True
15/9-F-12,3186.2268,1.0,1.0,True
15/9-F-12,3186.3792,1.0,1.0,True
15/9-F-12,3187.1412,1.0,1.0,True
15/9-F-12,3187.446,1.0,1.0,True
15/9-F-12,3187.7508,1.0,1.0,True
15/9-F-12,3188.0556,1.0,1.0,True
15/9-F-12,3189.1224,1.0,1.0,True
15/9-F-12,3189.2748,1.0,1.0,True
15/9-F-12,3190.3416,1.0,1.0,True
15/9-F-12,3190.494,1.0,1.0,True
15/9-F-12,3192.78,1.0,1.0,True
15/9-F-12,3194.1516,1.0,1.0,True
15/9-F-12,3194.304,1.0,1.0,True
15/9-F-12,3194.9136,1.0,1.0,True
15/9-F-12,3195.2184,1.0,1.0,True
15/9-F-12,3195.828,1.0,1.0,True
15/9-F-12,3196.2852,1.0,1.0,True
15/9-F-12,3198.114,1.0,1.0,True
15/9-F-12,3198.5712,1.0,1.0,True
15/9-F-12,3198.7236,1.0,1.0,True
15/9-F-12,3198.8759999999997,1.0,1.0,True
15/9-F-12,3199.0284,1.0,1.0,True
15/9-F-12,3200.2476,1.0,1.0,True
15/9-F-12,3201.1620000000003,1.0,1.0,True
15/9-F-12,3203.448,1.0,1.0,True
15/9-F-12,3203.7528,1.0,1.0,True
15/9-F-12,3204.21,1.0,1.0,True
15/9-F-12,3204.972,1.0,1.0,True
15/9-F-12,3205.1244,1.0,1.0,True
15/9-F-12,3205.2768,1.0,1.0,True
15/9-F-12,3206.4959999999996,1.0,1.0,True
15/9-F-12,3206.9532,1.0,1.0,True
15/9-F-12,3207.258,1.0,1.0,True
15/9-F-12,3208.02,1.0,1.0,True
15/9-F-12,3211.2204,0.0,0.0,True
15/9-F-12,3211.83,0.0,0.0,True
15/9-F-12,3212.8968,0.0,0.0,True
15/9-F-12,3213.3540000000003,0.0,0.0,True
15/9-F-12,3213.6588,0.0,0.0,True
15/9-F-12,3213.8112,0.0,0.0,True
15/9-F-12,3213.9636,0.0,1.0,False
15/9-F-12,3214.2684,0.0,0.0,True
15/9-F-12,3214.7256,0.0,0.0,True
15/9-F-12,3215.1828,0.0,0.0,True
15/9-F-12,3215.9448,0.0,0.0,True
15/9-F-12,3216.2496,0.0,0.0,True
15/9-F-12,3216.5544,0.0,0.0,True
15/9-F-12,3217.926,0.0,0.0,True
15/9-F-12,3219.1452,0.0,0.0,True
15/9-F-12,3220.6692,1.0,1.0,True
15/9-F-12,3221.736,1.0,1.0,True
15/9-F-12,3223.4124,1.0,1.0,True
15/9-F-12,3223.5648,1.0,1.0,True
15/9-F-12,3224.9364,1.0,1.0,True
15/9-F-12,3225.0888,1.0,1.0,True
15/9-F-12,3225.6984,1.0,1.0,True
15/9-F-12,3226.0032,1.0,1.0,True
15/9-F-12,3226.308,1.0,1.0,True
15/9-F-12,3226.4604,1.0,1.0,True
15/9-F-12,3227.3748,1.0,1.0,True
15/9-F-12,3228.7464,0.0,0.0,True
15/9-F-12,3229.2036,0.0,0.0,True
15/9-F-12,3230.4228,0.0,0.0,True
15/9-F-12,3230.7276,0.0,0.0,True
15/9-F-12,3231.6420000000003,0.0,0.0,True
15/9-F-12,3233.4708,0.0,0.0,True
15/9-F-12,3234.0804,0.0,0.0,True
15/9-F-12,3235.6044,0.0,0.0,True
15/9-F-12,3236.2140000000004,0.0,0.0,True
15/9-F-12,3237.4332,0.0,0.0,True
15/9-F-12,3237.5856,0.0,0.0,True
15/9-F-12,3237.738,0.0,0.0,True
15/9-F-12,3240.6336,0.0,0.0,True
15/9-F-12,3241.548,0.0,0.0,True
15/9-F-12,3243.2244,0.0,0.0,True
15/9-F-12,3243.5292,0.0,0.0,True
15/9-F-12,3243.9864,0.0,0.0,True
15/9-F-12,3244.9008,0.0,0.0,True
15/9-F-12,3245.2056,0.0,0.0,True
15/9-F-12,3245.6628,0.0,0.0,True
15/9-F-12,3246.5772,0.0,0.0,True
15/9-F-12,3246.7296,0.0,0.0,True
15/9-F-12,3247.1868,0.0,0.0,True
15/9-F-12,3248.406,0.0,0.0,True
15/9-F-12,3250.0824,0.0,0.0,True
15/9-F-12,3250.8444,0.0,0.0,True
15/9-F-12,3251.6064,0.0,0.0,True
15/9-F-12,3252.8256,0.0,0.0,True
15/9-F-12,3254.3496,0.0,0.0,True
15/9-F-12,3254.6544,0.0,0.0,True
15/9-F-12,3255.1116,0.0,0.0,True
15/9-F-12,3255.8736,0.0,0.0,True
15/9-F-12,3257.2452,0.0,0.0,True
15/9-F-12,3257.7024,0.0,0.0,True
15/9-F-12,3260.2932,0.0,0.0,True
15/9-F-12,3260.9028,0.0,0.0,True
15/9-F-12,3261.9696,0.0,0.0,True
15/9-F-12,3263.1888,0.0,0.0,True
15/9-F-12,3263.3412,0.0,0.0,True
15/9-F-12,3263.7984,0.0,0.0,True
15/9-F-12,3263.9508,0.0,0.0,True
15/9-F-12,3264.2556,0.0,0.0,True
15/9-F-12,3264.408,0.0,0.0,True
15/9-F-12,3264.7128,0.0,0.0,True
15/9-F-12,3266.3892,0.0,0.0,True
15/9-F-12,3268.218,0.0,0.0,True
15/9-F-12,3268.6752,0.0,0.0,True
15/9-F-12,3269.1324,0.0,0.0,True
15/9-F-12,3271.8756,0.0,0.0,True
15/9-F-12,3272.9424,0.0,0.0,True
15/9-F-12,3273.8568,0.0,0.0,True
15/9-F-12,3275.6856,0.0,0.0,True
15/9-F-12,3275.9904,0.0,0.0,True
15/9-F-12,3276.7524,0.0,0.0,True
15/9-F-12,3277.0572,0.0,0.0,True
15/9-F-12,3277.2096,0.0,0.0,True
15/9-F-12,3278.5812,0.0,0.0,True
15/9-F-12,3278.7336,0.0,0.0,True
15/9-F-12,3278.886,0.0,0.0,True
15/9-F-12,3279.4956,0.0,0.0,True
15/9-F-12,3279.6479999999997,0.0,0.0,True
15/9-F-12,3282.696,0.0,0.0,True
15/9-F-12,3282.8484,0.0,0.0,True
15/9-F-12,3283.1532,0.0,0.0,True
15/9-F-12,3284.5248,0.0,0.0,True
15/9-F-12,3284.6772,0.0,0.0,True
15/9-F-12,3285.2868,0.0,0.0,True
15/9-F-12,3285.744,0.0,0.0,True
15/9-F-12,3286.8108,0.0,0.0,True
15/9-F-12,3287.4204,0.0,0.0,True
15/9-F-12,3287.5728,0.0,0.0,True
15/9-F-12,3288.3348,0.0,0.0,True
15/9-F-12,3288.4872,0.0,0.0,True
15/9-F-12,3288.6396,0.0,0.0,True
15/9-F-12,3289.554,0.0,0.0,True
15/9-F-12,3293.2116,0.0,0.0,True
15/9-F-12,3293.364,0.0,0.0,True
15/9-F-12,3293.6688,0.0,0.0,True
15/9-F-12,3294.2784,0.0,0.0,True
15/9-F-12,3294.4308,0.0,0.0,True
15/9-F-12,3294.7356,0.0,0.0,True
15/9-F-12,3295.3452,0.0,0.0,True
15/9-F-12,3296.1072,0.0,0.0,True
15/9-F-12,3296.2596,0.0,0.0,True
15/9-F-12,3298.5456,0.0,0.0,True
15/9-F-12,3299.3076,0.0,0.0,True
15/9-F-12,3299.46,0.0,0.0,True
15/9-F-12,3300.3744,0.0,0.0,True
15/9-F-12,3300.5268,0.0,0.0,True
15/9-F-12,3301.4412,0.0,0.0,True
15/9-F-12,3301.5936,0.0,0.0,True
15/9-F-12,3301.8984,0.0,0.0,True
15/9-F-12,3304.032,0.0,0.0,True
15/9-F-12,3304.4892,0.0,0.0,True
15/9-F-12,3304.7940000000003,0.0,0.0,True
15/9-F-12,3305.2512,0.0,0.0,True
15/9-F-12,3305.5559999999996,0.0,0.0,True
15/9-F-12,3305.7084,0.0,0.0,True
15/9-F-12,3305.8608,0.0,0.0,True
15/9-F-12,3306.0132,0.0,0.0,True
15/9-F-12,3307.08,0.0,0.0,True
15/9-F-12,3308.1468,0.0,0.0,True
15/9-F-12,3308.4516,0.0,0.0,True
15/9-F-12,3308.6040000000003,0.0,0.0,True
15/9-F-12,3308.7564,0.0,0.0,True
15/9-F-12,3309.2136,0.0,0.0,True
15/9-F-12,3310.5852,0.0,0.0,True
15/9-F-12,3310.89,0.0,0.0,True
15/9-F-12,3311.1948,0.0,0.0,True
15/9-F-12,3311.9568,0.0,0.0,True
15/9-F-12,3312.5664,0.0,0.0,True
15/9-F-12,3313.176,0.0,0.0,True
15/9-F-12,3313.938,0.0,0.0,True
15/9-F-12,3314.5476,0.0,0.0,True
15/9-F-12,3315.6144,0.0,0.0,True
15/9-F-12,3315.9192,0.0,0.0,True
15/9-F-12,3316.224,0.0,0.0,True
15/9-F-12,3316.8336,0.0,0.0,True
15/9-F-12,3317.2908,0.0,0.0,True
15/9-F-12,3317.748,0.0,0.0,True
15/9-F-12,3318.3576,0.0,0.0,True
15/9-F-12,3321.4056,0.0,0.0,True
15/9-F-12,3322.1676,0.0,0.0,True
15/9-F-12,3323.5392,0.0,0.0,True
15/9-F-12,3324.6059999999998,0.0,0.0,True
15/9-F-12,3325.2156,0.0,0.0,True
15/9-F-12,3325.368,0.0,0.0,True
15/9-F-12,3327.5016,0.0,0.0,True
15/9-F-12,3329.94,0.0,0.0,True
15/9-F-12,3330.0924,0.0,0.0,True
15/9-F-12,3331.3116,0.0,0.0,True
15/9-F-12,3331.6164,0.0,0.0,True
15/9-F-12,3332.6832,0.0,0.0,True
15/9-F-12,3333.5976,0.0,0.0,True
15/9-F-12,3333.75,0.0,0.0,True
15/9-F-12,3334.2072,0.0,0.0,True
15/9-F-12,3334.512,0.0,0.0,True
15/9-F-12,3335.5788,0.0,0.0,True
15/9-F-12,3335.7312,0.0,0.0,True
15/9-F-12,3337.7124,0.0,0.0,True
15/9-F-12,3338.322,0.0,0.0,True
15/9-F-12,3338.4744,0.0,0.0,True
15/9-F-12,3339.2364,0.0,0.0,True
15/9-F-12,3341.37,0.0,0.0,True
15/9-F-12,3341.5224,0.0,0.0,True
15/9-F-12,3342.4368,0.0,0.0,True
15/9-F-12,3343.0464,0.0,0.0,True
15/9-F-12,3343.1988,0.0,0.0,True
15/9-F-12,3343.9608,0.0,0.0,True
15/9-F-12,3345.18,0.0,0.0,True
15/9-F-12,3345.3324,0.0,0.0,True
15/9-F-12,3346.2468,0.0,0.0,True
15/9-F-12,3346.704,0.0,0.0,True
15/9-F-12,3347.1612,0.0,0.0,True
15/9-F-12,3348.5328,0.0,0.0,True
15/9-F-12,3348.6852,0.0,0.0,True
15/9-F-12,3349.2948,0.0,0.0,True
15/9-F-12,3350.3616,0.0,0.0,True
15/9-F-12,3350.514,0.0,0.0,True
15/9-F-12,3351.8856,0.0,0.0,True
15/9-F-12,3352.1904,0.0,0.0,True
15/9-F-12,3352.4952,0.0,0.0,True
15/9-F-12,3353.1048,0.0,0.0,True
15/9-F-12,3355.086,0.0,0.0,True
15/9-F-12,3355.848,0.0,0.0,True
15/9-F-12,3356.4576,0.0,0.0,True
15/9-F-12,3357.5244,0.0,0.0,True
15/9-F-12,3357.6768,0.0,0.0,True
15/9-F-12,3357.8292,0.0,0.0,True
15/9-F-12,3358.134,0.0,0.0,True
15/9-F-12,3358.8959999999997,0.0,0.0,True
15/9-F-12,3359.0484,0.0,0.0,True
15/9-F-12,3359.2008,0.0,0.0,True
15/9-F-12,3360.1152,0.0,0.0,True
15/9-F-12,3360.42,0.0,0.0,True
15/9-F-12,3360.8772,0.0,0.0,True
15/9-F-12,3361.0296,0.0,0.0,True
15/9-F-12,3361.6392,0.0,0.0,True
15/9-F-12,3362.0964,0.0,0.0,True
15/9-F-12,3362.8584,0.0,0.0,True
15/9-F-12,3363.6204,0.0,0.0,True
15/9-F-12,3364.3824,0.0,0.0,True
15/9-F-12,3364.6872,0.0,0.0,True
15/9-F-12,3365.9064,0.0,0.0,True
15/9-F-12,3366.8208,0.0,0.0,True
15/9-F-12,3367.8876,0.0,0.0,True
15/9-F-12,3368.1924,0.0,0.0,True
15/9-F-12,3369.1068,0.0,0.0,True
15/9-F-12,3370.7832,0.0,0.0,True
15/9-F-12,3371.5452,0.0,0.0,True
15/9-F-12,3373.2216,0.0,0.0,True
15/9-F-12,3374.8979999999997,0.0,0.0,True
15/9-F-12,3375.0504,0.0,0.0,True
15/9-F-12,3375.8124,0.0,0.0,True
15/9-F-12,3376.5744,0.0,0.0,True
15/9-F-12,3376.7268,0.0,0.0,True
15/9-F-12,3377.184,0.0,0.0,True
15/9-F-12,3377.6412,0.0,0.0,True
15/9-F-12,3378.0984,0.0,0.0,True
15/9-F-12,3379.7748,0.0,0.0,True
15/9-F-12,3380.232,0.0,0.0,True
15/9-F-12,3380.3844,0.0,0.0,True
15/9-F-12,3382.3656,0.0,0.0,True
15/9-F-12,3383.7372,0.0,0.0,True
15/9-F-12,3384.4992,0.0,0.0,True
15/9-F-12,3384.9564,0.0,0.0,True
15/9-F-12,3385.2612,0.0,0.0,True
15/9-F-12,3385.566,0.0,0.0,True
15/9-F-12,3385.8708,0.0,0.0,True
15/9-F-12,3386.0232,0.0,0.0,True
15/9-F-12,3388.1568,0.0,0.0,True
15/9-F-12,3388.4616,0.0,0.0,True
15/9-F-12,3389.2236,0.0,0.0,True
15/9-F-12,3389.9856,0.0,0.0,True
15/9-F-12,3391.0524,0.0,0.0,True
15/9-F-12,3391.3572,0.0,0.0,True
15/9-F-12,3392.1192,0.0,0.0,True
15/9-F-12,3392.8812,0.0,0.0,True
15/9-F-12,3393.0336,0.0,0.0,True
15/9-F-12,3393.3384,0.0,0.0,True
15/9-F-12,3393.7956,0.0,0.0,True
15/9-F-12,3393.948,0.0,0.0,True
15/9-F-12,3394.5576,0.0,0.0,True
15/9-F-12,3394.8624,0.0,0.0,True
15/9-F-12,3395.1672,0.0,0.0,True
15/9-F-12,3395.472,0.0,0.0,True
15/9-F-12,3396.2340000000004,0.0,0.0,True
15/9-F-12,3396.5388,0.0,0.0,True
15/9-F-12,3397.1484,0.0,0.0,True
15/9-F-12,3398.0628,0.0,0.0,True
15/9-F-12,3398.3676,0.0,0.0,True
15/9-F-12,3401.1108,0.0,0.0,True
15/9-F-12,3401.4156,0.0,0.0,True
15/9-F-12,3401.7204,0.0,0.0,True
15/9-F-12,3402.0252,0.0,0.0,True
15/9-F-12,3402.33,0.0,0.0,True
15/9-F-12,3402.6348,0.0,0.0,True
15/9-F-12,3404.9208,0.0,0.0,True
15/9-F-12,3405.0732,0.0,0.0,True
15/9-F-12,3406.14,0.0,0.0,True
15/9-F-12,3406.2924,0.0,0.0,True
15/9-F-12,3406.5972,0.0,0.0,True
15/9-F-12,3409.95,0.0,0.0,True
15/9-F-12,3410.1024,0.0,0.0,True
15/9-F-12,3410.2548,0.0,0.0,True
15/9-F-12,3410.8644,0.0,0.0,True
15/9-F-12,3411.0168,0.0,0.0,True
15/9-F-12,3411.1692,0.0,0.0,True
15/9-F-12,3411.3216,0.0,0.0,True
15/9-F-12,3411.474,0.0,0.0,True
15/9-F-12,3412.5408,0.0,0.0,True
15/9-F-12,3413.4552,0.0,0.0,True
15/9-F-12,3414.0648,0.0,0.0,True
15/9-F-12,3414.8268,0.0,0.0,True
15/9-F-12,3414.9792,0.0,0.0,True
15/9-F-12,3415.5888,0.0,0.0,True
15/9-F-12,3416.808,0.0,0.0,True
15/9-F-12,3416.9604,0.0,0.0,True
15/9-F-12,3417.2652,0.0,0.0,True
15/9-F-12,3417.4176,0.0,0.0,True
15/9-F-12,3417.57,0.0,0.0,True
15/9-F-12,3417.8748,0.0,0.0,True
15/9-F-12,3419.2464,0.0,0.0,True
15/9-F-12,3419.5512,0.0,0.0,True
15/9-F-12,3419.7036,0.0,0.0,True
15/9-F-12,3419.8559999999998,0.0,0.0,True
15/9-F-12,3421.0752,0.0,0.0,True
15/9-F-12,3421.8372,0.0,0.0,True
15/9-F-12,3422.7516,0.0,0.0,True
15/9-F-12,3423.2088,0.0,0.0,True
15/9-F-12,3423.3612,0.0,0.0,True
15/9-F-12,3423.6659999999997,0.0,0.0,True
15/9-F-12,3424.2756,0.0,0.0,True
15/9-F-12,3424.428,0.0,0.0,True
15/9-F-12,3424.8852,0.0,0.0,True
15/9-F-12,3426.2568,0.0,0.0,True
15/9-F-12,3426.4092,0.0,0.0,True
15/9-F-12,3427.4759999999997,0.0,0.0,True
15/9-F-12,3427.6284,0.0,0.0,True
15/9-F-12,3427.7808,0.0,0.0,True
15/9-F-12,3428.238,0.0,0.0,True
15/9-F-12,3429.0,0.0,0.0,True
15/9-F-12,3429.4572,0.0,0.0,True
15/9-F-12,3430.9812,0.0,0.0,True
15/9-F-12,3431.2859999999996,0.0,0.0,True
15/9-F-12,3431.4384,0.0,0.0,True
15/9-F-12,3432.048,0.0,0.0,True
15/9-F-12,3432.5052,0.0,0.0,True
15/9-F-12,3432.9624,0.0,0.0,True
15/9-F-12,3433.572,0.0,0.0,True
15/9-F-12,3433.8768,0.0,0.0,True
15/9-F-12,3436.0104,0.0,0.0,True
15/9-F-12,3436.1628,0.0,0.0,True
15/9-F-12,3436.9248,0.0,0.0,True
15/9-F-12,3437.382,0.0,0.0,True
15/9-F-12,3438.7536,0.0,0.0,True
15/9-F-12,3439.3632,0.0,0.0,True
15/9-F-12,3439.9728,0.0,0.0,True
15/9-F-12,3440.7348,0.0,0.0,True
15/9-F-12,3441.954,0.0,0.0,True
15/9-F-12,3443.478,0.0,0.0,True
15/9-F-12,3444.24,0.0,0.0,True
15/9-F-12,3444.3924,0.0,0.0,True
15/9-F-12,3444.8496,0.0,0.0,True
15/9-F-12,3446.0688,0.0,0.0,True
15/9-F-12,3447.7452,0.0,0.0,True
15/9-F-12,3448.3548,0.0,0.0,True
15/9-F-12,3448.5072,0.0,0.0,True
15/9-F-12,3448.812,0.0,0.0,True
15/9-F-12,3449.2692,0.0,0.0,True
15/9-F-12,3449.574,0.0,0.0,True
15/9-F-12,3449.7264,0.0,0.0,True
15/9-F-12,3450.336,0.0,0.0,True
15/9-F-12,3450.4884,0.0,0.0,True
15/9-F-12,3451.4028,0.0,0.0,True
15/9-F-12,3452.0124,0.0,0.0,True
15/9-F-12,3452.1648,0.0,0.0,True
15/9-F-12,3453.0792,0.0,0.0,True
15/9-F-12,3453.384,0.0,0.0,True
15/9-F-12,3453.9936,0.0,0.0,True
15/9-F-12,3455.3652,0.0,0.0,True
15/9-F-12,3455.67,0.0,0.0,True
15/9-F-12,3457.3464,0.0,0.0,True
15/9-F-12,3457.9559999999997,0.0,0.0,True
15/9-F-12,3458.4132,0.0,0.0,True
15/9-F-12,3458.718,0.0,0.0,True
15/9-F-12,3459.0228,0.0,0.0,True
15/9-F-12,3459.3276,0.0,0.0,True
15/9-F-12,3460.8516,0.0,0.0,True
15/9-F-12,3461.3088,0.0,0.0,True
15/9-F-12,3462.3756,0.0,0.0,True
15/9-F-12,3462.528,0.0,0.0,True
15/9-F-12,3465.2712,0.0,0.0,True
15/9-F-12,3466.0332,0.0,0.0,True
15/9-F-12,3466.1856,0.0,0.0,True
15/9-F-12,3466.7952,0.0,0.0,True
15/9-F-12,3467.862,0.0,0.0,True
15/9-F-12,3468.7764,0.0,0.0,True
15/9-F-12,3469.2336,0.0,0.0,True
15/9-F-12,3469.386,0.0,0.0,True
15/9-F-12,3469.9956,0.0,0.0,True
15/9-F-12,3470.7576,0.0,0.0,True
15/9-F-12,3471.0624,0.0,0.0,True
15/9-F-12,3471.5196,0.0,0.0,True
15/9-F-12,3471.9768,0.0,0.0,True
15/9-F-12,3472.8912,0.0,0.0,True
15/9-F-12,3473.5008,0.0,0.0,True
15/9-F-12,3474.4152,0.0,0.0,True
15/9-F-12,3474.8724,0.0,0.0,True
15/9-F-12,3475.3296,0.0,0.0,True
15/9-F-12,3475.7868,0.0,0.0,True
15/9-F-12,3476.0916,0.0,0.0,True
15/9-F-12,3476.8536,0.0,0.0,True
15/9-F-12,3478.0728,0.0,0.0,True
15/9-F-12,3479.292,0.0,0.0,True
15/9-F-12,3479.7492,0.0,0.0,True
15/9-F-12,3479.9016,0.0,0.0,True
15/9-F-12,3480.5112,0.0,0.0,True
15/9-F-12,3481.4256,0.0,0.0,True
15/9-F-12,3482.4924,0.0,0.0,True
15/9-F-12,3483.1020000000003,0.0,0.0,True
15/9-F-12,3484.1688,0.0,0.0,True
15/9-F-12,3484.3212,0.0,0.0,True
15/9-F-12,3485.8452,0.0,0.0,True
15/9-F-12,3485.9976,0.0,0.0,True
15/9-F-12,3486.6072,0.0,0.0,True
15/9-F-12,3486.9120000000003,0.0,0.0,True
15/9-F-12,3487.2168,0.0,0.0,True
15/9-F-12,3487.6740000000004,0.0,0.0,True
15/9-F-12,3488.1312,0.0,0.0,True
15/9-F-12,3488.8932,0.0,0.0,True
15/9-F-12,3489.3504,0.0,0.0,True
15/9-F-12,3490.5696,0.0,0.0,True
15/9-F-12,3491.0268,0.0,0.0,True
15/9-F-12,3491.7888,0.0,0.0,True
15/9-F-12,3492.2459999999996,0.0,0.0,True
15/9-F-12,3494.6844,0.0,0.0,True
15/9-F-12,3495.1416,0.0,0.0,True
15/9-F-12,3495.4464,0.0,0.0,True
15/9-F-12,3495.9036,0.0,0.0,True
15/9-F-12,3496.0559999999996,0.0,0.0,True
15/9-F-12,3496.5132,0.0,0.0,True
15/9-F-12,3496.9704,0.0,0.0,True
15/9-F-12,3497.4276,0.0,0.0,True
15/9-F-12,3499.2564,0.0,0.0,True
15/9-F-12,3500.0184,0.0,0.0,True
15/9-F-12,3501.2376,0.0,0.0,True
15/9-F-12,3501.9996,0.0,0.0,True
15/9-F-12,3502.7616,0.0,0.0,True
15/9-F-12,3503.2188,0.0,0.0,True
15/9-F-12,3503.5236,0.0,0.0,True
15/9-F-12,3503.8284,0.0,0.0,True
15/9-F-12,3504.5904,0.0,0.0,True
15/9-F-12,3505.2,0.0,0.0,True
15/9-F-12,3505.3524,0.0,0.0,True
15/9-F-15,1366.4184,0.0,0.0,True
15/9-F-15,1369.1616,0.0,0.0,True
15/9-F-15,1370.2284,0.0,0.0,True
15/9-F-15,1372.5144,0.0,0.0,True
15/9-F-15,1373.4288,0.0,0.0,True
15/9-F-15,1374.648,0.0,0.0,True
15/9-F-15,1376.4768,0.0,0.0,True
15/9-F-15,1376.7816,0.0,0.0,True
15/9-F-15,1377.3912,0.0,0.0,True
15/9-F-15,1377.6960000000001,0.0,0.0,True
15/9-F-15,1378.0008,0.0,0.0,True
15/9-F-15,1378.1532,0.0,0.0,True
15/9-F-15,1380.744,0.0,0.0,True
15/9-F-15,1382.4204,0.0,0.0,True
15/9-F-15,1382.5728,0.0,0.0,True
