WELL,DEPTH,VSH,prediction,error,abs_error_decile
15/9-F-12,3330.0924,0.5200600000000001,0.5157144,-0.004345593032836992,0
15/9-F-12,3331.3116,0.52853,0.5358905,0.007360519618987982,0
15/9-F-12,3331.6164,0.514738,0.51538086,6.428593749999711E-4,0
15/9-F-12,3332.6832,0.48363,0.48117247,-0.002457527761459355,0
15/9-F-12,3333.5976,0.47047100000000003,0.4734212,0.0029501862087249475,0
15/9-F-12,3333.75,0.472909,0.4734212,5.121862087249518E-4,0
15/9-F-12,3334.2072,0.48956700000000003,0.48633143,-0.0032355669422149957,0
15/9-F-12,3334.512,0.507383,0.5096602,0.0022771843833923056,0
15/9-F-12,3335.5788,0.467175,0.46967015,0.002495146703720086,0
15/9-F-12,3335.7312,0.48368999999999995,0.48646605,0.0027760501480103006,0
15/9-F-12,3337.7124,0.49477600000000005,0.49305475,-0.0017212524185181155,0
15/9-F-12,3338.322,0.7203579999999999,0.72154635,0.0011883519096375084,0
15/9-F-12,3338.4744,0.807226,0.80557597,-0.0016500331649780264,0
15/9-F-12,3339.2364,0.899035,0.90581435,0.006779349651336641,0
15/9-F-12,3341.37,0.686656,0.6890279,0.002371905464172319,0
15/9-F-12,3341.5224,0.687141,0.6890279,0.0018869054641723615,0
15/9-F-12,3342.4368,0.8940020000000001,0.89601445,0.002012451980590746,0
15/9-F-12,3343.0464,0.8873559999999999,0.88633823,-0.0010177660522460164,0
15/9-F-12,3343.1988,0.844934,0.8449459,1.190759277347464E-5,0
15/9-F-12,3343.9608,0.721295,0.72129405,-9.545516967968126E-7,0
15/9-F-12,3345.18,0.8305819999999999,0.82977426,-8.077394790648729E-4,0
15/9-F-12,3345.3324,0.78597,0.78965473,0.003684731750488335,0
15/9-F-12,3346.2468,0.810275,0.8082351,-0.002039891147613493,0
15/9-F-12,3346.704,0.8448049999999999,0.84488416,7.91571807862157E-5,0
15/9-F-12,3347.1612,0.847088,0.8426455,-0.00444247406768794,0
15/9-F-12,3348.5328,0.830953,0.82986253,-0.0010904650001526406,0
15/9-F-12,3348.6852,0.8497389999999999,0.8426455,-0.007093474067687899,0
15/9-F-12,3349.2948,0.897496,0.90360725,0.00611124925994877,0
15/9-F-12,3350.3616,0.862189,0.8635935,0.0014045187339782883,0
15/9-F-12,3350.514,0.8487299999999999,0.8447959,-0.003934117298126094,0
15/9-F-12,3351.8856,0.8776229999999999,0.87874514,0.0011221386451721882,0
15/9-F-12,3352.1904,0.8558959999999999,0.86205435,0.00615834799194348,0
15/9-F-12,3352.4952,0.836666,0.83259094,-0.004075062385559103,0
15/9-F-12,3353.1048,0.668626,0.6777005,0.009074519561767525,0
15/9-F-12,3355.086,0.806109,0.8069397,8.307211074829457E-4,0
15/9-F-12,3355.848,0.7626,0.760327,-0.0022730184555053157,0
15/9-F-12,3356.4576,0.741193,0.74310064,0.0019076431579589936,0
15/9-F-12,3357.5244,0.771465,0.7744417,0.002976719055175825,0
15/9-F-12,3357.6768,0.772103,0.7744417,0.0023387190551757975,0
15/9-F-12,3357.8292,0.77274,0.7744417,0.0017017190551757988,0
15/9-F-12,3358.134,0.7688010000000001,0.7640995,-0.004701521278381415,0
15/9-F-12,3358.8959999999997,0.763795,0.7601049,-0.0036901053619384783,0
15/9-F-12,3359.0484,0.764568,0.7601049,-0.004463105361938502,0
15/9-F-12,3359.2008,0.760634,0.7601049,-5.291053619385089E-4,0
15/9-F-12,3360.1152,0.7727609999999999,0.77421963,0.0014586321487427556,0
15/9-F-12,3360.42,0.763949,0.76025486,-0.003694140075683583,0
15/9-F-12,3360.8772,0.753269,0.74980277,-0.003466231769561734,0
15/9-F-12,3361.0296,0.750922,0.74783134,-0.003090655395507791,0
15/9-F-12,3361.6392,0.7616930000000001,0.7599753,-0.0017176858596802402,0
15/9-F-12,3362.0964,0.7678689999999999,0.76432157,-0.003547434371948155,0
15/9-F-12,3362.8584,0.709497,0.7123395,0.002842520454406694,0
15/9-F-12,3363.6204,0.644297,0.6455894,0.0012924112586975012,0
15/9-F-12,3364.3824,0.706177,0.70440936,-0.0017676391143799375,0
15/9-F-12,3364.6872,0.742922,0.74295056,2.8558662414579494E-5,0
15/9-F-12,3365.9064,0.742354,0.74295056,5.965586624145924E-4,0
15/9-F-12,3366.8208,0.693214,0.69515073,0.001936732994079593,0
15/9-F-12,3367.8876,0.699585,0.6981866,-0.0013984236335754519,0
15/9-F-12,3368.1924,0.7003699999999999,0.7012857,9.15719871521059E-4,0
15/9-F-12,3369.1068,0.686416,0.6893656,0.0029496253814697004,0
15/9-F-12,3370.7832,0.714484,0.7128558,-0.001628184112548836,0
15/9-F-12,3371.5452,0.740765,0.7366071,-0.004157925262451179,0
15/9-F-12,3373.2216,0.768205,0.76424944,-0.0039555559921264916,0
15/9-F-12,3374.8979999999997,0.719486,0.7211318,0.0016458016052246505,0
15/9-F-12,3375.0504,0.731495,0.73050874,-9.862552833557192E-4,0
15/9-F-12,3375.8124,0.8178989999999999,0.8173208,-5.781763305663379E-4,0
15/9-F-12,3376.5744,0.9375379999999999,0.9391664,0.0016284266586304996,0
15/9-F-12,3376.7268,0.93715,0.9398981,0.0027480736732482525,0
15/9-F-12,3377.184,0.9047729999999999,0.9072591,0.002486106636047425,0
15/9-F-12,3377.6412,0.859503,0.8635935,0.0040905187339782545,0
15/9-F-12,3378.0984,0.8658379999999999,0.86564946,-1.885382537840652E-4,0
15/9-F-12,3379.7748,0.789981,0.7916305,0.0016495065155028854,0
15/9-F-12,3380.232,0.820262,0.8202933,3.130730438227758E-5,0
15/9-F-12,3380.3844,0.849218,0.8449459,-0.004272092407226591,0
15/9-F-12,3382.3656,0.811521,0.8135526,0.0020316180267333506,0
15/9-F-12,3383.7372,0.767811,0.76376176,-0.004049241195678732,0
15/9-F-12,3384.4992,0.806265,0.806049,-2.160107040405368E-4,0
15/9-F-12,3384.9564,0.810679,0.80984116,-8.378439941406635E-4,0
15/9-F-12,3385.2612,0.788675,0.7911428,0.0024678213119506687,0
15/9-F-12,3385.566,0.7468819999999999,0.7415593,-0.005322673351287777,0
15/9-F-12,3385.8708,0.648515,0.64815605,-3.5895313262934714E-4,0
15/9-F-12,3386.0232,0.599951,0.60526425,0.005313246463775623,0
15/9-F-12,3388.1568,0.44032200000000005,0.45412832,0.013806324985504104,0
15/9-F-12,3388.4616,0.451905,0.4672784,0.015373391122817992,0
15/9-F-12,3389.2236,0.462025,0.4677472,0.005722211456298809,0
15/9-F-12,3389.9856,0.504942,0.51131576,0.006373762996673582,0
15/9-F-12,3391.0524,0.490296,0.5033101,0.013014084342956533,0
15/9-F-12,3391.3572,0.509471,0.51912546,0.009654461578369133,0
15/9-F-12,3392.1192,0.6126739999999999,0.6130084,3.3437993621832085E-4,0
15/9-F-12,3392.8812,0.607273,0.60888183,0.0016088311691284662,0
15/9-F-12,3393.0336,0.600137,0.6046336,0.00449662932205197,0
15/9-F-12,3393.3384,0.535409,0.5437153,0.008306298175811744,0
15/9-F-12,3393.7956,0.48684799999999995,0.48764384,7.958379287720252E-4,0
15/9-F-12,3393.948,0.479505,0.4836589,0.0041539097976684425,0
15/9-F-12,3394.5576,0.427299,0.4247564,-0.002542592262268051,0
15/9-F-12,3394.8624,0.422145,0.42366037,0.0015153677272796706,0
15/9-F-12,3395.1672,0.411915,0.4207566,0.008841608247756982,0
15/9-F-12,3395.472,0.397505,0.40017745,0.002672448987960818,0
15/9-F-12,3396.2340000000004,0.399826,0.41366768,0.013841678833007798,0
15/9-F-12,3396.5388,0.407859,0.4146914,0.006832388607025119,0
15/9-F-12,3397.1484,0.404914,0.41006222,0.005148223672866825,0
15/9-F-12,3398.0628,0.421429,0.42452192,0.003092923065185549,0
15/9-F-12,3398.3676,0.418658,0.4235301,0.004872101776123072,0
15/9-F-12,3401.1108,0.386864,0.38935983,0.002495831809997573,0
15/9-F-12,3401.4156,0.411746,0.4113311,-4.1491264915466397E-4,0
15/9-F-12,3401.7204,0.42440600000000006,0.42468765,2.8165377998345953E-4,0
15/9-F-12,3402.0252,0.430252,0.4350692,0.004817203376769996,0
15/9-F-12,3402.33,0.41240699999999997,0.42118034,0.008773337667465242,0
15/9-F-12,3402.6348,0.409317,0.41791987,0.008602874191284193,0
15/9-F-12,3404.9208,0.345393,0.356316,0.010923000223159784,0
15/9-F-12,3405.0732,0.34308299999999997,0.356316,0.013233000223159819,0
15/9-F-12,3406.14,0.44809499999999997,0.45656827,0.008473270921707188,0
15/9-F-12,3406.2924,0.45344300000000004,0.46343833,0.009995332080841024,0
15/9-F-12,3406.5972,0.46198199999999995,0.47153062,0.0095486162834168,0
15/9-F-12,3409.95,0.613927,0.6165447,0.002617723510742187,0
15/9-F-12,3410.1024,0.6136520000000001,0.6165447,0.002892723510742101,0
15/9-F-12,3410.2548,0.614622,0.62128276,0.006660756328582762,0
15/9-F-12,3410.8644,0.6155189999999999,0.6211786,0.005659627014160229,0
15/9-F-12,3411.0168,0.614851,0.6201715,0.0053204873313903445,0
15/9-F-12,3411.1692,0.6110270000000001,0.6184399,0.00741291279602041,0
15/9-F-12,3411.3216,0.607204,0.6166755,0.009471496101379429,0
15/9-F-12,3411.474,0.60338,0.6166755,0.013295496101379367,0
15/9-F-12,3412.5408,0.600015,0.6049532,0.0049382294273376814,0
15/9-F-12,3413.4552,0.621747,0.62097484,-7.721612663269539E-4,0
15/9-F-12,3414.0648,0.612463,0.6141012,0.0016381714935302938,0
15/9-F-12,3414.8268,0.612271,0.6121061,-1.6491517639161124E-4,0
15/9-F-12,3414.9792,0.614432,0.6130084,-0.0014236200637817165,0
15/9-F-12,3415.5888,0.615908,0.6130084,-0.0028996200637817493,0
15/9-F-12,3416.808,0.639274,0.64249444,0.0032204400787353427,0
15/9-F-12,3416.9604,0.643097,0.64258355,-5.134509773254692E-4,0
15/9-F-12,3417.2652,0.64086,0.6441386,0.0032785746002197413,0
15/9-F-12,3417.4176,0.639004,0.6444012,0.005397192665100081,0
15/9-F-12,3417.57,0.639922,0.6444012,0.004479192665100107,0
15/9-F-12,3417.8748,0.6482899999999999,0.64880884,5.188369369507617E-4,0
15/9-F-12,3419.2464,0.645125,0.64691615,0.0017911510467529812,0
15/9-F-12,3419.5512,0.645827,0.64691615,0.0010891510467528898,0
15/9-F-12,3419.7036,0.655055,0.65842545,0.003370450325012153,0
15/9-F-12,3419.8559999999998,0.6642819999999999,0.6670549,0.002772891586303783,0
15/9-F-12,3421.0752,0.723304,0.72136617,-0.0019378329315185017,0
15/9-F-12,3421.8372,0.714055,0.7130779,-9.77097206115718E-4,0
15/9-F-12,3422.7516,0.743826,0.74317265,-6.533544311523309E-4,0
15/9-F-12,3423.2088,0.717615,0.7212038,0.0035888040161132784,0
15/9-F-12,3423.3612,0.718197,0.7211318,0.002934801605224635,0
15/9-F-12,3423.6659999999997,0.709884,0.7122674,0.002383398834228556,0
15/9-F-12,3424.2756,0.705871,0.70455945,-0.0013115546188354754,0
15/9-F-12,3424.428,0.713491,0.71300584,-4.8515922164915626E-4,0
15/9-F-12,3424.8852,0.69552,0.69515073,-3.6926700592043726E-4,0
15/9-F-12,3426.2568,0.6833359999999999,0.6893656,0.006029625381469783,0
15/9-F-12,3426.4092,0.6827270000000001,0.6893656,0.006638625381469643,0
15/9-F-12,3427.4759999999997,0.692733,0.6965348,0.0038018124504088924,0
15/9-F-12,3427.6284,0.69245,0.695089,0.002638982582092275,0
15/9-F-12,3427.7808,0.694279,0.695089,8.099825820923057E-4,0
15/9-F-12,3428.238,0.726032,0.72673213,7.00134819030751E-4,0
15/9-F-12,3429.0,0.7208180000000001,0.7209817,1.63717109680106E-4,0
15/9-F-12,3429.4572,0.67992,0.68290627,0.0029862700271606757,0
15/9-F-12,3430.9812,0.7021649999999999,0.70137405,-7.909460449218031E-4,0
15/9-F-12,3431.2859999999996,0.67232,0.67778885,0.005468853645324678,0
15/9-F-12,3431.4384,0.656166,0.66255516,0.0063891581382751195,0
15/9-F-12,3432.048,0.6616270000000001,0.662346,7.190054397582246E-4,0
15/9-F-12,3432.5052,0.655686,0.65886545,0.0031794518127441496,0
15/9-F-12,3432.9624,0.6680729999999999,0.6755612,0.007488189651489341,0
15/9-F-12,3433.572,0.720183,0.720183,1.4869689923813212E-8,0
15/9-F-12,3433.8768,0.713643,0.7120571,-0.0015858863525390898,0
15/9-F-12,3436.0104,0.7987489999999999,0.8044069,0.00565788133239753,0
15/9-F-12,3436.1628,0.808392,0.80630565,-0.0020863531036376948,0
15/9-F-12,3436.9248,0.827101,0.83019626,0.003095261405944849,0
15/9-F-12,3437.382,0.7828109999999999,0.78667283,0.0038618305816651155,0
15/9-F-12,3438.7536,0.8955770000000001,0.8959986,4.2159714508049895E-4,0
15/9-F-12,3439.3632,0.846575,0.84488416,-0.0016908428192138336,0
15/9-F-12,3439.9728,0.826427,0.8304207,0.003993672893524147,0
15/9-F-12,3440.7348,0.956247,0.9561393,-1.0767390441890345E-4,0
15/9-F-12,3441.954,0.5413439999999999,0.57022643,0.0288824308929444,0
15/9-F-12,3443.478,0.46047299999999997,0.45869216,-0.0017808367710113182,0
15/9-F-12,3444.24,0.490069,0.49305475,0.0029857475814819567,0
15/9-F-12,3444.3924,0.48486,0.47969672,-0.00516327916145326,0
15/9-F-12,3444.8496,0.46427399999999996,0.4604319,-0.0038420963993072155,0
15/9-F-12,3446.0688,0.47174799999999995,0.47399476,0.0022467617053986144,0
15/9-F-12,3447.7452,0.43753400000000003,0.43660104,-9.329572525024754E-4,0
15/9-F-12,3448.3548,0.463945,0.4587918,-0.005153207607269283,0
15/9-F-12,3448.5072,0.47108599999999995,0.47311288,0.0020268811836243183,0
15/9-F-12,3448.812,0.49397399999999997,0.49924338,0.005269378639221223,0
15/9-F-12,3449.2692,0.49678500000000003,0.49993873,0.0031537264251708663,0
15/9-F-12,3449.574,0.48676800000000003,0.49208212,0.005314118988037075,0
15/9-F-12,3449.7264,0.48610299999999995,0.49208212,0.005979118988037158,0
15/9-F-12,3450.336,0.47721199999999997,0.48645544,0.009243440521240265,0
15/9-F-12,3450.4884,0.47372,0.48645544,0.01273544052124026,0
15/9-F-12,3451.4028,0.521908,0.5288529,0.006944880001068077,0
15/9-F-12,3452.0124,0.500202,0.50952137,0.009319365165710414,0
15/9-F-12,3452.1648,0.51051,0.51995754,0.009447542419433574,0
15/9-F-12,3453.0792,0.475325,0.48506492,0.009739923763275149,0
15/9-F-12,3453.384,0.491617,0.5035093,0.011892283065795872,0
15/9-F-12,3453.9936,0.518998,0.5288693,0.009871271278381388,0
15/9-F-12,3455.3652,0.46103599999999995,0.46933985,0.00830384756469732,0
15/9-F-12,3455.67,0.449067,0.45588124,0.006814237983703619,0
15/9-F-12,3457.3464,0.46035200000000004,0.4693562,0.009004209039688071,0
15/9-F-12,3457.9559999999997,0.502753,0.50674653,0.003993530532836909,0
15/9-F-12,3458.4132,0.46089600000000003,0.4653637,0.004467711118698092,0
15/9-F-12,3458.718,0.451086,0.4554757,0.0043896879806518685,0
15/9-F-12,3459.0228,0.453691,0.46234575,0.008654749139785756,0
15/9-F-12,3459.3276,0.49331499999999995,0.50271994,0.009404938755035452,0
15/9-F-12,3460.8516,0.494364,0.50204295,0.007678949199676488,0
15/9-F-12,3461.3088,0.575451,0.58805346,0.012602464889526321,0
15/9-F-12,3462.3756,0.589104,0.58537865,-0.0037253531494140235,0
15/9-F-12,3462.528,0.596812,0.60146594,0.004653940475463858,0
15/9-F-12,3465.2712,0.572705,0.5664999,-0.006205111103057881,0
15/9-F-12,3466.0332,0.554076,0.55755985,0.0034838478317260613,0
15/9-F-12,3466.1856,0.591566,0.58637214,-0.005193862930297888,0
15/9-F-12,3466.7952,0.702508,0.7043272,0.0018192256851196076,0
15/9-F-12,3467.862,0.588393,0.61200243,0.02360943234634394,0
15/9-F-12,3468.7764,0.5794279999999999,0.5847457,0.005317705127716121,0
15/9-F-12,3469.2336,0.626525,0.6259612,-5.638154983520494E-4,0
15/9-F-12,3469.386,0.649107,0.6577054,0.008598426216125499,0
15/9-F-12,3469.9956,0.665549,0.6730272,0.00747821738815313,0
15/9-F-12,3470.7576,0.691036,0.6927349,0.0016988971366882488,0
15/9-F-12,3471.0624,0.726902,0.73177993,0.004877932975768995,0
15/9-F-12,3471.5196,0.758721,0.7601131,0.0013921200790405486,0
15/9-F-12,3471.9768,0.803111,0.8194549,0.01634390837097166,0
15/9-F-12,3472.8912,0.8033680000000001,0.80491346,0.0015454612083434238,0
15/9-F-12,3473.5008,0.838224,0.8409584,0.002734416461944611,0
15/9-F-12,3474.4152,0.812539,0.81424266,0.0017036609992980845,0
15/9-F-12,3474.8724,0.8224739999999999,0.82913595,0.006661954380035473,0
15/9-F-12,3475.3296,0.7550859999999999,0.75983137,0.004745368923187332,0
15/9-F-12,3475.7868,0.703885,0.7053486,0.0014636108779907397,0
15/9-F-12,3476.0916,0.702056,0.70296395,9.079482498168812E-4,0
15/9-F-12,3476.8536,0.736162,0.73967904,0.0035170385246277025,0
15/9-F-12,3478.0728,0.719483,0.7258525,0.006369489471435563,0
15/9-F-12,3479.292,0.680385,0.6823454,0.001960390319824201,0
15/9-F-12,3479.7492,0.652813,0.6538429,0.0010299260253906484,0
15/9-F-12,3479.9016,0.6452479999999999,0.64536107,1.1306586456305556E-4,0
15/9-F-12,3480.5112,0.656296,0.65687037,5.743651428222751E-4,0
15/9-F-12,3481.4256,0.648357,0.6480125,-3.444811172484963E-4,0
15/9-F-12,3482.4924,0.585501,0.58500296,-4.980412254333988E-4,0
15/9-F-12,3483.1020000000003,0.568025,0.58357733,0.015552334880828855,0
15/9-F-12,3484.1688,0.601696,0.60853714,0.006841137508392325,0
15/9-F-12,3484.3212,0.6081529999999999,0.60930556,0.0011525605888367263,0
15/9-F-12,3485.8452,0.644474,0.64169943,-0.0027745666732788,0
15/9-F-12,3485.9976,0.64705,0.6448779,-0.002172089385986342,0
15/9-F-12,3486.6072,0.666704,0.66407937,-0.0026246318855285278,0
15/9-F-12,3486.9120000000003,0.679561,0.6793035,-2.5747312164303704E-4,0
15/9-F-12,3487.2168,0.674009,0.6718755,-0.002133523162841766,0
15/9-F-12,3487.6740000000004,0.6867439999999999,0.6812169,-0.005527104419708162,0
15/9-F-12,3488.1312,0.745272,0.74886787,0.003595869377136185,0
15/9-F-12,3488.8932,0.709725,0.71543306,0.005708061122894237,0
15/9-F-12,3489.3504,0.690208,0.69190234,0.0016943394584655325,0
15/9-F-12,3490.5696,0.581821,0.5851458,0.0033247715034484537,0
15/9-F-12,3491.0268,0.591374,0.5860874,-0.005286594318389848,0
15/9-F-12,3491.7888,0.6349199999999999,0.6360508,0.0011308203506470438,0
15/9-F-12,3492.2459999999996,0.638904,0.6361149,-0.00278910465621951,0
15/9-F-12,3494.6844,0.590993,0.58665687,-0.004336131542205801,0
15/9-F-12,3495.1416,0.6043470000000001,0.60484207,4.950667648314644E-4,0
15/9-F-12,3495.4464,0.6240760000000001,0.6236102,-4.658015022278583E-4,0
15/9-F-12,3495.9036,0.645084,0.64352834,-0.0015556577529907134,0
15/9-F-12,3496.0559999999996,0.651971,0.64734894,-0.004622059627532926,0
15/9-F-12,3496.5132,0.673614,0.68281615,0.009202147804260208,0
15/9-F-12,3496.9704,0.682258,0.68350834,0.0012503365440368341,0
15/9-F-12,3497.4276,0.71415,0.7177265,0.003576528644561816,0
15/9-F-12,3499.2564,0.7190340000000001,0.7258361,0.0068020981941222525,0
15/9-F-12,3500.0184,0.63403,0.6381759,0.004145904750823992,0
15/9-F-12,3501.2376,0.5741539999999999,0.5659182,-0.00823579283142084,0
15/9-F-12,3501.9996,0.591909,0.58304346,-0.008865543922424335,0
15/9-F-12,3502.7616,0.623067,0.61960316,-0.0034638429565430062,0
15/9-F-12,3503.2188,0.615761,0.6123778,-0.0033831776008605985,0
15/9-F-12,3503.5236,0.6127729999999999,0.62538403,0.01261103272628794,0
15/9-F-12,3503.8284,0.609835,0.60888183,-9.53168830871598E-4,0
15/9-F-12,3504.5904,0.644368,0.643167,-0.0012009811096191925,0
15/9-F-12,3505.2,0.652509,0.6547452,0.0022362211380004826,0
15/9-F-12,3505.3524,0.641121,0.64258355,0.0014625490226745086,0
15/9-F-15,1366.4184,0.374458,0.37635905,0.0019010455055236686,0
15/9-F-15,1369.1616,0.46525299999999997,0.47067386,0.005420859119415311,0
15/9-F-15,1370.2284,0.377794,0.36503488,-0.012759121746063251,0
15/9-F-15,1372.5144,0.823343,0.82297933,-3.636689834595197E-4,0
15/9-F-15,1373.4288,0.855907,0.8509041,-0.005002892906188938,0
15/9-F-15,1374.648,0.880443,0.8788631,-0.0015799037628173584,0
15/9-F-15,1376.4768,0.675958,0.65924144,-0.016716562088012643,0
15/9-F-15,1376.7816,0.717341,0.69803894,-0.01930206433868409,0
15/9-F-15,1377.3912,0.738993,0.7350834,-0.003909598796844493,0
15/9-F-15,1377.6960000000001,0.752675,0.7493613,-0.003313723373413069,0
15/9-F-15,1378.0008,0.719376,0.7045248,-0.014851184917449967,0
15/9-F-15,1378.1532,0.732096,0.7282311,-0.003864927574157684,0
15/9-F-15,1380.744,0.766074,0.76735735,0.0012833493957519204,0
15/9-F-15,1382.4204,0.748492,0.7466344,-0.0018575762672424778,0
15/9-F-15,1382.5728,0.726047,0.7269359,8.889230995178243E-4,0
15/9-F-15,1382.7252,0.7386550000000001,0.73784816,-8.068373489380498E-4,0
15/9-F-15,1382.8776,0.7614380000000001,0.7585367,-0.002901303565979063,0
15/9-F-15,1384.5539999999999,0.728592,0.72785205,-7.399535102844412E-4,0
15/9-F-15,1385.4684,0.789423,0.79232615,0.002903152324676528,0
15/9-F-15,1385.9256,0.816446,0.8156433,-8.026894531250051E-4,0
15/9-F-15,1386.3828,0.794624,0.7995286,0.004904598785400394,0
15/9-F-15,1386.9924,0.727292,0.72785205,5.600464897155266E-4,0
15/9-F-15,1387.9068,0.806723,0.80192345,-0.004799546192169157,0
15/9-F-15,1388.2116,0.798525,0.7995286,0.0010035987854003503,0
15/9-F-15,1389.7356,1.0,0.9983135,-0.0016865134239196777,0
15/9-F-15,1390.4976,1.0,0.9983009,-0.0016990900039672852,0
15/9-F-15,1391.412,0.786031,0.787518,0.001487024444580043,0
15/9-F-15,1391.7168,0.792307,0.79232615,1.9152324676530164E-5,0
15/9-F-15,1392.3264,0.789366,0.79232615,0.0029601523246765016,0
15/9-F-15,1392.4788,0.763304,0.7650519,0.0017479013404846366,0
15/9-F-15,1393.2408,0.821591,0.82121754,-3.73463073730429E-4,0
15/9-F-15,1394.1552,0.797508,0.7995286,0.002020598785400396,0
15/9-F-15,1394.3076,0.803104,0.80192345,-0.0011805461921692295,0
15/9-F-15,1394.6124,0.8078529999999999,0.80192345,-0.005929546192169122,0
15/9-F-15,1394.7648,0.811584,0.808318,-0.003265981086730929,0
15/9-F-15,1395.5268,0.764095,0.76735735,0.0032623493957519845,0
15/9-F-15,1395.8316,0.734924,0.7304362,-0.004487794136047385,0
15/9-F-15,1395.984,0.759234,0.7585367,-6.973035659789684E-4,0
15/9-F-15,1396.5936,0.68947,0.6918454,0.002375417022705051,0
15/9-F-15,1397.5079999999998,0.835499,0.8343011,-0.0011978859176635659,0
15/9-F-15,1400.2512,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1400.8608,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1401.6228,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1401.7752,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1403.604,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1403.9088,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1407.2616,1.0,0.9983009,-0.0016990900039672852,0
15/9-F-15,1407.8712,1.0,0.99765235,-0.0023476481437683105,0
15/9-F-15,1408.0236,0.976892,0.9773246,4.3260498809816195E-4,0
15/9-F-15,1408.1760000000002,0.9571049999999999,0.9548118,-0.002293188552856318,0
15/9-F-15,1409.3952,0.920018,0.916089,-0.003929001682281497,0
15/9-F-15,1409.8524,0.869589,0.86956537,-2.363230133051175E-5,0
15/9-F-15,1410.4620000000002,0.9161739999999999,0.9158646,-3.094131698607727E-4,0
15/9-F-15,1410.6144,0.9053190000000001,0.90640295,0.0010839455184935565,0
15/9-F-15,1411.6812,0.8725280000000001,0.86956537,-0.0029626323013306477,0
15/9-F-15,1411.986,0.881292,0.8787699,-0.002522125427246058,0
15/9-F-15,1412.1384,0.847201,0.8495232,0.0023221866836548033,0
15/9-F-15,1413.3576,0.867667,0.86956537,0.0018983676986694675,0
15/9-F-15,1413.6624,0.89746,0.89751303,5.3031959533655915E-5,0
15/9-F-15,1414.4244,0.695802,0.6791302,-0.016671803428649934,0
15/9-F-15,1415.4912,0.9317209999999999,0.9339763,0.0022552926101685467,0
15/9-F-15,1415.796,0.94625,0.94624317,-6.833076477086308E-6,0
15/9-F-15,1416.4056,0.8669889999999999,0.87025905,0.003270046554565531,0
15/9-F-15,1416.8628,0.772292,0.77098024,-0.0013117610855102324,0
15/9-F-15,1417.0152,0.751375,0.7534866,0.0021115736961364595,0
15/9-F-15,1417.32,0.879257,0.8767149,-0.0025421147651671916,0
15/9-F-15,1417.7772,0.9273110000000001,0.9266188,-6.921855316163184E-4,0
15/9-F-15,1417.9296,0.915325,0.9152911,-3.392906188970368E-5,0
15/9-F-15,1418.3868,0.868289,0.86956537,0.001276367698669456,0
15/9-F-15,1418.5392,0.879652,0.8767149,-0.002937114765167226,0
15/9-F-15,1418.6916,0.931268,0.92768055,-0.0035874479942321624,0
15/9-F-15,1419.3012,0.9149870000000001,0.9152911,3.0407093811024577E-4,0
15/9-F-15,1419.7584,0.875242,0.8742342,-0.0010078004760741832,0
15/9-F-15,1420.0632,0.8952559999999999,0.89751303,0.0022570319595337507,0
15/9-F-15,1421.4348,0.9979790000000001,0.9954159,-0.0025630740203858027,0
15/9-F-15,1422.5016,0.9710690000000001,0.9716883,6.192705688475852E-4,0
15/9-F-15,1423.1112,1.0,0.9991722,-8.27789306640625E-4,0
15/9-F-15,1424.3304,1.0,0.99875563,-0.00124436616897583,0
15/9-F-15,1424.94,0.980792,0.9773246,-0.0034673950119018526,0
15/9-F-15,1426.464,1.0,0.9993014,-6.986260414123535E-4,0
15/9-F-15,1427.6832,0.989556,0.98723316,-0.00232283807373046,0
15/9-F-15,1427.9879999999998,1.0,0.99875563,-0.00124436616897583,0
15/9-F-15,1428.2928,1.0,0.9983009,-0.0016990900039672852,0
15/9-F-15,1429.0548,0.981302,0.9773246,-0.003977395011901863,0
15/9-F-15,1429.2072,0.953995,0.9548118,8.168114471435173E-4,0
15/9-F-15,1430.274,0.932851,0.9339763,0.0011252926101684713,0
15/9-F-15,1431.036,0.9575,0.9554553,-0.002044696807861346,0
15/9-F-15,1431.3408,0.9374299999999999,0.9369736,-4.564282226561245E-4,0
15/9-F-15,1432.2552,0.9061670000000001,0.90640295,2.3594551849359657E-4,0
15/9-F-15,1433.6268,1.0,0.9983009,-0.0016990900039672852,0
15/9-F-15,1434.2364,1.0,0.99844664,-0.001553356647491455,0
15/9-F-15,1434.3888,1.0,0.9983009,-0.0016990900039672852,0
15/9-F-15,1434.5412,1.0,0.9983135,-0.0016865134239196777,0
15/9-F-15,1435.9128,1.0,0.9983009,-0.0016990900039672852,0
15/9-F-15,1436.0652,0.982036,0.9773246,-0.0047113950119018755,0
15/9-F-15,1436.2176,0.943989,0.94053125,-0.0034577461853027014,0
15/9-F-15,1436.8272,0.919566,0.916089,-0.0034770016822814886,0
15/9-F-15,1437.132,0.976043,0.9773246,0.0012816049880981506,0
15/9-F-15,1437.2844,0.9554090000000001,0.9548328,-5.762077178955716E-4,0
15/9-F-15,1438.656,0.9678459999999999,0.9704988,0.002652800277710088,0
