DEPTH,GR,ILD,NPHI,RHOB,WELL
3964.5,13.4909,2.9435,0.12,2.5303,15/9-F-4
3965.0,13.2219,2.8972,0.1338,2.5154,15/9-F-4
3965.5,15.6002,2.7768,0.1241,2.5151,15/9-F-4
3966.0,18.3595,2.4824,0.1301,2.5189,15/9-F-4
3966.5,17.8923,2.591,0.1174,2.524,15/9-F-4
3967.0,16.0702,2.6518,0.1129,2.5183,15/9-F-4
3967.5,16.3834,2.6196,0.1297,2.5094,15/9-F-4
3968.0,19.6677,2.3352,0.1372,2.5039,15/9-F-4
3968.5,21.9482,2.0854,0.1253,2.5065,15/9-F-4
3969.0,21.4712,2.3216,0.1546,2.4966,15/9-F-4
3969.5,21.8732,1.8749,0.1527,2.5198,15/9-F-4
3970.0,21.6456,1.7603,0.1388,2.5213,15/9-F-4
3970.5,20.2079,2.1626,0.1327,2.5253,15/9-F-4
3971.0,16.3588,2.2624,0.1387,2.4936,15/9-F-4
3971.5,14.0825,2.1814,0.1371,2.4785,15/9-F-4
3972.0,13.5701,1.9659,0.1424,2.4739,15/9-F-4
3972.5,14.3688,1.8598,0.1454,2.473,15/9-F-4
3973.0,15.1105,1.8949,0.1525,2.48,15/9-F-4
3973.5,15.4286,1.9369,0.1539,2.4815,15/9-F-4
3974.0,14.5187,1.9527,0.1623,2.4774,15/9-F-4
3974.5,13.8037,1.9232,0.1452,2.4684,15/9-F-4
3975.0,13.0379,1.8202,0.1589,2.4627,15/9-F-4
3975.5,13.2537,1.7986,0.1692,2.472,15/9-F-4
3976.0,13.0965,1.8817,0.1617,2.4841,15/9-F-4
3976.5,13.8989,2.0101,0.1417,2.4925,15/9-F-4
3977.0,14.0576,2.0242,0.1388,2.4973,15/9-F-4
3977.5,13.6527,2.1509,0.1437,2.4912,15/9-F-4
3978.0,12.3886,2.0877,0.1517,2.4847,15/9-F-4
3978.5,12.9362,2.0577,0.1505,2.4845,15/9-F-4
3979.0,14.3087,2.0053,0.1348,2.4983,15/9-F-4
3979.5,15.2715,2.0571,0.1411,2.5102,15/9-F-4
3980.0,15.8286,2.2356,0.1459,2.5245,15/9-F-4
3980.5,15.2208,2.2856,0.1294,2.5078,15/9-F-4
3981.0,15.2695,2.227,0.1472,2.4913,15/9-F-4
3981.5,14.1426,2.0603,0.1407,2.4629,15/9-F-4
3982.0,14.2046,1.9603,0.1388,2.4617,15/9-F-4
3982.5,15.0222,1.9597,0.1418,2.4759,15/9-F-4
3983.0,16.3774,2.0681,0.1456,2.4917,15/9-F-4
3983.5,16.9647,2.144,0.1427,2.4977,15/9-F-4
3984.0,16.9748,2.2272,0.1352,2.4921,15/9-F-4
3984.5,15.8942,2.13,0.1345,2.4909,15/9-F-4
3985.0,16.6123,2.1022,0.1418,2.4932,15/9-F-4
3985.5,17.7836,2.0729,0.1332,2.4935,15/9-F-4
3986.0,18.1361,2.1323,0.1444,2.4927,15/9-F-4
3986.5,17.8225,2.2221,0.1411,2.4977,15/9-F-4
3987.0,16.2923,2.2997,0.1339,2.5049,15/9-F-4
3987.5,15.0027,2.4701,0.132,2.5146,15/9-F-4
3988.0,13.3177,2.5446,0.1302,2.5084,15/9-F-4
3988.5,12.9157,2.5568,0.1362,2.5009,15/9-F-4
3989.0,13.918,2.3979,0.1364,2.4923,15/9-F-4
3989.5,15.3017,2.3839,0.1312,2.4957,15/9-F-4
3990.0,15.6592,2.3775,0.1333,2.4966,15/9-F-4
3990.5,15.3458,2.2731,0.1403,2.4965,15/9-F-4
3991.0,14.9802,2.1871,0.1452,2.4967,15/9-F-4
3991.5,15.8707,2.1945,0.136,2.506,15/9-F-4
3992.0,17.3698,2.1892,0.1331,2.5132,15/9-F-4
3992.5,17.0431,2.2233,0.1422,2.5106,15/9-F-4
3993.0,15.7434,2.1799,0.1361,2.5061,15/9-F-4
3993.5,15.1353,2.1532,0.136,2.5004,15/9-F-4
3994.0,17.3645,2.1772,0.1352,2.5041,15/9-F-4
3994.5,19.3464,2.1633,0.1324,2.5083,15/9-F-4
3995.0,19.7624,2.2273,0.1282,2.508,15/9-F-4
3995.5,17.438,2.3119,0.1361,2.5025,15/9-F-4
3996.0,15.3952,2.2439,0.1428,2.4874,15/9-F-4
3996.5,14.0473,2.1996,0.1395,2.4926,15/9-F-4
3997.0,14.9342,2.0879,0.149,2.486,15/9-F-4
3997.5,14.0937,2.1029,0.1556,2.4932,15/9-F-4
3998.0,14.0408,2.1138,0.1436,2.4882,15/9-F-4
3998.5,13.1925,2.2212,0.1286,2.4907,15/9-F-4
3999.0,13.7025,2.3639,0.1435,2.4914,15/9-F-4
3999.5,13.0525,2.4141,0.1426,2.5026,15/9-F-4
4000.0,12.3611,2.3767,0.138,2.5126,15/9-F-4
4000.5,12.1731,2.4156,0.1311,2.5164,15/9-F-4
4001.0,12.4876,2.4896,0.1307,2.5069,15/9-F-4
4001.5,12.8886,2.4348,0.1404,2.4961,15/9-F-4
4002.0,13.6947,2.1513,0.1388,2.4978,15/9-F-4
4002.5,13.9626,2.0763,0.1301,2.4949,15/9-F-4
4003.0,13.2249,2.3412,0.119,2.5025,15/9-F-4
4003.5,13.0366,2.475,0.1235,2.5037,15/9-F-4
4004.0,13.8777,2.4204,0.1251,2.5099,15/9-F-4
4004.5,17.0974,2.4279,0.1265,2.5218,15/9-F-4
4005.0,18.5507,2.2559,0.1269,2.5323,15/9-F-4
4005.5,19.4405,2.2103,0.1228,2.5474,15/9-F-4
4006.0,18.4293,2.6281,0.1235,2.5399,15/9-F-4
4006.5,17.0282,2.4989,0.1296,2.5113,15/9-F-4
4007.0,15.5555,2.4005,0.1329,2.4881,15/9-F-4
4007.5,15.0223,2.2898,0.1293,2.4877,15/9-F-4
4008.0,15.0979,2.2583,0.1362,2.5062,15/9-F-4
4008.5,15.7088,2.2944,0.1287,2.5132,15/9-F-4
4009.0,14.8636,2.4467,0.1195,2.5215,15/9-F-4
4009.5,14.2566,2.628,0.117,2.5192,15/9-F-4
4010.0,12.4232,2.639,0.1352,2.5194,15/9-F-4
4010.5,12.2394,2.4658,0.1368,2.5092,15/9-F-4
4011.0,11.8653,2.3856,0.1342,2.5066,15/9-F-4
4011.5,13.328,2.256,0.131,2.5141,15/9-F-4
4012.0,13.3794,2.3139,0.1294,2.5237,15/9-F-4
4012.5,13.7474,2.497,0.1202,2.532,15/9-F-4
4013.0,11.6577,2.806,0.1179,2.5259,15/9-F-4
4013.5,12.5076,2.6606,0.1226,2.5082,15/9-F-4
4014.0,11.9347,2.5829,0.1247,2.4993,15/9-F-4
4014.5,15.345,2.4921,0.1212,2.5081,15/9-F-4
4015.0,16.1692,2.4877,0.1198,2.5361,15/9-F-4
4015.5,18.1111,2.3705,0.1204,2.5414,15/9-F-4
4016.0,17.1931,2.7694,0.108,2.5347,15/9-F-4
4016.5,18.1651,2.9728,0.1103,2.5357,15/9-F-4
4017.0,20.9086,3.0763,0.1149,2.5491,15/9-F-4
4017.5,24.051,2.9917,0.1131,2.5655,15/9-F-4
4018.0,24.2609,2.7113,0.1064,2.5588,15/9-F-4
4018.5,21.9533,2.8357,0.1106,2.5545,15/9-F-4
4019.0,18.1516,3.1484,0.1119,2.5409,15/9-F-4
4019.5,16.3443,3.0197,0.1123,2.5348,15/9-F-4
4020.0,16.5919,2.972,0.111,2.5277,15/9-F-4
4020.5,19.3496,3.0067,0.1112,2.5308,15/9-F-4
4021.0,22.2626,2.8277,0.1155,2.5321,15/9-F-4
4021.5,23.717,2.4408,0.1201,2.5344,15/9-F-4
4022.0,23.9443,2.902,0.1132,2.537,15/9-F-4
4022.5,24.0136,2.8659,0.114,2.5404,15/9-F-4
4023.0,26.2614,2.7261,0.1154,2.5461,15/9-F-4
4023.5,27.6704,2.8616,0.1179,2.5433,15/9-F-4
4024.0,28.311,2.3001,0.1232,2.5443,15/9-F-4
4024.5,25.6787,2.2712,0.1096,2.5399,15/9-F-4
4025.0,23.2578,3.042,0.1129,2.5373,15/9-F-4
4025.5,20.3312,3.0004,0.1131,2.5311,15/9-F-4
4026.0,19.6879,3.0341,0.1092,2.5305,15/9-F-4
4026.5,20.0256,3.0301,0.1071,2.535,15/9-F-4
4027.0,20.5832,3.2479,0.1144,2.5405,15/9-F-4
4027.5,20.3253,3.3593,0.1103,2.5527,15/9-F-4
4028.0,19.9413,3.4065,0.1146,2.5588,15/9-F-4
4028.5,21.3591,3.366,0.1113,2.562,15/9-F-4
4029.0,23.0582,3.1867,0.1077,2.5592,15/9-F-4
4029.5,23.7543,3.1943,0.1134,2.5654,15/9-F-4
4030.0,22.6786,3.1099,0.1106,2.5695,15/9-F-4
4030.5,21.1719,3.2146,0.1169,2.5627,15/9-F-4
4031.0,20.0608,3.0014,0.1167,2.5433,15/9-F-4
4031.5,19.27,2.937,0.1182,2.5318,15/9-F-4
4032.0,17.9548,2.7838,0.1231,2.5299,15/9-F-4
4032.5,17.3608,2.7853,0.1326,2.531,15/9-F-4
4033.0,16.6085,2.7743,0.1296,2.53,15/9-F-4
4033.5,16.2352,3.0143,0.1166,2.5259,15/9-F-4
4034.0,16.2415,2.8585,0.1057,2.5276,15/9-F-4
4034.5,14.9202,3.3436,0.1025,2.5408,15/9-F-4
4035.0,15.1959,3.6057,0.095,2.5498,15/9-F-4
4035.5,16.2083,3.7233,0.0984,2.5551,15/9-F-4
4036.0,17.8268,3.6657,0.1016,2.5493,15/9-F-4
4036.5,17.1517,3.8331,0.091,2.5437,15/9-F-4
4037.0,13.8798,4.239,0.0877,2.5475,15/9-F-4
4037.5,12.4116,4.3448,0.0925,2.5497,15/9-F-4
4038.0,11.9697,4.2458,0.0903,2.5593,15/9-F-4
4038.5,14.3039,4.422,0.0875,2.5699,15/9-F-4
4039.0,15.2862,4.3981,0.0937,2.5668,15/9-F-4
4039.5,15.0873,4.3593,0.0929,2.5631,15/9-F-4
4040.0,12.9623,4.2706,0.0955,2.5468,15/9-F-4
4040.5,11.557,3.9008,0.0973,2.5428,15/9-F-4
4041.0,10.9643,3.8751,0.0955,2.5448,15/9-F-4
4041.5,11.3449,3.9757,0.0886,2.553,15/9-F-4
4042.0,11.7619,4.08,0.0929,2.5635,15/9-F-4
4042.5,12.7274,4.0843,0.094,2.5642,15/9-F-4
4043.0,12.9393,3.9057,0.0941,2.5669,15/9-F-4
4043.5,12.5731,3.8653,0.0954,2.5637,15/9-F-4
4044.0,12.1993,3.7517,0.0969,2.56,15/9-F-4
4044.5,11.8521,3.9884,0.1013,2.5462,15/9-F-4
4045.0,11.7556,4.1094,0.091,2.5503,15/9-F-4
4045.5,11.6093,4.3348,0.0909,2.5568,15/9-F-4
4046.0,12.7893,4.5339,0.0881,2.5764,15/9-F-4
4046.5,12.6434,4.81,0.0872,2.5681,15/9-F-4
4047.0,12.6997,4.8974,0.0837,2.5728,15/9-F-4
4047.5,12.0086,5.0481,0.0824,2.5686,15/9-F-4
4048.0,12.5811,5.0787,0.0862,2.5729,15/9-F-4
4048.5,14.8624,4.9385,0.0897,2.5677,15/9-F-4
4049.0,16.773,4.7222,0.0886,2.5612,15/9-F-4
4049.5,19.5434,4.7224,0.0941,2.5693,15/9-F-4
4050.0,18.1898,4.667,0.0932,2.5682,15/9-F-4
4050.5,16.6312,4.5839,0.0949,2.5745,15/9-F-4
4051.0,15.8516,4.5905,0.0921,2.5697,15/9-F-4
4051.5,16.6896,4.5159,-0.7507,2.566,15/9-F-4
4052.0,17.2911,4.3689,-1.5935,2.5609,15/9-F-4
4052.5,15.6877,4.5744,-2.4363,2.5569,15/9-F-4
4053.0,15.013,4.4008,0.0825,2.5565,15/9-F-4
4053.5,14.8646,4.4223,0.0968,2.5586,15/9-F-4
4054.0,15.3953,4.3306,0.0977,2.5602,15/9-F-4
4054.5,17.1898,4.1406,0.0966,2.5604,15/9-F-4
4055.0,16.848,4.0861,0.0959,2.56,15/9-F-4
4055.5,16.5024,3.9863,0.1015,2.5592,15/9-F-4
4056.0,13.9677,3.8291,0.1062,2.5591,15/9-F-4
4056.5,13.4826,3.8851,0.0845,2.5424,15/9-F-4
4057.0,13.7959,4.0035,0.0899,2.5191,15/9-F-4
4057.5,14.3351,3.7683,0.1094,2.4911,15/9-F-4
4058.0,13.8316,2.9182,0.1229,2.4785,15/9-F-4
4058.5,12.7,2.7183,0.1186,2.4892,15/9-F-4
4059.0,11.384,2.7409,0.1297,2.5014,15/9-F-4
4059.5,10.7767,2.9424,0.124,2.5072,15/9-F-4
4060.0,10.0468,3.1893,0.1221,2.5136,15/9-F-4
4060.5,9.7758,3.0337,0.1224,2.521,15/9-F-4
4061.0,9.6406,3.6294,0.1121,2.528,15/9-F-4
4061.5,9.7103,3.7307,0.0983,2.5438,15/9-F-4
4062.0,10.0245,3.6492,0.106,2.5333,15/9-F-4
4062.5,11.5268,3.7416,0.101,2.5374,15/9-F-4
4063.0,12.9394,3.8165,0.0972,2.5398,15/9-F-4
4063.5,14.0653,4.0426,0.1001,2.5466,15/9-F-4
4064.0,13.6032,4.2425,0.1104,2.5471,15/9-F-4
4064.5,14.0047,4.46,0.1025,2.5275,15/9-F-4
4065.0,15.7842,4.5142,0.0999,2.5332,15/9-F-4
4065.5,16.9629,4.581,0.0933,2.5313,15/9-F-4
4066.0,16.8981,4.6552,0.0922,2.543,15/9-F-4
4066.5,17.3256,4.6804,0.0874,2.5403,15/9-F-4
4067.0,17.8643,4.742,0.0994,2.5579,15/9-F-4
4067.5,19.8024,4.2382,0.1007,2.5599,15/9-F-4
4068.0,23.4092,4.1981,0.0991,2.5689,15/9-F-4
4068.5,25.0735,4.4868,0.0974,2.5625,15/9-F-4
4069.0,23.802,4.6599,0.1078,2.5593,15/9-F-4
4069.5,21.208,4.6464,0.1068,2.5561,15/9-F-4
4070.0,21.949,4.2856,0.1025,2.5415,15/9-F-4
4070.5,23.242,4.385,0.0973,2.5504,15/9-F-4
4071.0,25.2774,4.5957,0.106,2.5495,15/9-F-4
4071.5,24.583,4.3219,0.1058,2.5691,15/9-F-4
4072.0,25.6613,4.0778,0.0985,2.5683,15/9-F-4
4072.5,24.7309,4.4501,0.104,2.5748,15/9-F-4
4073.0,25.5433,4.3701,0.111,2.564,15/9-F-4
4073.5,26.0966,4.2559,0.0992,2.5589,15/9-F-4
4074.0,24.8884,4.272,0.1031,2.5409,15/9-F-4
4074.5,24.2958,4.4531,0.0978,2.5466,15/9-F-4
4075.0,23.4333,4.5077,0.0911,2.5476,15/9-F-4
4075.5,24.3128,4.5208,0.0964,2.5471,15/9-F-4
4076.0,24.0022,4.4726,0.1014,2.5347,15/9-F-4
4076.5,24.2782,4.2283,0.1017,2.5345,15/9-F-4
4077.0,27.2873,4.215,0.1155,2.5405,15/9-F-4
4077.5,28.6558,4.1613,0.1201,2.5513,15/9-F-4
4078.0,29.031,3.7873,0.1202,2.5491,15/9-F-4
4078.5,29.2005,3.7723,0.1017,2.5585,15/9-F-4
4079.0,27.9335,4.0003,0.0885,2.5658,15/9-F-4
4079.5,25.9166,4.6591,0.0854,2.5627,15/9-F-4
4080.0,21.0677,4.8533,0.0907,2.5522,15/9-F-4
4080.5,19.772,4.9225,0.1028,2.5382,15/9-F-4
4081.0,18.1199,4.7059,0.0961,2.5459,15/9-F-4
4081.5,17.0565,4.9028,0.0895,2.538,15/9-F-4
4082.0,15.8953,5.2802,0.0838,2.543,15/9-F-4
4082.5,14.9492,5.3165,0.0938,2.5392,15/9-F-4
4083.0,14.1947,5.203,0.105,2.5604,15/9-F-4
4083.5,15.4835,4.9906,0.1002,2.5729,15/9-F-4
4084.0,16.4605,5.3508,0.0973,2.5812,15/9-F-4
4084.5,18.6557,5.2711,0.0889,2.578,15/9-F-4
4085.0,19.2796,5.1542,0.0817,2.5774,15/9-F-4
4085.5,19.6553,5.6673,0.091,2.5744,15/9-F-4
4086.0,18.6088,5.6319,0.1044,2.5632,15/9-F-4
4086.5,19.3174,5.2921,0.1006,2.5637,15/9-F-4
4087.0,19.8232,5.5888,0.0911,2.5701,15/9-F-4
4087.5,22.1245,5.3213,0.0864,2.5766,15/9-F-4
4088.0,21.2314,5.4115,0.0945,2.5709,15/9-F-4
4088.5,23.1476,5.5739,0.1049,2.5603,15/9-F-4
4089.0,22.6397,4.7649,0.0951,2.5557,15/9-F-4
4089.5,22.0213,5.9573,0.0913,2.5456,15/9-F-4
4090.0,19.4624,6.2862,0.0986,2.5463,15/9-F-4
4090.5,16.8847,6.0389,0.0899,2.5577,15/9-F-4
4091.0,15.0865,5.9981,0.093,2.5557,15/9-F-4
4091.5,15.024,5.9606,0.0942,2.5675,15/9-F-4
4092.0,15.7185,6.0711,0.1004,2.558,15/9-F-4
4092.5,18.7786,6.0849,0.0911,2.5811,15/9-F-4
4093.0,18.5341,5.988,0.0825,2.5643,15/9-F-4
4093.5,19.8796,6.3771,0.0891,2.5625,15/9-F-4
4094.0,18.4691,6.3812,0.0951,2.5421,15/9-F-4
4094.5,18.4803,6.3074,0.0909,2.5447,15/9-F-4
4095.0,16.7484,6.0063,0.091,2.5525,15/9-F-4
4095.5,14.4932,5.8066,0.0889,2.5415,15/9-F-4
4096.0,13.7282,5.8609,0.0866,2.5541,15/9-F-4
4096.5,13.1164,5.9407,0.0774,2.5606,15/9-F-4
4097.0,14.2264,6.2274,0.0752,2.5751,15/9-F-4
4097.5,14.0414,6.6525,0.0756,2.5696,15/9-F-4
4098.0,14.8321,6.7566,0.0803,2.5655,15/9-F-4
4098.5,14.643,6.2095,0.0812,2.5677,15/9-F-4
4099.0,16.6037,5.9902,0.084,2.5758,15/9-F-4
4099.5,17.8882,6.1139,-4.9546,2.5803,15/9-F-4
4100.0,18.7025,6.1168,0.0832,2.5819,15/9-F-4
4100.5,17.5827,6.7002,0.079,2.5784,15/9-F-4
4101.0,15.231,7.9977,0.0785,2.577,15/9-F-4
4101.5,13.4059,7.0604,0.0708,2.5796,15/9-F-4
4102.0,10.9852,8.0463,0.0658,2.5806,15/9-F-4
4102.5,12.8808,8.586,0.0627,2.5777,15/9-F-4
4103.0,14.9333,8.5019,0.0706,2.5654,15/9-F-4
4103.5,15.9934,7.5423,0.0728,2.5482,15/9-F-4
4104.0,13.8421,5.9769,0.0702,2.54,15/9-F-4
4104.5,9.9898,8.9945,0.0763,2.5379,15/9-F-4
4105.0,8.8501,8.6315,0.0774,2.5412,15/9-F-4
4105.5,8.6103,7.7289,0.0793,2.5409,15/9-F-4
4106.0,10.265,7.0211,0.0799,2.542,15/9-F-4
4106.5,11.3398,6.7097,0.085,2.5399,15/9-F-4
4107.0,11.8992,6.4251,0.0837,2.5412,15/9-F-4
4107.5,12.7804,6.2954,0.08,2.5471,15/9-F-4
4108.0,13.0896,6.2118,0.0785,2.5499,15/9-F-4
4108.5,13.8176,6.2401,0.0805,2.547,15/9-F-4
4109.0,14.9552,6.0442,0.0804,2.5416,15/9-F-4
4109.5,16.8693,5.2931,0.0836,2.535,15/9-F-4
4110.0,20.2044,5.3934,0.0908,2.5288,15/9-F-4
4110.5,24.0834,5.669,0.0978,2.5233,15/9-F-4
4111.0,26.0294,3.6324,0.1024,2.5281,15/9-F-4
4111.5,24.0913,4.6318,0.1022,2.536,15/9-F-4
4112.0,19.1461,5.9063,0.0939,2.5517,15/9-F-4
4112.5,16.37,5.9483,0.0797,2.5543,15/9-F-4
4113.0,14.3841,6.4183,0.0728,2.552,15/9-F-4
4113.5,13.4098,6.9605,0.0799,2.5445,15/9-F-4
4114.0,12.004,7.461,0.0802,2.5342,15/9-F-4
4114.5,11.0713,7.8439,0.075,2.5276,15/9-F-4
4115.0,11.1114,7.8357,0.0778,2.5225,15/9-F-4
4115.5,11.3145,7.8546,0.0782,2.5258,15/9-F-4
4116.0,12.1729,7.874,0.0845,2.5335,15/9-F-4
4116.5,12.6626,7.8291,0.0749,2.5456,15/9-F-4
4117.0,13.093,7.1029,0.0695,2.5623,15/9-F-4
4117.5,13.4671,7.3537,0.0799,2.5696,15/9-F-4
4118.0,14.0402,7.0806,0.0765,2.5671,15/9-F-4
4118.5,15.9116,6.6413,0.0917,2.5527,15/9-F-4
4119.0,19.5475,5.9496,0.1121,2.5337,15/9-F-4
4119.5,20.6847,6.0506,0.1053,2.5128,15/9-F-4
4120.0,19.6113,6.9229,0.1058,2.4948,15/9-F-4
4120.5,15.2731,6.6187,0.1097,2.4853,15/9-F-4
4121.0,13.8927,6.1487,0.105,2.4821,15/9-F-4
4121.5,11.8832,6.7923,0.1039,2.4883,15/9-F-4
4122.0,10.8571,7.0887,0.1033,2.4861,15/9-F-4
4122.5,9.4205,7.4578,0.1038,2.4922,15/9-F-4
4123.0,9.491,7.7824,0.1009,2.4876,15/9-F-4
4123.5,9.0503,7.5657,0.1,2.4973,15/9-F-4
4124.0,10.2792,7.6239,0.0953,2.505,15/9-F-4
4124.5,12.3068,7.861,0.0908,2.5169,15/9-F-4
4125.0,15.9406,7.3344,0.0908,2.5215,15/9-F-4
4125.5,20.7421,6.3273,0.1123,2.5281,15/9-F-4
4126.0,24.7832,4.2197,0.1068,2.5338,15/9-F-4
4126.5,26.5484,3.6821,0.0987,2.5347,15/9-F-4
4127.0,24.3388,5.829,0.1024,2.5266,15/9-F-4
4127.5,22.1932,6.2753,0.1104,2.5303,15/9-F-4
4128.0,20.503,5.228,0.0984,2.5494,15/9-F-4
4128.5,17.8582,4.4469,0.0886,2.5632,15/9-F-4
4129.0,14.8053,5.5589,0.0802,2.5507,15/9-F-4
4129.5,12.5207,5.7985,0.0816,2.5243,15/9-F-4
4130.0,13.529,5.6002,0.0917,2.5197,15/9-F-4
4130.5,15.7199,5.338,0.09,2.5285,15/9-F-4
4131.0,18.0416,5.4672,0.0909,2.5469,15/9-F-4
4131.5,20.8874,5.9852,0.0951,2.5444,15/9-F-4
4132.0,24.4938,5.4793,0.1032,2.5298,15/9-F-4
4132.5,26.8942,4.3604,0.1042,2.5218,15/9-F-4
4133.0,27.2813,4.8797,0.1163,2.511,15/9-F-4
4133.5,24.6762,5.0948,0.1055,2.5272,15/9-F-4
4134.0,22.0441,4.8402,0.0937,2.5309,15/9-F-4
4134.5,19.1586,5.3971,0.0966,2.5289,15/9-F-4
4135.0,15.7329,5.5695,0.0924,2.5245,15/9-F-4
4135.5,13.0279,5.6488,0.086,2.5272,15/9-F-4
4136.0,11.3005,5.2319,0.093,2.5406,15/9-F-4
4136.5,12.9143,5.2868,0.0952,2.5351,15/9-F-4
4137.0,15.0548,4.8621,0.1076,2.5334,15/9-F-4
4137.5,18.7155,4.9372,0.1179,2.5218,15/9-F-4
4138.0,24.4481,3.3287,0.1277,2.5099,15/9-F-4
4138.5,33.3843,3.4159,0.1372,2.5017,15/9-F-4
4139.0,39.5624,3.0931,0.1364,2.5241,15/9-F-4
4139.5,40.2118,2.6024,0.1086,2.555,15/9-F-4
4140.0,32.9082,4.7556,0.081,2.5639,15/9-F-4
4140.5,24.1853,6.723,0.0798,2.5579,15/9-F-4
4141.0,16.6044,7.1796,0.0757,2.5444,15/9-F-4
4141.5,14.8222,6.5835,0.0782,2.5448,15/9-F-4
4142.0,16.9686,6.1769,0.0858,2.538,15/9-F-4
4142.5,20.1053,5.4972,0.0972,2.5378,15/9-F-4
4143.0,25.4086,5.1854,0.1138,2.5412,15/9-F-4
4143.5,28.8982,3.8059,0.1089,2.5327,15/9-F-4
4144.0,27.7168,4.2796,0.1023,2.5293,15/9-F-4
4144.5,22.5217,5.5741,0.0986,2.5226,15/9-F-4
4145.0,18.1169,5.4841,0.0964,2.5315,15/9-F-4
4145.5,18.0065,5.1528,0.0937,2.5295,15/9-F-4
4146.0,19.2337,5.3714,0.0943,2.5362,15/9-F-4
4146.5,20.5378,5.5291,0.0904,2.5469,15/9-F-4
4147.0,21.1275,5.9438,0.0979,2.5612,15/9-F-4
4147.5,19.9409,5.9799,0.0922,2.5619,15/9-F-4
4148.0,18.8456,6.0598,0.0891,2.5527,15/9-F-4
4148.5,17.9738,5.9268,0.0939,2.5485,15/9-F-4
4149.0,19.1479,5.9035,0.101,2.5434,15/9-F-4
4149.5,20.4281,5.4284,0.1058,2.536,15/9-F-4
4150.0,20.7676,4.6562,0.1095,2.5158,15/9-F-4
4150.5,21.4537,4.7072,0.1111,2.4935,15/9-F-4
4151.0,21.331,4.4016,0.1105,2.4924,15/9-F-4
4151.5,22.0905,4.6798,0.1154,2.4926,15/9-F-4
4152.0,23.8295,5.2891,0.1234,2.5081,15/9-F-4
4152.5,27.9833,3.8291,0.133,2.5141,15/9-F-4
4153.0,33.6007,2.7098,0.1241,2.5382,15/9-F-4
4153.5,32.2481,3.0152,0.114,2.5462,15/9-F-4
4154.0,26.4848,4.7333,0.1039,2.5563,15/9-F-4
4154.5,19.0043,5.4053,0.0944,2.5547,15/9-F-4
4155.0,15.6146,5.4856,0.0834,2.5589,15/9-F-4
4155.5,14.463,5.5266,0.0859,2.5509,15/9-F-4
4156.0,14.2405,5.8073,0.0861,2.5479,15/9-F-4
4156.5,15.803,6.2781,0.0868,2.5519,15/9-F-4
4157.0,17.3887,6.4703,0.0848,2.5609,15/9-F-4
4157.5,19.477,6.5193,0.0836,2.5653,15/9-F-4
4158.0,20.5199,6.8099,0.0826,2.5635,15/9-F-4
4158.5,20.1328,6.78,0.0828,2.5612,15/9-F-4
4159.0,19.4445,6.8706,0.084,2.5615,15/9-F-4
4159.5,19.2696,6.8263,0.0851,2.5632,15/9-F-4
4160.0,19.9972,6.8292,0.0825,2.5695,15/9-F-4
4160.5,21.3465,6.5888,0.0826,2.5658,15/9-F-4
4161.0,22.9136,6.4366,0.0865,2.5578,15/9-F-4
4161.5,23.8735,5.8271,0.0921,2.5358,15/9-F-4
4162.0,24.4741,5.2561,0.0954,2.5226,15/9-F-4
4162.5,25.4179,4.7722,0.1048,2.5199,15/9-F-4
4163.0,27.4141,4.5811,0.1075,2.529,15/9-F-4
4163.5,30.2274,4.5,0.1168,2.5371,15/9-F-4
4164.0,32.8879,3.6902,0.1089,2.5422,15/9-F-4
4164.5,32.8532,3.8103,0.0977,2.551,15/9-F-4
4165.0,28.1359,5.2099,0.0915,2.559,15/9-F-4
4165.5,20.9713,5.3641,0.0879,2.5599,15/9-F-4
4166.0,15.2796,5.5661,0.0842,2.5574,15/9-F-4
4166.5,13.9215,5.6186,0.0828,2.5569,15/9-F-4
4167.0,18.2264,5.5625,0.0839,2.5577,15/9-F-4
4167.5,24.3436,5.4209,0.0908,2.5624,15/9-F-4
4168.0,29.2475,5.109,0.0918,2.5651,15/9-F-4
4168.5,28.3069,4.7186,0.0877,2.5731,15/9-F-4
4169.0,24.8633,5.3681,0.0863,2.5671,15/9-F-4
4169.5,18.6837,5.2066,0.0871,2.5644,15/9-F-4
4170.0,13.8021,5.1098,0.0828,2.5527,15/9-F-4
4170.5,9.8493,5.1885,0.081,2.5424,15/9-F-4
4171.0,8.4838,5.0812,0.0851,2.5292,15/9-F-4
4171.5,8.2982,5.4931,0.0818,2.5269,15/9-F-4
4172.0,7.7829,6.1168,0.0794,2.5392,15/9-F-4
4172.5,7.6133,5.5307,0.076,2.5508,15/9-F-4
4173.0,7.0806,6.1176,0.0735,2.5638,15/9-F-4
4173.5,8.5678,6.3671,0.0696,2.5759,15/9-F-4
4174.0,9.5411,6.6518,0.0689,2.5841,15/9-F-4
4174.5,9.6832,7.053,0.0665,2.5932,15/9-F-4
4175.0,8.7974,7.4676,0.0638,2.5952,15/9-F-4
4175.5,8.7655,7.6288,0.0624,2.605,15/9-F-4
4176.0,9.5513,8.6123,0.059,2.6058,15/9-F-4
4176.5,9.9893,8.7167,0.0561,2.6079,15/9-F-4
4177.0,10.5695,8.585,0.0589,2.6059,15/9-F-4
4177.5,11.6484,8.0821,0.061,2.6062,15/9-F-4
4178.0,12.7222,7.5518,0.0623,2.5956,15/9-F-4
