DEPTH,GR,NPHI,RHOB,ILD,WELL,PERM,SW,PHIE,VSH,HC,FORMATION,Facies
METERS,GAPI,V/V,G/C3,OHMM,,MD,V/V,V/V,V/V,,,
2171.0904,59.8519,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.461592,0,Skade Fm,
2171.2428,54.0608,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.40797,0,Skade Fm,
2171.3952,55.7623,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.423725,0,Skade Fm,
2171.5476,56.2697,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.428423,0,Skade Fm,
2171.7,58.1802,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.446113,0,Skade Fm,
2171.8524,57.6728,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.441415,0,Skade Fm,
2172.0048,60.4489,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.467119,0,Skade Fm,
2172.1572,63.643,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.496694,0,Skade Fm,
2172.3096,68.0311,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.537325,0,Skade Fm,
2172.462,68.1505,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.538431,0,Skade Fm,
2172.6144,67.7326,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.534561,0,Skade Fm,
2172.7668,63.3445,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.493931,0,Skade Fm,
2172.9192,61.643,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.478176,0,Skade Fm,
2173.0716,59.2549,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.456064,0,Skade Fm,
2173.224,59.9713,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.462697,0,Skade Fm,
2173.3764,60.8668,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.470989,0,Skade Fm,
2173.5288,60.0609,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.463527,0,Skade Fm,
2173.6812,57.8519,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.443073,0,Skade Fm,
2173.8336,54.8667,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.415432,0,Skade Fm,
2173.986,51.8816,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.387793,0,Skade Fm,
2174.1384,48.389,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.355454,0,Skade Fm,
2174.2908,43.9113,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.313994,0,Skade Fm,
2174.4432,42.8367,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.304044,0,Skade Fm,
2174.5956,45.6427,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.330025,0,Skade Fm,
2174.748,51.7921,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.386964,0,Skade Fm,
2174.9004,57.9713,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.444179,0,Skade Fm,
2175.0528,61.0459,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.472647,0,Skade Fm,
2175.2052,63.3445,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.493931,0,Skade Fm,
2175.3576,65.2251,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.511343,0,Skade Fm,
2175.51,64.1206,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.501117,0,Skade Fm,
2175.6624,61.2549,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.474582,0,Skade Fm,
2175.8148,61.0459,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.472647,0,Skade Fm,
2175.9672,64.1505,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.501393,0,Skade Fm,
2176.1196,66.0311,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.518806,0,Skade Fm,
2176.272,65.7326,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.516043,0,Skade Fm,
2176.4244,65.4341,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.513279,0,Skade Fm,
2176.5768,67.1057,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.528756,0,Skade Fm,
2176.7292,70.0013,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.555568,0,Skade Fm,
2176.8816,70.8073,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.563031,0,Skade Fm,
2177.034,68.9267,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.545618,0,Skade Fm,
2177.1864,63.852,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.49863,0,Skade Fm,
2177.3388,58.9564,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.4533,0,Skade Fm,
2177.4912,57.8519,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.443073,0,Skade Fm,
2177.6436,57.2548,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.437544,0,Skade Fm,
2177.796,58.6578,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.450535,0,Skade Fm,
2177.9484,63.1654,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.492272,0,Skade Fm,
2178.1008,67.1356,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.529033,0,Skade Fm,
2178.2532,69.1356,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.547552,0,Skade Fm,
2178.4056,67.8222,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.535391,0,Skade Fm,
2178.558,69.9118,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.554739,0,Skade Fm,
2178.7104,72.867,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.582102,0,Skade Fm,
2178.8628,73.2849,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.585971,0,Skade Fm,
2179.0152,68.7177,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.543682,0,Skade Fm,
2179.1676,58.8668,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.45247,0,Skade Fm,
2179.32,49.7025,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.367616,0,Skade Fm,
2179.4724,41.7322,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.293817,0,Skade Fm,
2179.6248,37.1649,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.251527,0,Skade Fm,
2179.7772,31.5828,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.199841,0,Skade Fm,
2179.9296,28.717,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.173306,0,Skade Fm,
2180.082,29.6126,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.181598,0,Skade Fm,
2180.2344,36.6873,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.247105,0,Skade Fm,
2180.3868,45.8218,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.331683,0,Skade Fm,
2180.5392,55.4638,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.420961,0,Skade Fm,
2180.6916,59.822,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.461315,0,Skade Fm,
2180.844,58.9265,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.453023,0,Skade Fm,
2180.9964,54.4488,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.411563,0,Skade Fm,
2181.1488,49.8816,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.369274,0,Skade Fm,
2181.3012,45.4039,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.327814,0,Skade Fm,
2181.4536,41.7322,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.293817,0,Skade Fm,
2181.606,35.9709,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.240471,0,Skade Fm,
2181.7584,35.9709,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.240471,0,Skade Fm,
2181.9108,37.2843,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.252632,0,Skade Fm,
2182.0632,44.8367,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.322562,0,Skade Fm,
2182.2156,54.8966,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.415709,0,Skade Fm,
2182.368,68.7177,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.543682,0,Skade Fm,
2182.5204,84.5389,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.690175,0,Skade Fm,
2182.6728,87.1061,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.713945,0,Skade Fm,
2182.8252,88.8971,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.730529,0,Skade Fm,
2182.9776,85.4045,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.69819,0,Skade Fm,
2183.13,93.8823,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.776688,0,Skade Fm,
2183.2824,97.9421,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.814279,0,Skade Fm,
2183.4348,99.3451,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.827269,0,Skade Fm,
2183.5872,98.5391,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.819807,0,Skade Fm,
2183.7396,95.6734,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.793272,0,Skade Fm,
2183.892,97.0764,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.806263,0,Skade Fm,
2184.0444,94.0017,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.777794,0,Skade Fm,
2184.1968,94.8972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.786085,0,Skade Fm,
2184.3492,95.7032,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.793548,0,Skade Fm,
2184.5016,94.8972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.786085,0,Skade Fm,
2184.654,91.9121,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.758445,0,Skade Fm,
2184.8064,89.0165,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.731634,0,Skade Fm,
2184.9588,91.0166,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.750154,0,Skade Fm,
2185.1112,95.5838,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.792443,0,Skade Fm,
2185.2636,96.9868,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.805433,0,Skade Fm,
2185.416,94.5092,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.782493,0,Skade Fm,
2185.5684,92.9271,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.767844,0,Skade Fm,
2185.7208,95.4047,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.790784,0,Skade Fm,
2185.8732,97.9719,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.814555,0,Skade Fm,
2186.0256,94.0913,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.778623,0,Skade Fm,
2186.178,89.2255,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.733569,0,Skade Fm,
2186.3304,89.0464,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.731911,0,Skade Fm,
2186.4828,91.6435,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.755958,0,Skade Fm,
2186.6352,92.9271,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.767844,0,Skade Fm,
2186.7876,92.2106,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.761209,0,Skade Fm,
2186.94,92.8972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.767567,0,Skade Fm,
2187.0924,92.5987,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.764803,0,Skade Fm,
2187.2448,91.6136,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.755682,0,Skade Fm,
2187.3972,90.5091,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.745455,0,Skade Fm,
2187.5496,90.8972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.749048,0,Skade Fm,
2187.702,90.2106,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.742691,0,Skade Fm,
2187.8544,87.315,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.71588,0,Skade Fm,
2188.0068,87.1061,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.713945,0,Skade Fm,
2188.1592,87.8822,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.721132,0,Skade Fm,
2188.3116,94.3599,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.78111,0,Skade Fm,
2188.464,98.2704,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.817318,0,Skade Fm,
2188.6164,97.9719,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.814555,0,Skade Fm,
2188.7688,91.2255,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.752088,0,Skade Fm,
2188.9212,85.8225,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.70206,0,Skade Fm,
2189.0736,87.315,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.71588,0,Skade Fm,
2189.226,92.0614,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.759828,0,Skade Fm,
2189.3784,95.1659,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.788573,0,Skade Fm,
2189.5308,95.0763,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.787744,0,Skade Fm,
2189.6832,92.6882,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.765631,0,Skade Fm,
2189.8356,88.0016,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.722237,0,Skade Fm,
2189.988,88.5986,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.727765,0,Skade Fm,
2190.1404,89.7031,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.737992,0,Skade Fm,
2190.2928,92.2106,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.761209,0,Skade Fm,
2190.4452,93.8823,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.776688,0,Skade Fm,
2190.5976,95.1659,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.788573,0,Skade Fm,
2190.75,94.3599,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.78111,0,Skade Fm,
2190.9024,86.509,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.708417,0,Skade Fm,
2191.0548,77.076,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.621074,0,Skade Fm,
2191.2072,68.7177,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.543682,0,Skade Fm,
2191.3596,66.5386,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.523506,0,Skade Fm,
2191.512,70.7177,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.562201,0,Skade Fm,
2191.6644,78.1805,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.631301,0,Skade Fm,
2191.8168,81.6731,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.66364,0,Skade Fm,
2191.9692,83.1657,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.67746,0,Skade Fm,
2192.1216,81.5537,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.662534,0,Skade Fm,
2192.274,79.8522,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.64678,0,Skade Fm,
2192.4264,77.8522,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.628261,0,Skade Fm,
2192.5788,78.479,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.634065,0,Skade Fm,
2192.7312,81.9716,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.666404,0,Skade Fm,
2192.8836,84.6582,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.69128,0,Skade Fm,
2193.036,86.6284,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.709522,0,Skade Fm,
2193.1884,87.315,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.71588,0,Skade Fm,
2193.3408,85.2254,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.696532,0,Skade Fm,
2193.4932,80.4492,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.652307,0,Skade Fm,
2193.6456,74.1805,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.594264,0,Skade Fm,
2193.798,68.1207,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.538155,0,Skade Fm,
2193.9504,60.1802,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.464631,0,Skade Fm,
2194.1028,49.0457,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.361534,0,Skade Fm,
2194.2552,38.2993,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.262031,0,Skade Fm,
2194.4076,31.3141,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.197353,0,Skade Fm,
2194.56,26.926,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.156722,0,Skade Fm,
2194.7124,25.7319,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.145666,0,Skade Fm,
2194.8648,25.7319,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.145666,0,Skade Fm,
2195.0172,27.523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.16225,0,Skade Fm,
2195.1696,26.926,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.156722,0,Skade Fm,
2195.322,26.0304,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.14843,0,Skade Fm,
2195.4744,25.2244,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.140967,0,Skade Fm,
2195.6268,24.717,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.136269,0,Skade Fm,
2195.7792,23.5229,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.125212,0,Skade Fm,
2195.9316,21.9408,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.110563,0,Skade Fm,
2196.084,20.7468,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0995074,0,Skade Fm,
2196.2364,20.7468,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0995074,0,Skade Fm,
2196.3888,20.9557,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.101442,0,Skade Fm,
2196.5412,21.1647,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.103377,0,Skade Fm,
2196.6936,20.7766,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0997833,0,Skade Fm,
2196.846,22.8363,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.118855,0,Skade Fm,
2196.9984,24.8364,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.137374,0,Skade Fm,
2197.1508,25.3438,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.142072,0,Skade Fm,
2197.3032,24.2692,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.132122,0,Skade Fm,
2197.4556,22.4483,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.115262,0,Skade Fm,
2197.608,22.1498,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.112498,0,Skade Fm,
2197.7604,21.2542,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.104206,0,Skade Fm,
2197.9128,20.8662,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.100613,0,Skade Fm,
2198.0652,20.7468,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0995074,0,Skade Fm,
2198.2176,21.5527,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.106969,0,Skade Fm,
2198.37,23.9408,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.129081,0,Skade Fm,
2198.5224,25.9409,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.147601,0,Skade Fm,
2198.6748,26.6275,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.153958,0,Skade Fm,
2198.8272,27.1349,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.158656,0,Skade Fm,
2198.9796,26.926,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.156722,0,Skade Fm,
2199.132,27.4036,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.161144,0,Skade Fm,
2199.2844,28.0902,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.167502,0,Skade Fm,
2199.4368,28.8961,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.174964,0,Skade Fm,
2199.5892,27.9111,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.165844,0,Skade Fm,
2199.7416,25.8215,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.146495,0,Skade Fm,
2199.894,24.4185,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.133505,0,Skade Fm,
2200.0464,25.523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.143731,0,Skade Fm,
2200.1988,26.6275,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.153958,0,Skade Fm,
2200.3512,26.12,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.149259,0,Skade Fm,
2200.5036,23.6125,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.126042,0,Skade Fm,
2200.656,22.896,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.119407,0,Skade Fm,
2200.8084,26.8961,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.156445,0,Skade Fm,
2200.9608,32.3887,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.207303,0,Skade Fm,
2201.1132,38.6874,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.265624,0,Skade Fm,
2201.2656,43.2546,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.307913,0,Skade Fm,
2201.418,49.2248,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363193,0,Skade Fm,
2201.5704,52.598,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.394426,0,Skade Fm,
2201.7228,58.1802,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.446113,0,Skade Fm,
2201.8752,63.8519,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.498629,0,Skade Fm,
2202.0276,68.3296,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.540089,0,Skade Fm,
2202.18,65.9415,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.517977,0,Skade Fm,
2202.3324,60.0608,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.463526,0,Skade Fm,
2202.4848,52.0906,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.389728,0,Skade Fm,
2202.6372,44.7173,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.321456,0,Skade Fm,
2202.7896,38.2694,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.261754,0,Skade Fm,
2202.942,35.1948,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.233285,0,Skade Fm,
2203.0944,32.8962,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.212002,0,Skade Fm,
2203.2468,28.8961,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.174964,0,Skade Fm,
2203.3992,25.7021,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.14539,0,Skade Fm,
2203.5516,25.2244,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.140967,0,Skade Fm,
2203.704,26.12,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.149259,0,Skade Fm,
2203.8564,26.12,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.149259,0,Skade Fm,
2204.0088,24.0304,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.129911,0,Skade Fm,
2204.1612,22.9557,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.11996,0,Skade Fm,
2204.3136,23.1647,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.121895,0,Skade Fm,
2204.466,23.6423,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.126318,0,Skade Fm,
2204.6184,22.9259,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.119684,0,Skade Fm,
2204.7708,21.9408,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.110563,0,Skade Fm,
2204.9232,22.7468,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.118026,0,Skade Fm,
2205.0756,23.2543,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.122725,0,Skade Fm,
2205.228,22.5378,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.116091,0,Skade Fm,
2205.3804,21.1647,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.103377,0,Skade Fm,
2205.5328,21.7617,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.108905,0,Skade Fm,
2205.6852,23.3438,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.123554,0,Skade Fm,
2205.8376,26.3289,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.151194,0,Skade Fm,
2205.99,28.717,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.173306,0,Skade Fm,
2206.1424,33.0156,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.213107,0,Skade Fm,
2206.2948,35.0753,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.232179,0,Skade Fm,
2206.4472,37.0455,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.250421,0,Skade Fm,
2206.5996,42.3292,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.299344,0,Skade Fm,
2206.752,51.9114,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.388069,0,Skade Fm,
2206.9044,69.5535,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.551421,0,Skade Fm,
2207.0568,82.0612,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667233,0,Skade Fm,
2207.2092,84.6284,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.691004,0,Skade Fm,
2207.3616,76.7477,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.618034,0,Skade Fm,
2207.514,69.1058,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.547276,0,Skade Fm,
2207.6664,70.1207,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.556673,0,Skade Fm,
2207.8188,76.5984,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.616652,0,Skade Fm,
2207.9712,83.3448,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.679119,0,Skade Fm,
2208.1236,83.2254,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.678013,0,Skade Fm,
2208.276,79.7328,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.645674,0,Skade Fm,
2208.4284,76.8671,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.61914,0,Skade Fm,
2208.5808,76.5686,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.616376,0,Skade Fm,
2208.7332,79.0462,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.639317,0,Skade Fm,
2208.8856,79.7328,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.645674,0,Skade Fm,
