MD_ft,Deviation,Azimuth,TVD_ft,WellName,DL,CF,North,East,Res
7424.540682,0.1589994948566834,3.315951045864027,7165.78084,15/9-F-12,0.014361938882979581,1.000017189128592,-361.2789080280587,-1389.986249232135,1436.1699838251618
7457.349081,0.1624901533606721,3.223099529657928,7198.195538,15/9-F-12,0.01526074522021536,1.0000194079807163,-366.48190908618614,-1390.6528933604493,1438.1322816414506
7490.15748,0.16667894356545848,3.1295498817510325,7230.544619,15/9-F-12,0.015884043217739324,1.0000210257662314,-371.8484129147043,-1390.8361865743339,1439.6862644589687
7522.965879,0.17243853009703977,3.045075945954507,7262.893701,15/9-F-12,0.015369656998576557,1.000019685994723,-377.3715343131821,-1390.5321601259457,1440.829262353598
7555.774278,0.17889624832941878,2.9850366196859017,7295.177165,15/9-F-12,0.012318950851057331,1.0000126465710928,-383.0565464942246,-1389.8057792812074,1441.6283924560887
7588.582677,0.18291050560900574,2.9220302336889064,7327.46063,15/9-F-12,0.01202441051744401,1.0000120490449038,-388.85210344124806,-1388.700761299477,1442.1150310514172
7621.391076,0.18657569703819382,2.8604201110935064,7359.711286,15/9-F-12,0.011894940068862143,1.0000117909667667,-394.6877437156465,-1387.2065142401834,1442.2622258763306
7654.199475,0.19181168479417682,2.819055807821241,7391.929134,15/9-F-12,0.009377177830094039,1.0000073276864383,-400.57719256776517,-1385.3708917487602,1442.1215603790922
7687.007874,0.19914206765255302,2.7729791155685906,7424.114173,15/9-F-12,0.011567753516155417,1.000011151226002,-406.5704872932407,-1383.2102847723274,1441.7247494018427
7719.816273,0.20542525295973257,2.7269024233159405,7456.266404,15/9-F-12,0.011187505078567219,1.0000104301530344,-412.66034655477637,-1380.692734164963,1441.041632915104
7752.624672,0.21380283336930536,2.6874579822208684,7488.353018,15/9-F-12,0.011727688966259827,1.000011461715017,-418.8507987174699,-1377.8176127394725,1440.0754721754556
7785.433071,0.22322761133007474,2.651678732554985,7520.374016,15/9-F-12,0.012205591118509435,1.0000124148894989,-425.1830601473691,-1374.5818659311078,1438.8383998152563
7818.24147,0.23300145514124299,2.615724949963902,7552.329396,15/9-F-12,0.012713146923580639,1.0000134688930817,-431.663465251915,-1370.9717056629843,1437.3227768882548
7851.049869,0.24504422698000386,2.57628050886883,7584.21916,15/9-F-12,0.0152382211434611,1.0000193507312989,-438.30004133887644,-1366.938519388375,1435.4887119115022
7883.858268,0.2558652683423687,2.543293786006137,7615.97769,15/9-F-12,0.013561929087787588,1.0000153274419599,-445.09110453746814,-1362.4682890060612,1433.3268747517043
7916.666667,0.26773350725593015,2.5099579972930455,7647.670604,15/9-F-12,0.014672488609927726,1.0000179405463951,-452.0240794422494,-1357.5674304551449,1430.8441901996869
7949.475066,0.277332818141899,2.4774948732059507,7679.2979,15/9-F-12,0.012980712578929523,1.0000140418115244,-459.0633686625816,-1352.2367071053181,1428.0347644545882
7982.283465,0.28483773392547457,2.4483478746976455,7710.793963,15/9-F-12,0.011031900214076433,1.0000101420252925,-466.14584354279174,-1346.5227166722318,1424.9264451074619
8015.091864,0.2918190509334519,2.422691534693329,7742.257218,15/9-F-12,0.010098083553996188,1.000008497694274,-473.2429986291893,-1340.468956279389,1421.554064571693
8047.900262,0.2996730325674264,2.387261350877844,7773.654856,15/9-F-12,0.012973589668448086,1.0000140264051578,-480.3235710432146,-1334.044611953252,1417.8807282635619
8080.708661,0.30839967882739805,2.354798226790749,7804.954068,15/9-F-12,0.013061602563878269,1.0000142173643507,-487.36858420859545,-1327.2024979757352,1413.8580577648247
8085.793963,0.3097959422289935,2.349911304885165,7809.776903,15/9-F-12,0.0020404879855681103,1.0000003469660794,-488.45822266052676,-1326.1044476740367,1413.2036093307795
8181.56168,0.32812189937493397,2.2605504471830558,7900.721785,15/9-F-12,0.033466718007189866,1.0000933455560952,-508.53712200524296,-1303.8115502352462,1399.4765317732952
8320.439633,0.3558726344816438,2.19143540880408,8031.56168,15/9-F-12,0.03614421647613406,1.0001088812563732,-536.8499001572735,-1266.8639599421767,1375.9186415988584
8454.691601,0.3787364476827695,2.19771859411126,8156.856955,15/9-F-12,0.022975771092490396,1.000043992827096,-565.0126745703789,-1227.7366993397445,1351.509054846035
8588.976378,0.4597197249753064,2.175552912610932,8279.494751,15/9-F-12,0.08148093582772781,1.0005536294740383,-596.5321803720902,-1183.1000694704233,1324.981666514824
8721.456693,0.5333726194094671,2.122494903350304,8395.931759,15/9-F-12,0.07784885092111263,1.000505343228434,-630.9123112851862,-1130.2131184371883,1294.3848104867152
8855.216535,0.5778785153353225,2.0491910747665423,8509.580052,15/9-F-12,0.058934676979906536,1.0002895419127908,-665.5634048050894,-1068.8042905769485,1259.093823895359
8985.66273,0.6199409503083859,2.0205676750338353,8617.322835,15/9-F-12,0.045049066633744736,1.0001691525285894,-698.4451681064457,-1003.0398356405957,1222.2579779789348
9118.307087,0.7199483164476609,1.9867082875451454,8721.259843,15/9-F-12,0.10218395183324795,1.0008710395134637,-732.8951315494841,-928.2733558272282,1182.7200416783674
